index,taskId,language,description,context,topic_id,word_count
934,3790,8giPet9Jp4R8I5xxhOfKjK,EN,"This scatter plot shows the relationship between the number of swimsuits sold and the temperature outside. The x-intercept of the estimated line of best fit is at ${(x,0)}$. Type in the approximate value of the ${x}$ and then enter the approximate slope of the estimated line of best fit in simplest form.

If one of your answers is a fraction, then use the forward slash key.  For example, 1/2.",,,69
935,3791,1GDmcQlRgkr7MLmiB64PMR,EN,A mixed forest is characterized by its stand structure. What are the names of the individual layers from top to bottom? Name two typical plants for each layer!,,,28
936,3792,7fbPqih5IrK6OVsbvwkRai,EN,What is the difference between a cat and a dog? give 1 example.,,,13
937,3801,h2PpzeAF7S6DlckddPAfm,EN,Write a program to generate squares for a list of numbers from 0 to 50 and print all the squares of even and odd numbers separately in the form of 2 lists,,,32
938,3802,7sc153qMw8k7QFAVHzi6TB,EN,Explain the structure and function of the human heart and its role in the circulatory system. Write an essay explaining.,,,20
939,3803,ayCoO1w46JfagHytUaaP8t,EN,Explain the structure and function of the human heart and its role in the circulatory system. Write an essay explaining.,,,20
940,3804,614rXIpdLes8LhOudCivQ6,EN,"Think of a country you are interested in or you know well, and write a short text about it.",,,19
941,3805,6EBAb6q5DIE7fL6CjO53sz,EN,State four functions of an operating system.,,,7
942,3867,31Hvod1mKsT7WNiGzGbfQE,EN,Describe what the term system software means.,,,7
943,3870,7tI9h0ZNN3796ANT22ta2f,EN,State four functions of an operating system.,,,7
944,3871,2SLe4Bv2VU87imQ5BMY98T,EN,Write a program to generate squares for a list of numbers from 0 to 50 and print all the squares of even and odd numbers separately in the form of 2 lists,,,32
945,3878,2CE1PDCnpmB6fk0mPBypG9,EN,Why is Stockholm located where it actually is located now?,,,10
946,3881,7yRY0ojLmsuanmzAoevbQF,EN,"How do I protect myself against malware including viruses, trojans and other malicious programs?",,,14
947,3884,79qmy4M4CHZ8tdQobGpMx5,EN,Explain briefly why the year 1969 is significant in the history of space exploration.,"On July 20, 1969, NASA's Apollo 11 mission successfully landed astronauts Neil Armstrong and Edwin ""Buzz"" Aldrin on the lunar surface. Armstrong became the first human to walk on the Moon, followed by Aldrin, while Michael Collins remained in orbit around the Moon in the command module. This event was a monumental achievement in space exploration and a defining moment in the space race between the United States and the Soviet Union.",,14
948,3885,1w4UvA0JNGC8fz0vEwBWiF,EN,Explain the significance of Albert Einstein's theory of general relativity and how it changed our understanding of gravity.,"Albert Einstein's theory of general relativity, proposed in 1915, revolutionized our understanding of gravity. Unlike Newton's theory, which described gravity as a force between masses, Einstein's theory posits that gravity is the result of the curvature of spacetime caused by mass and energy. This theory introduced the concept that massive objects like the Earth and the Sun warp the fabric of spacetime, and this curvature guides the motion of objects, resulting in what we perceive as gravitational attraction. General relativity has been confirmed through various experiments and observations, such as the bending of light by gravity (gravitational lensing) and the precise orbit of Mercury. It has also led to predictions of phenomena such as black holes and gravitational waves, both of which have been observed, further validating the theory. This paradigm shift has had profound implications for our understanding of the universe, from the behavior of planets to the expansion of the cosmos.",,18
949,3886,4bThTCpMFoy9PFVQAjFrYS,EN,Explain the impact of plate tectonics on the formation of Earth's major geological features.,"Plate tectonics theory explains how the Earth's lithosphere is divided into several rigid plates that move relative to each other. These movements result in various geological features such as mountain ranges, oceanic trenches, earthquakes, and volcanic activity. For example, the collision of tectonic plates can lead to the formation of mountain ranges like the Himalayas, while subduction zones create deep oceanic trenches and volcanic arcs. Plate tectonics also plays a crucial role in shaping the distribution of continents and oceans over geological time, influencing climate patterns and the evolution of life on Earth.",,14
950,3887,1JOwY0SM8Vca7mPONcZjcN,EN,Describe how you would perform the Heimlich maneuver.,"Assess the Situation: Quickly assess if the person is able to speak or cough. If they cannot speak or cough effectively, it indicates a severe blockage and immediate action is necessary.

Encourage Coughing: Initially, encourage the person to cough forcefully to try to dislodge the object blocking their airway.

Perform Abdominal Thrusts (Heimlich Maneuver):

1. Stand behind the person and wrap your arms around their waist.
2. Make a fist with one hand and place it slightly above the person's navel, thumb side in.
3. Grasp your fist with your other hand and give quick, upward thrusts into the abdomen (inward and upward).
4. Repeat thrusts until the object is expelled or the person becomes unconscious.

Call for Help: If the person cannot breathe, yell for someone to call emergency services (911 or local emergency number) immediately.

Continue Assisting: If the person becomes unconscious, carefully lower them to the ground and start CPR (if trained) while waiting for emergency responders.

Monitor: Continue to monitor the person's airway and breathing until help arrives.",,8
951,3901,aGE29PCOxUy6wo2GMbwGOV,EN,Imagine you were in Paris yesterday. Write what you experienced in the past tense in 2-3 sentences.,"Paris, often referred to as the City of Light, offers an endless array of activities and sights to explore. A visit to the Eiffel Tower is a must, where you can take the elevator to the top for a breathtaking view of the city. Art lovers should not miss the Louvre Museum, home to thousands of works including the Mona Lisa and the Venus de Milo. Another architectural marvel is the Notre-Dame Cathedral, a masterpiece of Gothic architecture, though its interior is currently under renovation.

For a panoramic view of the Champs-Élysées and the city, climb to the top of the Arc de Triomphe. The Musée d'Orsay, housed in a former railway station, features an extensive collection of Impressionist and Post-Impressionist masterpieces. Meanwhile, the Centre Pompidou stands out with its modern art collection and eye-catching architecture, offering a great view from its rooftop. The Musée Rodin, dedicated to the works of sculptor Auguste Rodin, is set in a beautiful mansion and garden.

Exploring Montmartre, with its artistic history and the Sacré-Cœur Basilica, provides a glimpse into the bohemian past of Paris. The Latin Quarter, known for its lively atmosphere, bookstores, and cafes, is another vibrant district worth visiting. Don't miss a tour of the opulent Opera Garnier or even better, catch a performance if you can.

When it comes to parks and gardens, the Luxembourg Gardens offer a serene escape in the heart of the city, while the historic Tuileries Garden, located between the Louvre and Place de la Concorde, is perfect for a leisurely stroll. For a larger green space, head to the Bois de Boulogne, which features lakes, gardens, and even a small amusement park.

Shopping enthusiasts will find plenty to enjoy along the Champs-Élysées, one of the most famous avenues in the world, lined with high-end boutiques and cafes. The trendy district of Le Marais is known for its unique boutiques and vintage shops. For an iconic shopping experience, visit Galeries Lafayette, an impressive department store with a stunning glass dome and rooftop terrace.

Food and drink are integral to the Parisian experience. Enjoy coffee and pastries at iconic cafes like Café de Flore or Les Deux Magots. Sample fresh baguettes, croissants, and other pastries from local bakeries. To immerse yourself in French wine culture, visit the cozy wine bars scattered throughout the city.

For a unique perspective of Paris, take a Seine River cruise. If you’re feeling adventurous, explore the Catacombs of Paris, an underground ossuary holding the remains of millions of Parisians. Additionally, a day trip to the opulent Palace of Versailles and its expansive gardens is highly recommended.",,17
952,3906,6sMWx0LsTzn7OnVNowl3ol,EN,"You come to a fork in the road guarded by two doors. One door leads to paradise, while the other door leads to certain death. There are two guards, one standing at each door. One guard always tells the truth, and the other always lies, but you don't know which guard is which. You can ask only one question to one of the guards to determine which door leads to paradise. What question do you ask?","If you ask the truth-telling guard, they will truthfully tell you what the lying guard would say. Therefore, if you ask them which door the lying guard would point to, they will indicate the door that leads to certain death (because the lying guard would lie and point to the door of certain death). So, whatever door they indicate is the opposite door that leads to paradise.

If you ask the lying guard, they will lie about what the truth-telling guard would say. Therefore, if you ask them which door the truth-telling guard would point to, they will indicate the door that leads to certain death (because the truth-telling guard would truthfully point to the door of certain death). Again, whatever door they indicate is the opposite door that leads to paradise.

In both scenarios, regardless of which guard you ask, their answer will point you towards the door that leads to certain death. Therefore, to find the correct door to paradise, you should choose the opposite door to the one they indicate in response to your question.

This solution relies on leveraging the fact that the lying guard will always point towards certain death (opposite of what the truth-teller would say), allowing you to deduce the correct door to paradise.",,76
953,3907,5If91u3bhFD9G7GVqwugOR,EN,"The City Government Spaces Authority (CGSA) responsible for urban parks, initiated a project to enhance safety in Central Park by assessing and maintaining old trees. Over three weeks in April, CGSA, in collaboration with the Tree Health Committee (THC), conducted thorough inspections and decided to implement THC's recommendations to either remove or prune any trees that showed signs of disease or structural weakness. THC directly supervised the inspections carried out by the contracted company, Tree Safe Solutions (TSS). On 15 July, after a period of heavy rainfall, an old oak tree in Central Park, which had been inspected and cleared by THC and TSS, unexpectedly fell onto a picnic area. The falling tree resulted in serious injuries to several people, including John, who suffered a broken leg and other injuries. Post-incident investigations revealed that the tree had significant internal rot, which had not been detected during the inspection. The accident attracted widespread media attention, raising public concerns about the safety of other trees in the park. John, alarmed by the incident, contacted CGSA for information about the safety measures in place. CGSA, relying on THC's supervision and TSS's inspection reports, assured John that the trees in the park were safe and posed no further risks. Trusting this assurance, John continued his regular activities in the park. On 20 September, another tree that had been inspected and deemed safe by THC and TSS, fell near John while he was jogging, causing him to trip and reinjure his leg. This incident necessitated additional medical treatment and significantly impacted John's daily life and work. Meanwhile, Sarah, who runs a small café near the park, noticed a significant drop in business after the first tree incident. Concerned about the ongoing safety of the park, she reached out to CGSA for reassurance, explaining that her business depended on park visitors. CGSA, based on the reports from THC and TSS, assured Sarah that the park was safe and that no further incidents were expected. Relying on this assurance, Sarah decided to invest in expanding her outdoor seating area to attract more customers. However, after the second tree incident, park attendance dropped even further, causing Sarah significant financial loss due to her recent investment. John and Sarah now seek legal advice on whether they can pursue a negligence claim against any party regarding their injuries and losses, focusing on the negligent misstatement by CGSA about the safety of the trees. Assess whether the elements of negligence, specifically negligent misstatement, are present and discuss any potential defenses. Also, briefly consider the remedies they might be entitled to if their claims are successful.",,,434
954,3923,3O9f3XwKld58RGjN7AgETN,EN,Identify and describe at least one potential remedy that John may receive in the case against the Tree Health Committee (THC).,"The City Government Spaces Authority (CGSA) responsible for urban parks, initiated a project to enhance safety in Central Park by assessing and maintaining old trees. Over three weeks in April, CGSA, in collaboration with the Tree Health Committee (THC), conducted thorough inspections and decided to implement THC's recommendations to either remove or prune any trees that showed signs of disease or structural weakness. THC directly supervised the inspections carried out by the contracted company, Tree Safe Solutions (TSS).
On 15 July, after a period of heavy rainfall, an old oak tree in Central Park, which had been inspected and cleared by THC and TSS, unexpectedly fell onto a picnic area. The falling tree resulted in serious injuries to several people, including John, who suffered a broken leg and other injuries. Post-incident investigations revealed that the tree had significant internal rot, which had not been detected during the inspection.
The accident attracted widespread media attention, raising public concerns about the safety of other trees in the park. John, alarmed by the incident, contacted CGSA for information about the safety measures in place. CGSA, relying on THC's supervision and TSS's inspection reports, assured John that the trees in the park were safe and posed no further risks. Trusting this assurance, John continued his regular activities in the park.
On 20 September, another tree that had been inspected and deemed safe by THC and TSS, fell near John while he was jogging, causing him to trip and reinjure his leg. This incident necessitated additional medical treatment and significantly impacted John's daily life and work.
Meanwhile, Sarah, who runs a small café near the park, noticed a significant drop in business after the first tree incident. Concerned about the ongoing safety of the park, she reached out to CGSA for reassurance, explaining that her business depended on park visitors. CGSA, based on the reports from THC and TSS, assured Sarah that the park was safe and that no further incidents were expected. Relying on this assurance, Sarah decided to invest in expanding her outdoor seating area to attract more customers. However, after the second tree incident, park attendance dropped even further, causing Sarah significant financial loss due to her recent investment.
John and Sarah now seek legal advice on whether they can pursue a negligence claim against any party regarding their injuries and losses, focusing on the negligent misstatement by CGSA about the safety of the trees. Assess whether the elements of negligence, specifically negligent misstatement, are present and discuss any potential defenses. Also, briefly consider the remedies they might be entitled to if their claims are successful.
Support your advice with references to relevant case law and legislation. You do not need to reference any information outside the provided details and your general knowledge. Where facts are ambiguous, make reasonable inferences. Mention any ambiguities and the inferences you draw to ensure comprehensive advice. Avoid discussing other areas of law, such as consumer protection or criminal law, and limit your analysis to the applicable Civil Wrongs Act. Assume no statutory duties are involved in this scenario. Focus on potential liabilities of identified parties, and do not consider the quantum of damages but rather the appropriate heads of damages (e.g., loss of income). Do not address the apportionment of liability among multiple wrongdoers, if applicable.
",,21
955,3924,6JC58Id3Xpj8AdzXgZ53lQ,EN,Define the elements of negligence in relation to the case of John vs. Tree Safe Solutions (TSS).,"The City Government Spaces Authority (CGSA) responsible for urban parks, initiated a project to enhance safety in Central Park by
assessing and maintaining old trees. Over three weeks in April, CGSA, in collaboration with the Tree Health Committee (THC),
conducted thorough inspections and decided to implement THC&#39;s recommendations to either remove or prune any trees that showed
signs of disease or structural weakness. THC directly supervised the inspections carried out by the contracted company, Tree Safe
Solutions (TSS).
On 15 July, after a period of heavy rainfall, an old oak tree in Central Park, which had been inspected and cleared by THC and TSS,
unexpectedly fell onto a picnic area. The falling tree resulted in serious injuries to several people, including John, who suffered a
broken leg and other injuries. Post-incident investigations revealed that the tree had significant internal rot, which had not been
detected during the inspection.
The accident attracted widespread media attention, raising public concerns about the safety of other trees in the park. John, alarmed
by the incident, contacted CGSA for information about the safety measures in place. CGSA, relying on THC&#39;s supervision and TSS&#39;s
inspection reports, assured John that the trees in the park were safe and posed no further risks. Trusting this assurance, John
continued his regular activities in the park.
On 20 September, another tree that had been inspected and deemed safe by THC and TSS, fell near John while he was jogging,
causing him to trip and reinjure his leg. This incident necessitated additional medical treatment and significantly impacted John&#39;s daily
life and work.
Meanwhile, Sarah, who runs a small café near the park, noticed a significant drop in business after the first tree incident. Concerned
about the ongoing safety of the park, she reached out to CGSA for reassurance, explaining that her business depended on park
visitors. CGSA, based on the reports from THC and TSS, assured Sarah that the park was safe and that no further incidents were
expected. Relying on this assurance, Sarah decided to invest in expanding her outdoor seating area to attract more customers.
However, after the second tree incident, park attendance dropped even further, causing Sarah significant financial loss due to her
recent investment.
John and Sarah now seek legal advice on whether they can pursue a negligence claim against any party regarding their injuries and
losses, focusing on the negligent misstatement by CGSA about the safety of the trees. Assess whether the elements of negligence,

specifically negligent misstatement, are present and discuss any potential defenses. Also, briefly consider the remedies they might
be entitled to if their claims are successful.
Support your advice with references to relevant case law and legislation. You do not need to reference any information outside the
provided details and your general knowledge. Where facts are ambiguous, make reasonable inferences. Mention any ambiguities
and the inferences you draw to ensure comprehensive advice. Avoid discussing other areas of law, such as consumer protection or
criminal law, and limit your analysis to the applicable Civil Wrongs Act. Assume no statutory duties are involved in this scenario.
Focus on potential liabilities of identified parties, and do not consider the quantum of damages but rather the appropriate heads of
damages (e.g., loss of income). Do not address the apportionment of liability among multiple wrongdoers, if applicable.",,17
956,3945,aif5faqXBMr5BWFu35fcRC,EN,"The blue parts of the questions are called question tags. What can you say in Swiss German, German or French to get the same effect?",,,25
957,4030,232Pk09TSSZapkxm4TifHz,EN,Con el fin de la censura franquista y la libertad de expresión que brindó el sistema democrático proliferaron nuevos géneros y corrientes artísticas en España. ¿Cómo ha evolucionado la escena artística nacional durante la democracia en comparación con otras épocas anteriores? Razona la respuesta.,"El fin de la dictadura supuso el fin de la férrea censura y de las limitaciones en la libertad de
expresión de creadores y artistas. Estos reflejaban la nueva realidad ylas aspiraciones de la
sociedad española en el contexto democrático. Este hecho produjo un florecimiento en la producción
artística del país en el mundo literario, cinematográfico, musical y en las artes plásticas.
Producto_AulaPlaneta
Andrés Arroyo

Geografía e historia, 4o Secundaria
España en democracia

© Editorial Planeta S.A.U., 2024. Todos los derechos reservados de reproducción,
traducción, adaptación y ejecución reservados para todos los países. 31

La Movida madrileña
Durante la década de 1980 Madrid se convirtió en un importante foco de la contracultura que
se denominó ""La Movida madrileña"". Este movimiento se produjo tras el fin de la censura
franquista y desafió las normas sociales establecidas mediante la experimentación artística.
Supuso una auténtica explosión de creatividad multidisciplinar que generó nuevos ámbitos de
expresión tanto en la música, con Radio Futura, Nacha Pop y Alaska y Los Pegamoides, que
actuaban en salas como Rock-Ola y La Vía Láctea; También en el cine, con Pedro Almodóvar,
Fernando Trueba y Fernando Colomo; con programas de radio y de televisión; y en la prensa,
con fanzines como Kaka de Luxe yrevistas como La Luna o Madrid Me Mata.

Durante este período la literatura ha sabido reflejar la diversidad de voces que, en ocasiones,
reflexionaron sobre la historia yla memoria reciente de España. Entre otros muchos, algunos de los
autores más relevantes son Almudena Grandes, Juan Marsé, Javier Marías, Juan Goytisolo, Ana
María Matute, Carmen Martín Gaite, Rosa Montero y Antonio Muñoz Molina.
Durante las últimas décadas el cine español ha ganado reconocimiento a nivel internacional con
figuras como el director Pedro Almodóvar, que supo reflejar la realidad del momento, en oposición a
la vida convencional anterior a la España democrática. El cine ylas series han sido medios poderosos
para promover el debate sobre aspectos sociales y políticos y para crear conciencia ciudadana,
como, por ejemplo, con la película Mar adentro, de Alejandro Amenábar, sobre el derecho a la
eutanasia.
En cuanto a la música, el inicio de la democracia presenció un auge de la música pop yrock en
España, con grupos como Mecano y Héroes del Silencio, al mismo tiempo que se revitalizaban
géneros tradicionales como el flamenco, con Paco de Lucía, o la música tradicional regional.
Producto_AulaPlaneta
Andrés Arroyo

Geografía e historia, 4o Secundaria
España en democracia

© Editorial Planeta S.A.U., 2024. Todos los derechos reservados de reproducción,
traducción, adaptación y ejecución reservados para todos los países. 32

Músicos de todas las procedencias
Ya desde la época previa al establecimiento de la democracia en España se produjo el auge
de los músicos que cantaban en su propia lengua, como Lluís Llach y María del Mar Bonet en
Cataluña, Raimon en Valencia o Emilio Cao en Galicia. En Andalucía, destacaron artistas,
vinculados al flamenco como Camarón de la Isla y Paco de Lucía, y otros menos clasificables
como Kiko Veneno y Martirio; y en el País Vasco grupos de rock como Kortatu.
En la actualidad, esta tendencia se mantiene con artistas de primer nivel, como el trío
Tanxugueiras, en Galicia, que fusionan las raíces de la música tradicional con nuevos ritmos;
en Cataluña, con el inclasificable Albert Pla; en la Comunidad Valenciana, con bandas como
Zoo, con una fusión de rock, rap yreggae; en el País Vasco grupos como Berri Txarrak, con un
estilo entre el rock y el heavy; y en Asturias con Rodrigo Cuevas, que reivindica la música
tradicional del folclore que mezcla con la copla yla estética del cabaret.

En cuanto a las artes plásticas, la llegada de la democracia impulsó la creación yreforma de museos
y galerías de arte, como el Museo Nacional Centro de Arte Reina Sofía, en Madrid, con una relevante
colección de arte contemporáneo. En este contexto histórico, los artistas exploraron nuevos
enfoques ytendencias. Entre otros muchos, cabría destacar la obra del escultor Eduardo Chillida, de
la fotógrafa Cristina García Rodero, del pintor Miquel Barceló y de la escultora y artista de
instalaciones Cristina Iglesias Fernández.

Producto_AulaPlaneta
Andrés Arroyo

Geografía e historia, 4o Secundaria
España en democracia

© Editorial Planeta S.A.U., 2024. Todos los derechos reservados de reproducción,
traducción, adaptación y ejecución reservados para todos los países. 33

El Peine del viento (1977) es una de las obras más reconocidas del escultor vasco Eduardo
Chillida. Esta obra, situada al final de la playa de Ondarreta, en San Sebastián, es un conjunto
escultórico que fusiona el arte con la naturaleza al integrar estructuras de acero con el mar.

Ferias de arte y nuevos museos
Uno de los principales escaparates en la promoción de artistas es la Feria de Arte
Contemporáneo ARCO, que se celebra anualmente en Madrid desde 1982. En las últimas
décadas también se han creado importantes museos como el Museo Guggenheim de Bilbao,
todo un icono cultural y arquitectónico, el Museo de Arte Contemporáneo de Barcelona
(MACBA), el Museo Picasso Málaga (MPM), el Instituto Valenciano de Arte Moderno (IVAM) y
el Museo Nacional Thyssen- Bornemisza.",,44
958,4031,5ll3rZ1ORJM8QCVVae6HQD,EN,"Reflexiona si podemos saber la opinión del autor en este texto y justificalo. Agricultura investiga la muerte de millones de abejas en Girona Los apicultores sospechan que el foco de la matanza podría ser el uso de pesticidas en las explotaciones cercanas. Cuando el pasado sábado Joan Maria Carranza se acercó a su explotación apícola en Santa Coloma de Farners (la Selva), se llevó una desagradable sorpresa: miles de abejas muertas llenaban el terreno. “No sabría decir exactamente cuántas han perecido, pero podría superar el millón”, explicó. Desde el departamento de Agricultura y Medio Natural explicaron ayer que ya se han tomado muestras de algunos ejemplares para determinar el causante de esta extraña muerte. Carranza, tal como él mismo admite, es un aficionado que “solo” tiene 22 panales. Cerca de su explotación, Albert Tort gestiona más de 100. “No podría cuantificar la masacre, seguro que se me han muerto más de dos millones de abejas”, aseguró. Contar el número de insectos fallecidos es difícil, por eso Tort calcula las pérdidas económicas: entre 10.000 y 15.000 euros. Aunque no quieren acusar a nadie en “particular”, ambos sospechan que el origen de esta muerte masiva de abejas, que en la última década ya se ha repetido cuatro veces, está causada por el uso de fitosanitarios en los campos agrícolas cercanos. A pesar de que ya ha acabado el período de floración de los árboles frutales, el polen de las plantas “más pequeñas de las explotaciones podrían haberse contaminado con los pesticidas”, aseguraron ayer. Para evitar la muerte de abejas, las etiquetas de los insecticidas, principalmente los neonicotinoides, prohíben su uso cuando los árboles de la explotación estén en floración o bien cuando otras plantas cercanas estén en ese proceso. David García Vázquez, Agricultura investiga la muerte de millones de abejas en Girona, El País (04/06/2013)",,,303
959,4032,99ntP9zS50L8RilTz01S5s,EN,"Cual es la idea principal del siguiente párrafo? Aunque no quieren acusar a nadie en “particular”, ambos sospechan que el origen de esta muerte masiva de abejas, que en la última década ya se ha repetido cuatro veces, está causada por el uso de fitosanitarios en los campos agrícolas cercanos. A pesar de que ya ha acabado el período de floración de los árboles frutales, el polen de las plantas “más pequeñas de las explotaciones podrían haberse contaminado con los pesticidas”, aseguraron ayer.",,,83
