aspectId,description,type,groupId,categoryId
1037,9855,There is a mismatch between grammatical gender or number.,MISCONCEPTION,,
1038,9857,You made a grammar mistake.,MISCONCEPTION,,
1039,9859,You used a Helvetism.,MISCONCEPTION,,
1040,9864,You mixed up something with the letter 'H'.,MISCONCEPTION,,
1041,9867,You mixed up I and IE.,MISCONCEPTION,,
1042,9871,You mixed up K and CK.,MISCONCEPTION,,
1043,9875,Something went wrong when trying to find spelling mistakes.,MISCONCEPTION,,
1044,9879,You used a pleonasm.,MISCONCEPTION,,
1045,9883,You have made a word-separation error.,MISCONCEPTION,,
1046,9885,You mixed up ß and SS.,MISCONCEPTION,,
1047,9889,You made a stylistic error.,MISCONCEPTION,,
1048,9891,You mixed up ß and S.,MISCONCEPTION,,
1049,9895,You mixed up Z and TZ.,MISCONCEPTION,,
1050,9900,The answer contains the verb we were looking for.,CONCEPT,,
1051,9907,"This verb doesn't fit. After some thinking if he should open his own shop or not, he...",MISCONCEPTION,,
1052,9909,No verb could be detected in the answer.,MISCONCEPTION,,
1053,9917,"This verb doesn't fit. In order to give his own design some new features the old design didn't have, he...",MISCONCEPTION,,
1054,9919,"This verb doesn't fit. In his opinion, the old design is uncomfortable. He...",MISCONCEPTION,,
1055,9921,"This verb doesn't fit. At some point, he wanted to make something new. He...",MISCONCEPTION,,
1056,9923,"The tense of the verb is correctly: ""{{expectedTense}}"".",CONCEPT,,
1057,9925,The tense of the verb should be {{expectedTense}}.,MISCONCEPTION,,
1058,9927,Please use {{expectedDialect}} in Open World.,MISCONCEPTION,,
1059,9931,Your answer doesn't seem to be {{expectedLanguage}}.,MISCONCEPTION,,
1060,9935,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} concepts. You could also have mentioned '{{missingStatement}}'.,MISCONCEPTION,,
1061,9937,That is a good answer. Orang Utans have very strong social bonds. ,CONCEPT,,
1062,9939,The answer doesn't mention the concepts we were looking for. You could for example have mentioned '{{missingStatement}}',MISCONCEPTION,,
1063,9941,Your sentence contains no subject.,MISCONCEPTION,,
1064,9943,Your answer contains too few {{countGranularity}}.,MISCONCEPTION,,
1065,9944,Your answer contains too many {{countGranularity}}.,MISCONCEPTION,,
1066,9945,Write one full sentence.,MISCONCEPTION,,
1067,9946,Ihre Antwort enthält zu wenige {{countGranularity}}.,MISCONCEPTION,,
1068,9947,Ihre Antwort enthält zu viele {{countGranularity}}.,MISCONCEPTION,,
1069,9948,"Le texte a été incorrectement surligné. Euphorie, Joie intense et déshinibition ne font pas partie des réactions habituelles liées au stress. Vous pourrez découvrir davantage sur ce sujet au chapitre 4. ",MISCONCEPTION,,
1070,9949,Ce texte aurait dû être surligné. Vous pourrez découvrir davantage sur ce sujet au chapitre 4. ,MISCONCEPTION,,
1071,9950,"Le texte a été incorrectement surligné. Le contrôle de la gestion du temps est utile pour faire un comparatif entre prévisions et réalité, c'est-à-dire entre le temps prévu et le temps réel ou entre les objectifs visés et les résultats obtenus. Son objectif n'est pas de minuter les activités ou de surveiller les collaborateurs mais bien de déterminer la cause des écarts. 
Essayez encore !",MISCONCEPTION,,
1072,9951,"Ce texte aurait dû être surligné. Le contrôle de la gestion du temps est utile pour faire un comparatif entre prévisions et réalité, c'est-à-dire entre le temps prévu et le temps réel ou entre les objectifs visés et les résultats obtenus. Son objectif n'est pas de minuter les activités ou de surveiller les collaborateurs mais bien de déterminer la cause des écarts. 
Essayez encore !",MISCONCEPTION,,
1073,9952,"Le texte a été incorrectement surligné. Le degré de difficulté attribué à un problème dépend de certaines caractéristiques telles que la résolubilité (probabilité de trouver la solution), la saisissabilité (dans quelle mesure les causes peuvent être clarifiées, la smiliarité (s'agit-il d'un problème isolé?) et de décomposition (jusqu'à quel point le problème peut être décomposé en sous problèmes. Les critères de faisabilité ou probabilité n'entrent pas dans la question du degré de difficulté. Essayez encore !",MISCONCEPTION,,
1074,9953,"Ce texte aurait dû être surligné. Le degré de difficulté attribué à un problème dépend de certaines caractéristiques telles que la résolubilité (probabilité de trouver la solution), la saisissabilité (dans quelle mesure les causes peuvent être clarifiées, la smiliarité (s'agit-il d'un problème isolé?) et de décomposition (jusqu'à quel point le problème peut être décomposé en sous problèmes. Les critères de faisabilité ou probabilité n'entrent pas dans la question du degré de difficulté. Essayez encore !",MISCONCEPTION,,
1075,9959,"Furthermore, one should {{missingStatement}}",MISCONCEPTION,,
1076,9960,"Hm, your answer does not seem to reflect how one should behave in such a situation. Try again!",MISCONCEPTION,,
1077,9961,"Well done, you have correctly mentioned the following recommendations: {{correctStatements}} until the earthquake is over.",CONCEPT,,
1078,9962,It's dangerous to {{incorrectStatements}}. Stay calm and wait until the earthquake is over.,MISCONCEPTION,,
1079,9963,You could also have mentioned '{{missingStatement}}'.,MISCONCEPTION,,
1080,9972,Your answer does not contain the expected text.,MISCONCEPTION,,
1081,9981,You correctly mentioned: {{correctStatements}},CONCEPT,,
1082,9983,Caution: {{incorrectStatements}} should be done before the earthquake if possible. Doing it during the earthquake can be dangerous.,MISCONCEPTION,,
1083,9984,"The verbs were conjugated in the expected tense: ""{{expectedTense}}"".",CONCEPT,,
1084,9988,The answer should be given in present tense.,MISCONCEPTION,,
1085,9990,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You should also have mentioned {{missingStatement}}.,MISCONCEPTION,,
1086,9992,"Well done, you used one of the given adverbs.",CONCEPT,,
1087,9994,"What a pity, you didn't use the requested adverbs... You should have used 'usually' or 'sometimes'.",MISCONCEPTION,,
1088,9996,"Well done, the verbs were conjugated in Past simple.",CONCEPT,,
1089,9998,"Oops, the verbs were not conjugated in Past simple.",MISCONCEPTION,,
1090,10002,Please write one full sentence.,MISCONCEPTION,,
1091,10008,The answer mentions the concepts we were looking for is correct says getAbstract.,CONCEPT,,
1092,10009,You did not provide an answer.,MISCONCEPTION,,
1093,10010,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,MISCONCEPTION,,
1094,10065,The answer mentions the keywords we were looking for.,CONCEPT,,
1095,10068,Hint: 'Atom-' translates to 'nuclear' or 'atomic'.,MISCONCEPTION,,
1096,10069,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} concepts. You could also have mentioned '{{missingStatement}}'.,MISCONCEPTION,,
1097,10083,Well done! The content of your translation is correct.,CONCEPT,,
1098,10084,Oops... The content of your translation is not correct. Read the sentence again!,MISCONCEPTION,,
1099,10085,Your sentence contains no conjugated verb.,MISCONCEPTION,,
1100,10086,"Well done, you properly used the present progressive.",CONCEPT,,
1101,10087,"Hm, you didn't properly use the present progressive. Hint: It is formed by 'is' plus the -ing-form of the verb.",MISCONCEPTION,,
1102,10089,"Hm, you only described one action. Try describing another action too.",MISCONCEPTION,,
1103,10090,Nice. You used the verbs to describe the image properly.,CONCEPT,,
1104,10091,Oops... The answer doesn't describe the actions in the image. You could for example have mentioned 'The man is buying a pumpkin.',MISCONCEPTION,,
1105,10092,Write a bit more please.,MISCONCEPTION,,
1106,10093,Your answer contains too many {{countGranularity}}. Keep it short!,MISCONCEPTION,,
1107,10094,"Gut erkannt, das Bild hat unten links ein Wasserzeichen.",CONCEPT,,
1108,10095,"Sie haben sich verzählt, es sind 29 Kinder.",MISCONCEPTION,,
1109,10096,We don't believe that you don't know anything about it. Try again!,MISCONCEPTION,,
1110,10097,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,MISCONCEPTION,,
1111,10138,The learner mentioned a different city than Edinburgh in the answer. ,MISCONCEPTION,184990.0,5.0
1112,10144,disable,MISCONCEPTION,54922.0,
1113,10145,"Die Verben wurden in der erwarteten Zeitform konjugiert: ""{{expectedTense}}"".",CONCEPT,346729.0,
1114,10147,"Die Verben wurden nicht in der erwarteten Zeitform konjugiert: ""{{expectedTense}}"".",MISCONCEPTION,346728.0,
1115,10148,The learner used a swear word.,MISCONCEPTION,54923.0,
1116,10173,The learner provided an offtopic answer.,MISCONCEPTION,54981.0,
1117,10200,Richtig! 'weitere Reise' ist eine unmittelbare Konsequenz für die Besucher*innen.,CONCEPT,,
1118,10201,"Nennen Sie, von wem genau etwas verlangt wird.",MISCONCEPTION,,
1119,10202,"Nennen Sie, was genau verlangt wird.",MISCONCEPTION,,
1120,10203,Ihre Antwort ist zu allgemein. ,MISCONCEPTION,,
1121,10204,"Nennen Sie, wer genau etwas verlangt.",MISCONCEPTION,,
1122,10205,Beschreiben Sie die Jeans als 'Ware' oder 'Produkt'.,MISCONCEPTION,,
1123,10206,Ihre Antwort ist zu wenig allgemein. Sie sollen den ganzen Sachverhalt mit der Formel 'Wer verlangt von wem was?' verallgemeinern.,MISCONCEPTION,,
1124,10207,Das Wort 'Kunde' ist hier falsch.,MISCONCEPTION,,
1125,10208,Ihre Antwort ist eine Verallgemeinerung.,CONCEPT,,
1126,10209,Sie haben die Käuferpartei korrekt beschrieben.,CONCEPT,,
1127,10210,'Tiefere Lärmbelastung' bezieht sich auf die Anspruchsgruppe Stadt.,CONCEPT,,
1128,10211,Sie haben die Verkäuferpartei korrekt beschrieben.,CONCEPT,,
1129,10212,Sie haben die Käuferpartei nicht korrekt beschrieben: 'Die Käuferin muss bezahlen.',MISCONCEPTION,,
1130,10213,Sie haben die Verkäuferpartei nicht korrekt beschrieben: 'Der Verkäufer muss das Eigentum an der Ware übertragen.',MISCONCEPTION,,
1131,10214,Your answer does not contain the expected text.,MISCONCEPTION,54955.0,4.0
1132,10219,The learner did not mention that Caroline likes the size of the city. ,MISCONCEPTION,54939.0,5.0
1133,10221,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} reasons she likes the city. She also likes {{missingStatement}},MISCONCEPTION,54941.0,5.0
1134,10222,You mentioned two or more good reasons.,CONCEPT,54941.0,5.0
1135,10223,You didn't mention reasons why she likes the city. For example she likes {{missingStatement}},MISCONCEPTION,54941.0,5.0
1136,10224,"Ihre Antwort enthält eines von zwei gesuchten Konzepten. Sie hätten noch erwähnen können, dass {{missingStatement}}",MISCONCEPTION,,
1137,10225,Sie haben die richtigen Konzepte genannt.,CONCEPT,,
1138,10226,"Ihre Antwort enthält leider nicht die Konzepte, nach denen wir gesucht haben. Sie hätten zum Beispiel erwähnen können, dass {{missingStatement}}",MISCONCEPTION,,
1139,10227,Du hast nur {{numberOfMatchedStatements}} von den {{numberOfRequiredStatements}} Konzepten erwähnt. Du hättest auch '{{missingStatement}}' erwähnen können.,MISCONCEPTION,,
1140,10231,"Sehr gut, für unveränderte Datenträger müssen keine weiteren Voraussetzungen erfüllt werden.",CONCEPT,,
1141,10232,Für unveränderte Datenträger müssen keine weiteren Voraussetzungen erfüllt werden.,MISCONCEPTION,,
1142,10233,"Sehr gut, für veränderbare Datenträger müssen bestimmte Voraussetzungen erfüllt werden.",CONCEPT,,
1143,10234,Für veränderbare Datenträger müssen bestimmte Voraussetzungen erfüllt werden.,MISCONCEPTION,,
1144,10235,"Genau, unveränderte Datenträger sind zugelassen.",CONCEPT,,
1145,10236,"Es fehlt noch, dass unveränderte Datenträger zugelassen sind.",MISCONCEPTION,,
1146,10237,"Genau, veränderbare Datenträger sind nicht bedingungslos zugelassen.",CONCEPT,,
1147,10238,"Es fehlt noch, dass unveränderte Datenträger nicht bedingungslos zugelassen sind.",MISCONCEPTION,,
1148,10239,"Furthermore, one should {{missingStatement}}.",MISCONCEPTION,,
1149,10240,"Wow, you know a lot about how one should behave during an earthquake!",CONCEPT,,
1150,10241,"Hm, your answer doesn't reflect how one should behave in such a situation. The most important thing is to stay calm. What else could be important?",MISCONCEPTION,,
1151,10242,Oops... The content of your translation is not correct. It's not about reading a book. Read the sentence again!,MISCONCEPTION,,
1152,10243,Don't forget about Homer! The sentence is incomplete without him...,MISCONCEPTION,,
1153,10244,Don't give up so easily! The most important thing is to stay calm. What else could be important?,MISCONCEPTION,,
1154,10245,Don't give up so easily!,MISCONCEPTION,,
1155,10250,You have made a word-separation error.,MISCONCEPTION,,
1156,10251,Hint: 'Kraftwerk' translates to 'power plant' or 'power station'. ,MISCONCEPTION,,
1157,10256,Lisez attentivement : il s'agit d'aidesplus visuelles.,MISCONCEPTION,,
1158,10259,"Souvenez-vous de cela : Comment les choses sont-elles présentées dans les manuels, en dehors du texte ? Essayez encore une fois !",MISCONCEPTION,,
1159,10262,La réponse doit être donnée en {{expectedLanguage}}.,MISCONCEPTION,,
1160,10263,N'abandonnez pas si facilement !,MISCONCEPTION,,
1161,10293,The answer doesn't mention the concepts we were looking for. You could for example have mentioned '{{missingStatement}}'.,MISCONCEPTION,,
1162,10294,"Exactly! You should hide under a sturdy object, such as a table or a door frame.",CONCEPT,,
1163,10301,It could be dangerous to {{incorrectStatements}} during the earthquake. Wait with that until it's over if possible.,MISCONCEPTION,,
1164,10302,"You should only leave the building if you are close to an exit. Otherwise, it's better to stay inside until it's over.",MISCONCEPTION,,
1165,10303,Please do not just copy the sentence. Try to translate it!,MISCONCEPTION,,
1166,10304,"Yes, that sounds like the cat could say it.",CONCEPT,,
1167,10305,Ce sont les premières causes qui nous indiquent comment résoudre un problème. Vous pourrez trouver ce sujet au chapitre 6. ,MISCONCEPTION,,
1168,10306,"Hm, that doesn't sound like something it would say in this situation. It might say: 'I'm afraid of you.'",MISCONCEPTION,,
1169,10307,Die Zeitform des Verbs konnte nicht erkannt werden.,MISCONCEPTION,346729.0,
1170,10308,Don't give up so easily! What would you say if you were this cat?,MISCONCEPTION,,
1171,10309,Dein Satz enthält kein Verb.,MISCONCEPTION,,
1172,10310,Please watch your language...,MISCONCEPTION,,
1173,10311,The answer should be given in English.,MISCONCEPTION,,
1174,10312,Das Verb stimmt mit der gewünschten {{expectedForm}} überein.,CONCEPT,,
1175,10313,The words are in the right order.,CONCEPT,,
1176,10316,The words are not in the right order for a declarative sentence. The expected order is: subject -> verb -> object.,MISCONCEPTION,,
1177,10319,"The words are not in the right order for an imperative sentence. The conjugated verb in the imperative should come before the subject, object, and other verbs.",MISCONCEPTION,,
1178,10322,"The words are not in the right order for an interrogative sentence. The expected order is: auxiliary verb -> subject -> verb, or verb -> subject.",MISCONCEPTION,,
1179,10325,Some verbs are not in the right order.,MISCONCEPTION,,
1180,10328,The words are not in the right order.,MISCONCEPTION,,
1181,10331,Du hast nur {{numberOfMatchedStatements}} von den {{numberOfRequiredStatements}} Konzepten erwähnt. Du hättest auch '{{missingStatement}}' erwähnen können.,MISCONCEPTION,346732.0,
1182,10332,Die Antwort entspricht inhaltlich der Übersetzung.,CONCEPT,346732.0,
1183,10333,Die Antwort entspricht inhaltlich nicht der Übersetzung.,MISCONCEPTION,346732.0,
1184,10334,Die Übersetzung enthält nicht benötigte Zusatzinformationen.,MISCONCEPTION,346730.0,
1185,10335,Gute Übersetzung.,CONCEPT,346730.0,
1186,10336,"Deine Antwort enthält zu wenige {{countGranularity}}. Es sollten zwischen {{minCount}} und {{maxCount}} sein, aber es wurden {{foundCount}} gefunden.",MISCONCEPTION,346731.0,
1187,10337,Die Antwort besteht aus mehreren Sätzen.,MISCONCEPTION,346731.0,
1188,10338,disable,MISCONCEPTION,,
1189,10342,Ihre Antwort bezieht sich nicht auf die Anspruchsgruppe Stadt.,MISCONCEPTION,,
1190,10343,'{{correctStatements}}' bezieht sich auf die Anspruchsgruppe Stadt.,CONCEPT,,
1191,10344,{{incorrectStatements}} bezieht sich nicht oder zu wenig auf die Anspruchsgruppe Stadt.,MISCONCEPTION,,
1192,10345,Überlegen Sie sich weitere Auswirkungen.,MISCONCEPTION,,
1193,10346,disable,CONCEPT,,
1194,10347,disable,MISCONCEPTION,,
1195,10351,'Tiefere Umweltbelastung' bezieht sich auf die Anspruchsgruppe Stadt.,CONCEPT,,
1196,10352,'Weniger Verkehrsprobleme' bezieht sich auf die Anspruchsgruppe Stadt.,CONCEPT,,
1197,10353,'Höheres Sicherheitsrisiko' bezieht sich auf die Anspruchsgruppe Stadt.,CONCEPT,,
1198,10354,Sie haben nur {{numberOfMatchedStatements}} von den {{numberOfRequiredStatements}} Konzepten erwähnt. Sie hätten auch '{{missingStatement}}' erwähnen können.,MISCONCEPTION,,
1199,10362,'Tiefere Lärmbelastung' bezieht sich auf die Anspruchsgruppe Stadt.,CONCEPT,,
1200,10363,"Die Antwort erwähnt nicht die Konzepte, nach denen wir gesucht haben. Sie hätten zum Beispiel '{{missingStatement}}' erwähnen können.",MISCONCEPTION,,
1201,10366,Achtung: Im Zusammenhang mit Pflichten wird das Verb ‘müssen’ benutzt.,MISCONCEPTION,,
1202,10367,Die Antwort enthält die gesuchten Stichworte.,CONCEPT,,
1203,10375,Achtung: Im Zusammenhang mit Pflichten wird das Verb ‘müssen’ benutzt.,MISCONCEPTION,,
1204,10376,Sie hätten auch '{{missingStatement}}' erwähnen können.,MISCONCEPTION,,
1205,10382,"Sie hätten erwähnen müssen, dass der Käufer die Ware bezahlen muss.",MISCONCEPTION,,
1206,10383,Der Käufer muss die Ware bezahlen.,CONCEPT,,
1207,10384,Sie haben Käufer und Verkäufer verwechselt.,MISCONCEPTION,,
1208,10386,Ihre Antwort enthält nicht die erwarteten Konzepte.,MISCONCEPTION,,
1209,10389,"Genau, die Übergabe muss {{correctStatements}} erfolgen.",CONCEPT,,
1210,10390,"Es geht in dieser Aufgabe um Pflichten, nicht um Rechte.",MISCONCEPTION,,
1211,10391,Sie haben nur eine Seite korrekt beschrieben. Es fehlt noch: '{{missingStatement}}',MISCONCEPTION,,
1212,10392,Sie haben die Käuferpartei korrekt beschrieben.,CONCEPT,,
1213,10393,Sie haben die Pflichten korrekt beschrieben.,CONCEPT,,
1214,10394,Die Käuferpartei muss die Ware bezahlen. Die Verkäuferpartei muss das Eigentum übertragen und die Ware übergeben.,MISCONCEPTION,,
1215,10395,Sie haben die Käuferpartei nicht korrekt beschrieben: 'Die Käuferin muss bezahlen.',MISCONCEPTION,,
1216,10396,Sie haben die Verkäuferpartei korrekt beschrieben.,CONCEPT,,
1217,10397,Sie haben die Verkäuferpartei nicht korrekt beschrieben: 'Der Verkäufer muss das Eigentum an der Ware übertragen.',MISCONCEPTION,,
1218,10398,Ihre Antwort ist inhaltlich korrekt.,CONCEPT,,
1219,10402,"In Ihrer Antwort fehlen wesentliche Inhalte. Sie hätten zum Beispiel folgendermassen antworten können: “Wenn man bei einem Vertragsabschluss von der Gegenseite absichtlich getäuscht wird, dann kann man von diesem Vertrag zurücktreten.”",MISCONCEPTION,,
1220,10403,Sie haben nur {{numberOfMatchedStatements}} von {{numberOfRequiredStatements}} Schlüsselwörtern erwähnt. Sie hätten auch {{missingStatement}} erwähnen können.,MISCONCEPTION,,
1221,10417,"Sehr gut, dass Sie auf die Beweisbarkeit eingegangen sind.",CONCEPT,,
1222,10418,Die Antwort enthält keine der gesuchten Stichworte. Sie hätten zum Beispiel {{missingStatement}} erwähnen können.,MISCONCEPTION,,
1223,10424,"Genau, wichtig ist, dass die Täuschung mit Absicht erfolgt ist.",CONCEPT,,
1224,10425,"Achtung: wichtig ist, dass die Täuschung mit Absicht erfolgt ist.",MISCONCEPTION,,
1225,10426,Fassen Sie die Antwort in einem vollständigen Wenn-dann-Satz zusammen.,MISCONCEPTION,,
1226,10427,"Sehr gut, Sie haben die Antwort in einem Wenn-dann-Satz formuliert.",CONCEPT,,
1227,10428,Fassen Sie die Antwort in einem vollständigen Wenn-dann-Satz zusammen.,MISCONCEPTION,,
1228,10429,Die Antwort passt nicht zur Fragestellung.,MISCONCEPTION,,
1229,10431,Richtig! {{correctStatements}} ist eine unmittelbare Konsequenz für die Besucher*innen.,CONCEPT,,
1230,10432,"Das mag zwar stimmen, aber {{incorrectStatements}} zeigt noch nicht die direkten Konsequenzen für die Besucher*innen.",MISCONCEPTION,,
1231,10433,Folgende Konzepte haben Sie richtig erwähnt: {{correctStatements}},CONCEPT,,
1232,10436,Die Verlagerung hat keinen Zusammenhang mit der Qualität der Musik oder Shows.,MISCONCEPTION,,
1233,10437,Überlegen Sie sich weitere Konsequenzen für die Besucherinnen und Besucher.,MISCONCEPTION,,
1234,10438,"In der Antwort werden die Konzepte genannt, nach denen wir gesucht haben.",CONCEPT,,
1235,10441,Korrekt. Das Ticket wäre günstiger. Die Anfahrt wäre je nachdem aber teuer.,CONCEPT,,
1236,10442,Richtig! 'weitere Reise' ist eine unmittelbare Konsequenz für die Besucher*innen.,CONCEPT,,
1237,10443,Ihre Antwort enthält nicht den erwarteten Text.,MISCONCEPTION,,
1238,10444,Text ist in der Antwort enthalten.,CONCEPT,,
1239,10445,Formulieren Sie den Satz nach dem Schema 'Wer verlangt von wem was?',MISCONCEPTION,,
1240,10446,"Nennen Sie, wer genau etwas verlangt.",MISCONCEPTION,,
1241,10447,"Nennen Sie, von wem genau etwas verlangt wird.",MISCONCEPTION,,
1242,10448,Benutzen Sie das Verb 'verlangen'.,MISCONCEPTION,,
1243,10450,"Nennen Sie, was genau verlangt wird.",MISCONCEPTION,,
1244,10451,Ihre Antwort ist zu allgemein. ,MISCONCEPTION,,
1245,10452,Ihre Antwort ist inhaltlich nicht korrekt.,MISCONCEPTION,,
1246,10453,Sie sollen den ganzen Sachverhalt mit der Formel 'Wer verlangt von wem was?' verallgemeinern.,MISCONCEPTION,,
1247,10455,Die folgenden Konzepte können noch weiter verallgemeinert werden: {{incorrectStatements}},MISCONCEPTION,,
1248,10456,Sie haben den Käufer / die Käuferin nicht korrekt genannt.,MISCONCEPTION,,
1249,10457,Das Wort 'Kunde' ist hier falsch.,MISCONCEPTION,,
1250,10458,Sie haben den Verkäufer / die Verkäuferin nicht korrekt genannt.,MISCONCEPTION,,
1251,10459,Ihre Antwort ist zu wenig allgemein. Sie sollen den ganzen Sachverhalt mit der Formel 'Wer verlangt von wem was?' verallgemeinern.,MISCONCEPTION,,
1252,10460,Beschreiben Sie die Jeans als 'Ware' oder 'Produkt'.,MISCONCEPTION,,
1253,10461,"Correct! Sharks, eagles and jellyfish all live underwater.",CONCEPT,,
1254,10462,Ihre Antwort ist eine Verallgemeinerung.,CONCEPT,,
1255,10463,Eagles and leopards live on land.,MISCONCEPTION,,
1256,10464,Well done! This word is a preposition.,CONCEPT,,
1257,10465,Uh oh. This word is not a preposition.,MISCONCEPTION,,
1258,10466,Oops. This word is a preposition.,MISCONCEPTION,,
1259,10467,"Oops, you should have put a comma here.",MISCONCEPTION,,
1260,10468,Well done! This sentence is in the right order.,CONCEPT,,
1261,10469,"Oops, this sentence is not in the right order.",MISCONCEPTION,,
1262,10470,Good job! The sentence corresponds to the correct tense.,CONCEPT,,
1263,10471,"Oops, your answer should have been ""{{missingStatement}}"".",MISCONCEPTION,,
1264,10472,"Uh oh, your answer is not correct. This word is a ""{{missingStatement}}"".",MISCONCEPTION,,
1265,10473,"Souvenez-vous de cela : Comment les choses sont-elles présentées dans les manuels, en dehors du texte ? Essayez encore !",MISCONCEPTION,,
1266,10474,"Bravo, {{correctStatements}} peut faire partie des solutions visuelles pour réviser. ",CONCEPT,,
1267,10475,Lisez attentivement : il s'agit d'aidesplus visuelles. {{incorrectStatements}} n'en fait pas partie. Essayez encore !,MISCONCEPTION,,
1268,10476,"Your answer contains too few words, {{countGranularity}}.",MISCONCEPTION,55085.0,
1269,10477,"Your answer contains too many words, {{countGranularity}}.",MISCONCEPTION,55085.0,
1270,10478,"La mémoire immédiate, aussi appelée mémoire sensorielle, représente toutes les perceptions sensorielles qui nous arrivent sous formes de vibrations électriques. Cette mémoire ne retient les informations que quelques millièmes de secondes et nous permet de filtrer ce qui est important de ce qui ne l'est pas, c'est pourquoi on l'appelle immédiate. Essayez encore ! ",MISCONCEPTION,,
1271,10479,"Nos habitudes se forgent avec notre personnalité, nos tendances naturelles et habitudes acquises. Même si l'entreprise pour laquelle nous travaillons peut façonner nos comportements, c'est notre personnalité qui reste la plus influençante. Essayez encore ! ",MISCONCEPTION,,
1272,10480,Le contrôle d'activités et le contrôle des résultats sont utiles pour questionner sa façon de faire dans le but de l'améliorer. Il n'est pas question ici de contrôler le travail des collaborateurs. Essayez encore ! ,MISCONCEPTION,,
1273,10481,"Le S correspond au mot ""spécifique"" et veut dire aussi ""très précis"". Cette précision vous aide à vous représenter clairement ce que vous voulez et à rester dans quelque chose de délimité. Essaie encore !",MISCONCEPTION,,
1274,10482,"Il existe différents facteurs de stress tels que le stress corporel, physique mental ou social. Il N'existe en revanche PAS de stress dit ""naturel"". Essayez encore ! ",MISCONCEPTION,,
1275,10483,This is a specific feedback,CONCEPT,,
1276,10484,blalblalalasdf,MISCONCEPTION,,
1277,10485,Ce n'est pas la bonne réponse. Le droit contrôle le côté gauche de notre corps.,MISCONCEPTION,,
1278,10514,Ce n'est pas la bonne réponse. Que pourriez-vous faire pour mémoriser des éléments de manière visuelle ? Essayez encore !,MISCONCEPTION,,
1279,10515,"Bravo, {{correctStatements}} peut faire partie des solutions visuelles pour réviser.",CONCEPT,,
1280,10516,Ce n'est pas la bonne réponse: {{incorrectStatements}} . Que pourriez-vous faire pour mémoriser des éléments de manière visuelle ? Essayez encore !,MISCONCEPTION,,
1281,10517,Nous cherchons un élement spécifique pour voir comment résoudre le problème. Essayez encore !,MISCONCEPTION,,
1282,10518,"Avant de voir une amélioration, nous cherchons un élement spécifique pour voir comment résoudre le problème: trouvez lequel ! ",MISCONCEPTION,,
1283,10519,Ce n'est pas la bonne réponse. Nous recherchons ici le support qui permet de faire le lien entre les élements tirés d'une formation et leur application concrètes. Essayez encore!,MISCONCEPTION,,
1284,10520,{{incorrectStatements}} n'est pas la bonne réponse. Nous recherchons ici le support qui permet de faire le lien entre les élements tirés d'une formation et leur application concrètes. Quel type de support pourrait vous aider à contrôler tes apprentissages et à les suivre ? Essayez encore!,MISCONCEPTION,,
1285,10521,Ce n'est pas la bonne réponse. Quelle est la source de stress véritable ? Essayez encore !,MISCONCEPTION,,
1286,10522,"Oui, {{incorrectStatements}} est vrai, mais pas le mot que nous cherchons. Qu'est-ce qui finalement constitue la source de stress véritable ? Essayez encore !",MISCONCEPTION,,
1287,10523,Ce n'est pas la bonne réponse. Quelle est la phase finale ? Essayez encore !,MISCONCEPTION,,
1288,10524,{{incorrectStatements}} est un synonyme de une des phases mentionnées. Quelle est la phase finale ? Essayez encore !,MISCONCEPTION,,
1289,10525,Ce n'est pas la bonne réponse. Qu'est-ce qui vous a déjà empêché de planifier efficacement ? Essayez encore !,MISCONCEPTION,,
1290,10526,Énumérez uniquement les éléments qui perturbent une planification efficace.,MISCONCEPTION,,
1291,10527,Ce n'est pas la bonne réponse. Notre évaluation subjective d'une situation déclenche la sensation de stress et cette évaluation agit comme un élément aggravant. Comment peut-on appeler cet élément? Essayez encore !,MISCONCEPTION,,
1292,10528,Le distress est une conséquence de l'accumulation de situations fatigantes ou irritantes mais nous recherchons l'élement qui vient avant et qui le génère dans l'exemple donné. Essayez encore !,MISCONCEPTION,,
1293,10529,Le burn out est une grave conséquence d'un stress prolongé. Il n'est pas en revanche la conséquence logique systématique d'une exposition au stress. Relisez la question et essayez encore !,MISCONCEPTION,,
1294,10530,Ce n'est pas la bonne réponse. Qu'est-ce qui vient illustrer ce stress chez une personne ? Essayez encore !,MISCONCEPTION,,
1295,10531,C'est un bon remède au stress mais il ne représente pas ce que nous cherchons. Qu'est-ce qui vient illustrer ce stress chez une personne ?,MISCONCEPTION,,
1296,10532,Ce n'est pas la bonne réponse. Nous cherchons un terme technique pour le stress positif. Le distress est le contraire du stress positif. Essayez encore !,MISCONCEPTION,,
1297,10533,Ce n'est pas la bonne réponse. Le distress est le contraire du stress positif. Essayez encore !,MISCONCEPTION,,
