aspectId,description,type,groupId,categoryId
411,336514,The learner has written a sentence without a verb.,MISCONCEPTION,296133.0,
412,336515,The learner has made a mistake in placing commas.,MISCONCEPTION,296133.0,
413,336516,The learner did not capitalize the beginning of the sentence.,MISCONCEPTION,296133.0,
414,336517,The learner made a punctuation error at the end of the sentence.,MISCONCEPTION,296133.0,
415,336518,The learner made a punctuation error.,MISCONCEPTION,296133.0,
416,336519,The learner wrote a sentence without a subject.,MISCONCEPTION,296133.0,
417,34029,Can correctly spell written text.,MISCONCEPTION,16178.0,
418,34577,Can correctly spell written text.,MISCONCEPTION,16178.0,
419,347201,The learner has written a sentence without a verb.,MISCONCEPTION,306742.0,
420,347202,The learner has made a mistake in placing commas.,MISCONCEPTION,306742.0,
421,347203,The learner did not capitalize the beginning of the sentence.,MISCONCEPTION,306742.0,
422,347204,The learner made a punctuation error at the end of the sentence.,MISCONCEPTION,306742.0,
423,347205,The learner made a punctuation error.,MISCONCEPTION,306742.0,
424,347206,The learner wrote a sentence without a subject.,MISCONCEPTION,306742.0,
425,347207,The learner did not use the correct tense.,MISCONCEPTION,,
426,347208,The learner used the wrong vocabulary.,MISCONCEPTION,,
427,347209,The learner provided an offtopic answer.,MISCONCEPTION,,
428,347210,The learner did not put the words in the correct order.,MISCONCEPTION,306743.0,
429,347211,The learner did not put the words in the correct order for a declarative sentence.,MISCONCEPTION,306743.0,
430,347212,The learner did not put the words in the correct order for a imperative sentence.,MISCONCEPTION,306743.0,
431,347213,The learner did not put the words in the correct order for a question sentence.,MISCONCEPTION,306743.0,
432,347214,The learner misplaced the frequency adverb.,MISCONCEPTION,306743.0,
433,347215,The learner misplaced the verb.,MISCONCEPTION,306743.0,
434,349661,,MISCONCEPTION,309532.0,
435,349662,,MISCONCEPTION,309532.0,
436,349666,The learner did not give an answer.,MISCONCEPTION,309534.0,
437,349667, The learner did not answer in the correct language.,MISCONCEPTION,,
438,349668,The learner is able to use spelling strategies correctly.,CONCEPT,309535.0,
439,349669,The learner has made an error with word separation.,MISCONCEPTION,309535.0,
440,349670,The learner has made an article error.,MISCONCEPTION,309535.0,
441,349671,The learner has made an error regarding grammatical numbers.,MISCONCEPTION,309535.0,
442,349672,The learner has made an error regarding grammatical gender/numbers.,MISCONCEPTION,309535.0,
443,349673,The learner has made an elision error.,MISCONCEPTION,309535.0,
444,349674,The learner has confused Z and TZ.,MISCONCEPTION,309535.0,
445,349675,The learner has confused I and IE.,MISCONCEPTION,309535.0,
446,349676,The learner has made a mistake with the letter H.,MISCONCEPTION,309535.0,
447,349677,The learner has made a mistake with capitalization.,MISCONCEPTION,309535.0,
448,349678,The learner has confused D and T.,MISCONCEPTION,309535.0,
449,349679,The learner has confused F and PH.,MISCONCEPTION,309535.0,
450,349680,The learner has confused K and CK.,MISCONCEPTION,309535.0,
451,349681,The learner has made a typo.,MISCONCEPTION,309535.0,
452,349682,The learner made a mistake with double consonants.,MISCONCEPTION,309535.0,
453,349683,The learner has made a mistake with double vowels.,MISCONCEPTION,309535.0,
454,349684,The learner has confused D and DT.,MISCONCEPTION,309535.0,
455,349685,The learner has confused B and P.,MISCONCEPTION,309535.0,
456,349686,The learner has confused I and Y.,MISCONCEPTION,309535.0,
457,349687,The learner has confused S and ß.,MISCONCEPTION,309535.0,
458,349688,The learner confused E and AE.,MISCONCEPTION,309535.0,
459,349689,The learner has confused ß and SS.,MISCONCEPTION,309535.0,
460,349690,The learner has confused homonyms.,MISCONCEPTION,309535.0,
461,349691,The learner has made a spelling mistake.,MISCONCEPTION,309535.0,
462,349692,The learner has used a pleonasm.,MISCONCEPTION,309535.0,
463,349693,The learner has used a helvetism.,MISCONCEPTION,309535.0,
464,349694,The spell checker could not be applied.,MISCONCEPTION,309535.0,
465,349695,The learner has made a grammar mistake.,MISCONCEPTION,309535.0,
466,349696,The learner has made a stylistic error.,MISCONCEPTION,309535.0,
467,349697,The learner used a word more than once.,MISCONCEPTION,309535.0,
468,349698,The learner has forgotten a negation word.,MISCONCEPTION,309535.0,
469,349699,The learner has forgotten spaces after the punctuation mark.,MISCONCEPTION,309535.0,
470,349700,"The learner did not use the verb after the preposition ""to"" in the infinitive.",MISCONCEPTION,309535.0,
471,349701,The learner used too many spaces.,MISCONCEPTION,309535.0,
472,349702,"The learner has confused ""das"" and ""dass"".",MISCONCEPTION,309535.0,
473,349752,Es gibt einen Rechtschreibefehler,MISCONCEPTION,309575.0,2.0
474,35125,Can correctly spell written text.,MISCONCEPTION,16178.0,
475,35673,Can correctly spell written text.,MISCONCEPTION,16178.0,
476,36221,Can correctly spell written text.,MISCONCEPTION,16178.0,
477,36769,Can correctly spell written text.,MISCONCEPTION,16178.0,
478,37317,Can correctly spell written text.,MISCONCEPTION,16178.0,
479,37865,Can correctly spell written text.,MISCONCEPTION,16178.0,
480,379209,The learner can apply the commutative and associative property of addition.,CONCEPT,339468.0,4.0
481,379210,The learner cannot apply the commutative or associative property of addition.,MISCONCEPTION,339468.0,4.0
482,379302,The learner did not give an answer.,MISCONCEPTION,339583.0,
483,379303,The learner is able to use spelling strategies correctly.,CONCEPT,137676.0,
484,379304,The learner has made an error with word separation.,MISCONCEPTION,137676.0,
485,379305,The learner has made an error regarding grammatical gender/numbers.,MISCONCEPTION,137676.0,
486,379306,The learner has made a mistake with the letter H.,MISCONCEPTION,137676.0,
487,379307,The learner has made a mistake with double vowels.,MISCONCEPTION,137676.0,
488,379308,The learner has forgotten spaces after the punctuation mark.,MISCONCEPTION,137676.0,
489,379309,The learner used too many spaces.,MISCONCEPTION,137676.0,
490,379944,The answer is within the scope of the task.,CONCEPT,340377.0,
491,379945,The answer is a copy of the task.,MISCONCEPTION,340377.0,
492,379946,The answer contains a meaningless sequence of characters.,MISCONCEPTION,340377.0,
493,379947,The answer contains obscene language.,MISCONCEPTION,340377.0,
494,379948,The content of the answer is off-topic.,MISCONCEPTION,340377.0,
495,379949,The suitability of the answer could not be detected.,MISCONCEPTION,340377.0,
496,381128,The learner can compose two-dimensional and three-dimensional shapes to create and further compose new composite shapes.,CONCEPT,342103.0,4.0
497,381129,The learner cannot compose two-dimensional and three-dimensional shapes to create and further compose new composite shapes.,MISCONCEPTION,342103.0,4.0
498,381286,"Climate change refers to significant changes in global temperatures and weather patterns over time. While climate change is a natural phenomenon, human activities have been a major driver since the 20th century, primarily due to the burning of fossil fuels which increases greenhouse gas levels in the Earth's atmosphere.",CONCEPT,342514.0,4.0
499,381287,A common misconception is that climate change solely refers to global warming and is a natural process that humans do not influence. This overlooks the significant impact of human activities on accelerating climate change through the emission of greenhouse gases.,MISCONCEPTION,342514.0,4.0
500,381288,"The impacts of climate change are widespread, affecting weather patterns, sea levels, and ecosystems globally. These changes can lead to more extreme weather events, such as hurricanes and droughts, and have significant effects on biodiversity and human societies by threatening food security, health, and infrastructure.",CONCEPT,342515.0,4.0
501,381289,"A misconception is that the effects of climate change are distant future concerns and primarily affect only certain parts of the world. This ignores the already visible impacts and the global nature of climate change effects, which are immediate and widespread, affecting every region of the world.",MISCONCEPTION,342515.0,4.0
502,38413,Can correctly spell written text.,MISCONCEPTION,16178.0,
503,38961,Can correctly spell written text.,MISCONCEPTION,16178.0,
504,39509,Can correctly spell written text.,MISCONCEPTION,16178.0,
505,40057,Can correctly spell written text.,MISCONCEPTION,16178.0,
506,40605,Can correctly spell written text.,MISCONCEPTION,16178.0,
507,41153,Can correctly spell written text.,MISCONCEPTION,16178.0,
508,41701,Can correctly spell written text.,MISCONCEPTION,16178.0,
509,42249,Can correctly spell written text.,MISCONCEPTION,16178.0,
510,42797,Can correctly spell written text.,MISCONCEPTION,16178.0,
511,43345,Can correctly spell written text.,MISCONCEPTION,16178.0,
512,43893,Can correctly spell written text.,MISCONCEPTION,16178.0,
513,44441,Can correctly spell written text.,MISCONCEPTION,16178.0,
514,44989,Can correctly spell written text.,MISCONCEPTION,16178.0,
515,45537,Can correctly spell written text.,MISCONCEPTION,16178.0,
516,46085,Can correctly spell written text.,MISCONCEPTION,16178.0,
517,46633,Can correctly spell written text.,MISCONCEPTION,16178.0,
518,47181,Can correctly spell written text.,MISCONCEPTION,16178.0,
519,47729,Can correctly spell written text.,MISCONCEPTION,16178.0,
520,49003,The ability to use the right input format.,MISCONCEPTION,36094.0,
521,49008,The ability to use the right input format.,MISCONCEPTION,36094.0,
522,49014,The ability to correctly match the verb to the subject.,CONCEPT,36107.0,
523,49019,The ability to correctly match the verb to the subject.,MISCONCEPTION,36107.0,
524,49025,The ability to correctly match the verb to the subject.,MISCONCEPTION,36107.0,
525,49031,The ability to answer in the right language.,MISCONCEPTION,,
526,49036,Can correctly spell written text.,MISCONCEPTION,36125.0,
527,49041,Can correctly spell written text.,MISCONCEPTION,36125.0,
528,49047,Can correctly spell written text.,CONCEPT,36125.0,
529,49053,Can correctly spell written text.,MISCONCEPTION,36125.0,
530,49059,Can correctly spell written text.,MISCONCEPTION,36125.0,
531,49065,Can correctly spell written text.,MISCONCEPTION,36125.0,
532,49070,Can correctly spell written text.,MISCONCEPTION,36125.0,
533,49077,Can correctly spell written text.,MISCONCEPTION,36125.0,
534,49082,Can correctly spell written text.,MISCONCEPTION,36125.0,
535,49089,Can correctly spell written text.,MISCONCEPTION,36125.0,
536,49095,Can correctly spell written text.,MISCONCEPTION,36125.0,
537,49101,Can correctly spell written text.,MISCONCEPTION,36125.0,
538,49107,Can correctly spell written text.,MISCONCEPTION,36125.0,
539,49113,Can correctly spell written text.,MISCONCEPTION,36125.0,
540,49119,Can correctly spell written text.,MISCONCEPTION,36125.0,
541,49125,Can correctly spell written text.,MISCONCEPTION,36125.0,
542,49131,Can correctly spell written text.,MISCONCEPTION,36125.0,
543,49137,Can correctly spell written text.,MISCONCEPTION,36125.0,
544,49143,Can correctly spell written text.,MISCONCEPTION,36125.0,
545,49149,Can correctly spell written text.,MISCONCEPTION,36125.0,
546,49155,Can correctly spell written text.,MISCONCEPTION,36125.0,
547,49161,Can correctly spell written text.,MISCONCEPTION,36125.0,
548,49167,Can correctly spell written text.,MISCONCEPTION,36125.0,
549,49173,Can correctly spell written text.,MISCONCEPTION,36125.0,
550,49179,Can correctly spell written text.,MISCONCEPTION,36125.0,
551,49185,Can correctly spell written text.,MISCONCEPTION,36125.0,
552,49191,Can correctly spell written text.,MISCONCEPTION,36125.0,
553,49197,Can correctly spell written text.,MISCONCEPTION,36125.0,
554,49203,Can correctly spell written text.,MISCONCEPTION,36125.0,
555,49209,Can correctly spell written text.,MISCONCEPTION,36125.0,
556,49215,Can correctly spell written text.,MISCONCEPTION,36125.0,
557,49221,Can correctly spell written text.,MISCONCEPTION,36125.0,
558,49227,Can correctly spell written text.,MISCONCEPTION,36125.0,
559,49233,Can correctly spell written text.,MISCONCEPTION,36125.0,
560,49249,The ability to convert text from one language to another.,MISCONCEPTION,36344.0,
561,49253,The ability to convert text from one language to another.,CONCEPT,36344.0,
562,49258,The ability to convert text from one language to another.,MISCONCEPTION,36344.0,
563,49263,The ability to convert text from one language to another.,MISCONCEPTION,36344.0,
564,49281,The ability to use the right input format.,MISCONCEPTION,36380.0,
565,49284,The ability to correctly match the verb to the subject.,MISCONCEPTION,36384.0,
566,49286,The ability to correctly match the verb to the subject.,MISCONCEPTION,36384.0,
567,49291,Can correctly spell written text.,MISCONCEPTION,36390.0,
568,49294,Can correctly spell written text.,CONCEPT,36390.0,
569,49297,Can correctly spell written text.,MISCONCEPTION,36390.0,
570,49300,Can correctly spell written text.,MISCONCEPTION,36390.0,
571,49303,Can correctly spell written text.,MISCONCEPTION,36390.0,
572,49306,Can correctly spell written text.,MISCONCEPTION,36390.0,
573,49309,Can correctly spell written text.,MISCONCEPTION,36390.0,
574,49312,Can correctly spell written text.,MISCONCEPTION,36390.0,
575,49315,Can correctly spell written text.,MISCONCEPTION,36390.0,
576,49318,Can correctly spell written text.,MISCONCEPTION,36390.0,
577,49321,Can correctly spell written text.,MISCONCEPTION,36390.0,
578,49324,Can correctly spell written text.,MISCONCEPTION,36390.0,
579,49327,Can correctly spell written text.,MISCONCEPTION,36390.0,
580,49330,Can correctly spell written text.,MISCONCEPTION,36390.0,
581,49333,Can correctly spell written text.,MISCONCEPTION,36390.0,
582,49336,Can correctly spell written text.,MISCONCEPTION,36390.0,
583,49339,Can correctly spell written text.,MISCONCEPTION,36390.0,
584,49342,Can correctly spell written text.,MISCONCEPTION,36390.0,
585,49345,Can correctly spell written text.,MISCONCEPTION,36390.0,
586,49348,Can correctly spell written text.,MISCONCEPTION,36390.0,
587,49351,Can correctly spell written text.,MISCONCEPTION,36390.0,
588,49354,Can correctly spell written text.,MISCONCEPTION,36390.0,
589,49357,Can correctly spell written text.,MISCONCEPTION,36390.0,
590,49360,Can correctly spell written text.,MISCONCEPTION,36390.0,
591,49363,Can correctly spell written text.,MISCONCEPTION,36390.0,
592,49366,Can correctly spell written text.,MISCONCEPTION,36390.0,
593,49369,Can correctly spell written text.,MISCONCEPTION,36390.0,
594,49372,Can correctly spell written text.,MISCONCEPTION,36390.0,
595,49375,Can correctly spell written text.,MISCONCEPTION,36390.0,
596,49378,Can correctly spell written text.,MISCONCEPTION,36390.0,
597,49381,Can correctly spell written text.,MISCONCEPTION,36390.0,
598,49383,Can correctly spell written text.,MISCONCEPTION,36390.0,
599,49387,Can correctly spell written text.,MISCONCEPTION,36390.0,
600,49401,The student can explain what's on the picture using a simple sentence.,MISCONCEPTION,36505.0,
601,49533,The ability to convert text from one language to another.,MISCONCEPTION,36657.0,
602,49899,The ability to convert text from one language to another.,CONCEPT,36657.0,
603,50264,The ability to convert text from one language to another.,MISCONCEPTION,36657.0,
604,50630,The ability to write the correct amount of requested information.,MISCONCEPTION,37755.0,
605,50996,The ability to write the correct amount of requested information.,MISCONCEPTION,37755.0,
606,51363,The ability to correctly match the verb to the subject.,CONCEPT,38488.0,
607,51729,The ability to correctly match the verb to the subject.,MISCONCEPTION,38488.0,
608,52096,The ability to correctly match the verb to the subject.,MISCONCEPTION,38488.0,
609,52463,The ability to answer in the right language.,MISCONCEPTION,,
610,52829,The ability to formulate the answer in the correct tense.,CONCEPT,39590.0,
611,53195,The ability to formulate the answer in the correct tense.,MISCONCEPTION,39590.0,
612,53562,The ability to formulate the answer in the correct tense.,MISCONCEPTION,39590.0,
613,53934,This aspect is here to help the student.,MISCONCEPTION,40697.0,
614,54466,This aspect is here to help the student.,CONCEPT,40697.0,
615,54999,This aspect is here to help the student.,MISCONCEPTION,40697.0,
616,55532,Detector: Theory,MISCONCEPTION,42296.0,
617,56064,Detector: Theory,CONCEPT,42296.0,
618,56597,Detector: Theory,MISCONCEPTION,42296.0,
619,57138,This aspect applies when the students writes nonsense.,MISCONCEPTION,43903.0,
620,57670,This aspect applies when the students writes nonsense.,MISCONCEPTION,43903.0,
621,58203,This aspect applies when the students writes nonsense.,MISCONCEPTION,43903.0,
622,58736,The student knows the word dinner.,MISCONCEPTION,45501.0,
623,58747,The student knows the word dinner.,CONCEPT,45501.0,
624,58759,The student knows the word dinner.,MISCONCEPTION,45501.0,
625,58783,The student knows the word alcohol.,MISCONCEPTION,45549.0,
626,58796,The student knows the word alcohol.,CONCEPT,45549.0,
627,58812,The student knows the word alcohol.,MISCONCEPTION,45549.0,
628,5882,The ability to convert text from one language to another.,CONCEPT,47929.0,
629,5883,The ability to write the correct amount of requested information.,CONCEPT,48011.0,
630,5884,The ability to correctly match the verb to the subject.,CONCEPT,48066.0,
631,58842,The student knows the word apple.,MISCONCEPTION,45610.0,
632,5885,The ability to use the right input format.,CONCEPT,,
633,58856,The student knows the word apple.,CONCEPT,45610.0,
634,5886,The ability to answer in the right language.,CONCEPT,,
635,5887,Can correctly spell written text.,CONCEPT,48147.0,
636,58871,The student knows the word apple.,MISCONCEPTION,45610.0,
637,5888,The ability to formulate the answer in the correct tense.,CONCEPT,49065.0,
638,5889,Detector: Bullshit,CONCEPT,47915.0,
639,5890,Detector: Help / too difficult,CONCEPT,47907.0,
640,58901,The student knows the word banana.,MISCONCEPTION,45670.0,
641,58909,The student knows the word banana.,CONCEPT,45670.0,
642,58918,The student knows the word banana.,MISCONCEPTION,45670.0,
643,5892,Detector: Finish early,CONCEPT,47850.0,
644,58936,The student knows the word tree.,MISCONCEPTION,45706.0,
645,58947,The student knows the word tree.,CONCEPT,45706.0,
646,58959,The student knows the word tree.,MISCONCEPTION,45706.0,
647,58983,The student knows the word beer.,MISCONCEPTION,45754.0,
648,58990,The student knows the word beer.,CONCEPT,45754.0,
649,58998,The student knows the word beer.,MISCONCEPTION,45754.0,
650,59015,The student knows the word bread.,MISCONCEPTION,45787.0,
651,59026,The student knows the word bread.,CONCEPT,45787.0,
652,59038,The student knows the word bread.,MISCONCEPTION,45787.0,
653,59062,The student knows the word diet.,MISCONCEPTION,45835.0,
654,59076,The student knows the word diet.,CONCEPT,45835.0,
655,5909,Detector: Theory,CONCEPT,49146.0,
656,59091,The student knows the word diet.,MISCONCEPTION,45835.0,
657,59121,The student knows the word egg.,MISCONCEPTION,45894.0,
658,59135,The student knows the word egg.,CONCEPT,45894.0,
659,59150,The student knows the word egg.,MISCONCEPTION,45894.0,
660,59188,The student knows the word meat.,MISCONCEPTION,45964.0,
661,59201,The student knows the word meat.,CONCEPT,45964.0,
662,59217,The student knows the word meat.,MISCONCEPTION,45964.0,
663,59247,The student knows the word breakfast.,MISCONCEPTION,46024.0,
664,59252,The student knows the word breakfast.,CONCEPT,46024.0,
665,59258,The student knows the word breakfast.,MISCONCEPTION,46024.0,
666,59270,The student knows the word vegetables.,MISCONCEPTION,46048.0,
667,59275,The student knows the word vegetables.,CONCEPT,46048.0,
668,59281,The student knows the word vegetables.,MISCONCEPTION,46048.0,
669,59293,The student knows the word coffee.,MISCONCEPTION,46072.0,
670,59304,The student knows the word coffee.,CONCEPT,46072.0,
671,59316,The student knows the word coffee.,MISCONCEPTION,46072.0,
672,59340,The student knows the word cook.,MISCONCEPTION,46120.0,
673,59362,The student knows the word cook.,CONCEPT,46120.0,
674,59385,The student knows the word cook.,MISCONCEPTION,46120.0,
675,59432,The student knows the word Spoon.,MISCONCEPTION,46212.0,
676,59437,The student knows the word Spoon.,CONCEPT,46212.0,
677,59443,The student knows the word Spoon.,MISCONCEPTION,46212.0,
678,59455,The student knows the word oil.,MISCONCEPTION,46237.0,
679,59463,The student knows the word oil.,CONCEPT,46237.0,
680,59472,The student knows the word oil.,MISCONCEPTION,46237.0,
681,59490,The student knows the word attorney.,MISCONCEPTION,46273.0,
682,59492,The student knows the word attorney.,CONCEPT,46273.0,
683,59495,The student knows the word attorney.,MISCONCEPTION,46273.0,
684,59501,The student knows the word work.,MISCONCEPTION,46283.0,
685,59536,The student knows the word work.,CONCEPT,46283.0,
686,59571,The student knows the word work.,MISCONCEPTION,46283.0,
687,59644,The student knows the word physician.,MISCONCEPTION,46428.0,
688,59649,The student knows the word physician.,CONCEPT,46428.0,
689,59655,The student knows the word physician.,MISCONCEPTION,46428.0,
690,59667,The student knows the word task.,MISCONCEPTION,46453.0,
691,59672,The student knows the word task.,CONCEPT,46453.0,
692,59678,The student knows the word task.,MISCONCEPTION,46453.0,
693,59690,The student knows the word author.,MISCONCEPTION,46476.0,
694,59692,The student knows the word author.,CONCEPT,46476.0,
695,59695,The student knows the word author.,MISCONCEPTION,46476.0,
696,59701,The student knows the word bank.,MISCONCEPTION,46489.0,
697,59709,The student knows the word bank.,CONCEPT,46489.0,
698,59718,The student knows the word bank.,MISCONCEPTION,46489.0,
699,59736,The student knows the word cash.,MISCONCEPTION,46525.0,
700,59738,The student knows the word cash.,CONCEPT,46525.0,
701,59741,The student knows the word cash.,MISCONCEPTION,46525.0,
702,59747,The student knows the word build.,MISCONCEPTION,46537.0,
703,59755,The student knows the word build.,CONCEPT,46537.0,
704,59764,The student knows the word build.,MISCONCEPTION,46537.0,
705,59782,The student knows the word profession.,MISCONCEPTION,46573.0,
706,59787,The student knows the word profession.,CONCEPT,46573.0,
707,59793,The student knows the word profession.,MISCONCEPTION,46573.0,
708,59805,The student knows the word office.,MISCONCEPTION,46595.0,
709,59816,The student knows the word office.,CONCEPT,46595.0,
710,59828,The student knows the word office.,MISCONCEPTION,46595.0,
711,59852,The student knows the word computer.,MISCONCEPTION,46644.0,
712,59860,The student knows the word computer.,CONCEPT,46644.0,
713,59869,The student knows the word computer.,MISCONCEPTION,46644.0,
714,59887,The student knows the word experience.,MISCONCEPTION,46681.0,
715,59901,The student knows the word experience.,CONCEPT,46681.0,
716,59916,The student knows the word experience.,MISCONCEPTION,46681.0,
717,59946,The student knows the word success.,MISCONCEPTION,46741.0,
718,59953,The student knows the word success.,CONCEPT,46741.0,
719,59961,The student knows the word success.,MISCONCEPTION,46741.0,
720,59978,The student knows the word salary.,MISCONCEPTION,46773.0,
721,59984,The student knows the word salary.,CONCEPT,46773.0,
722,59991,The student knows the word salary.,MISCONCEPTION,46773.0,
723,60007,The student knows the word captain.,MISCONCEPTION,46804.0,
724,60012,The student knows the word captain.,CONCEPT,46804.0,
725,60017,The student knows the word captain.,MISCONCEPTION,46804.0,
726,60030,The student knows the word quality.,MISCONCEPTION,46826.0,
727,60035,The student knows the word quality.,CONCEPT,46826.0,
728,60041,The student knows the word quality.,MISCONCEPTION,46826.0,
729,60053,The student knows the word job.,MISCONCEPTION,46851.0,
730,60061,The student knows the word job.,CONCEPT,46851.0,
731,60070,The student knows the word job.,MISCONCEPTION,46851.0,
732,60093,The student knows the word dentist.,MISCONCEPTION,46893.0,
733,60101,The student knows the word dentist.,CONCEPT,46893.0,
734,60110,The student knows the word dentist.,MISCONCEPTION,46893.0,
735,60128,The student knows the word science.,MISCONCEPTION,46930.0,
736,60142,The student knows the word science.,CONCEPT,46930.0,
737,60157,The student knows the word science.,MISCONCEPTION,46930.0,
738,60187,The student knows the word change.,MISCONCEPTION,46990.0,
739,60198,The student knows the word change.,CONCEPT,46990.0,
740,60210,The student knows the word change.,MISCONCEPTION,46990.0,
741,60234,The student knows the word mean.,MISCONCEPTION,47038.0,
742,60242,The student knows the word mean.,CONCEPT,47038.0,
743,60251,The student knows the word mean.,MISCONCEPTION,47038.0,
744,60270,The student knows the word pray.,MISCONCEPTION,47072.0,
745,60271,The student knows the word pray.,CONCEPT,47072.0,
746,60274,The student knows the word pray.,MISCONCEPTION,47072.0,
747,60280,The student knows the word stay.,MISCONCEPTION,47085.0,
748,60291,The student knows the word stay.,CONCEPT,47085.0,
749,60303,The student knows the word stay.,MISCONCEPTION,47085.0,
750,60327,The student knows the word think.,MISCONCEPTION,47132.0,
751,60332,The student knows the word think.,CONCEPT,47132.0,
752,60338,The student knows the word think.,MISCONCEPTION,47132.0,
753,60350,The student knows the word expect.,MISCONCEPTION,47158.0,
754,60355,The student knows the word expect.,CONCEPT,47158.0,
755,60361,The student knows the word expect.,MISCONCEPTION,47158.0,
756,60373,The student knows the word fly.,MISCONCEPTION,47181.0,
757,60381,The student knows the word fly.,CONCEPT,47181.0,
758,60390,The student knows the word fly.,MISCONCEPTION,47181.0,
759,60408,The student knows the word believe.,MISCONCEPTION,47217.0,
760,60425,The student knows the word believe.,CONCEPT,47217.0,
761,60443,The student knows the word believe.,MISCONCEPTION,47217.0,
762,60479,The student knows the word cost.,MISCONCEPTION,47289.0,
763,60484,The student knows the word cost.,CONCEPT,47289.0,
764,60490,The student knows the word cost.,MISCONCEPTION,47289.0,
765,60502,The student knows the word live.,MISCONCEPTION,47314.0,
766,60510,The student knows the word live.,CONCEPT,47314.0,
767,60519,The student knows the word live.,MISCONCEPTION,47314.0,
768,60537,The student knows the word rule.,MISCONCEPTION,47350.0,
769,60542,The student knows the word rule.,CONCEPT,47350.0,
770,60548,The student knows the word rule.,MISCONCEPTION,47350.0,
771,60560,The student knows the word chemistry.,MISCONCEPTION,47374.0,
772,60562,The student knows the word chemistry.,CONCEPT,47374.0,
773,60565,The student knows the word chemistry.,MISCONCEPTION,47374.0,
774,60571,The student knows the word speak.,MISCONCEPTION,47386.0,
775,60582,The student knows the word speak.,CONCEPT,47386.0,
776,60594,The student knows the word speak.,MISCONCEPTION,47386.0,
777,60618,The student knows the word wear.,MISCONCEPTION,47432.0,
778,60626,The student knows the word wear.,CONCEPT,47432.0,
779,60635,The student knows the word wear.,MISCONCEPTION,47432.0,
780,60653,The student knows the word earn.,MISCONCEPTION,47470.0,
781,60664,The student knows the word earn.,CONCEPT,47470.0,
782,60676,The student knows the word earn.,MISCONCEPTION,47470.0,
783,60700,The student knows the word understand.,MISCONCEPTION,47517.0,
784,60711,The student knows the word understand.,CONCEPT,47517.0,
785,60723,The student knows the word understand.,MISCONCEPTION,47517.0,
786,60747,The student knows the word grow.,MISCONCEPTION,47566.0,
787,60752,The student knows the word grow.,CONCEPT,47566.0,
788,60758,The student knows the word grow.,MISCONCEPTION,47566.0,
789,60770,The student knows the word want.,MISCONCEPTION,47590.0,
790,60775,The student knows the word want.,CONCEPT,47590.0,
791,60781,The student knows the word want.,MISCONCEPTION,47590.0,
792,60793,The student knows the word pay.,MISCONCEPTION,47614.0,
793,60798,The student knows the word pay.,CONCEPT,47614.0,
794,60804,The student knows the word pay.,MISCONCEPTION,47614.0,
795,6095,The ability to convert text from one language to another.,CONCEPT,49154.0,
796,6096,The ability to write the correct amount of requested information.,CONCEPT,49427.0,
797,6097,The ability to correctly match the verb to the subject.,CONCEPT,49609.0,
798,6098,The ability to use the right input format.,CONCEPT,,
799,6099,The ability to answer in the right language.,CONCEPT,,
800,6100,Can correctly spell written text.,CONCEPT,49882.0,
801,6101,The ability to formulate the answer in the correct tense.,CONCEPT,52975.0,
802,61023,Detector: Finish early,MISCONCEPTION,47850.0,
803,61070,Detector: Help / too difficult,MISCONCEPTION,47907.0,
804,61077,Detector: Bullshit,MISCONCEPTION,47915.0,
805,61091,The ability to convert text from one language to another.,MISCONCEPTION,47929.0,
806,61117,The ability to convert text from one language to another.,CONCEPT,47929.0,
807,61144,The ability to convert text from one language to another.,MISCONCEPTION,47929.0,
808,61171,The ability to write the correct amount of requested information.,MISCONCEPTION,48011.0,
809,61196,The ability to write the correct amount of requested information.,MISCONCEPTION,48011.0,
810,61224,The ability to correctly match the verb to the subject.,CONCEPT,48066.0,
811,61250,The ability to correctly match the verb to the subject.,MISCONCEPTION,48066.0,
812,61276,The ability to correctly match the verb to the subject.,MISCONCEPTION,48066.0,
813,61304,The ability to use the right input format.,MISCONCEPTION,,
814,61330,The ability to answer in the right language.,MISCONCEPTION,,
815,61356,Can correctly spell written text.,MISCONCEPTION,48147.0,
816,61382,Can correctly spell written text.,MISCONCEPTION,48147.0,
817,61409,Can correctly spell written text.,CONCEPT,48147.0,
818,61436,Can correctly spell written text.,MISCONCEPTION,48147.0,
819,61463,Can correctly spell written text.,MISCONCEPTION,48147.0,
820,61490,Can correctly spell written text.,MISCONCEPTION,48147.0,
821,61517,Can correctly spell written text.,MISCONCEPTION,48147.0,
822,61544,Can correctly spell written text.,MISCONCEPTION,48147.0,
823,61570,Can correctly spell written text.,MISCONCEPTION,48147.0,
824,61598,Can correctly spell written text.,MISCONCEPTION,48147.0,
825,61625,Can correctly spell written text.,MISCONCEPTION,48147.0,
826,61652,Can correctly spell written text.,MISCONCEPTION,48147.0,
827,61679,Can correctly spell written text.,MISCONCEPTION,48147.0,
828,61706,Can correctly spell written text.,MISCONCEPTION,48147.0,
829,61733,Can correctly spell written text.,MISCONCEPTION,48147.0,
830,61760,Can correctly spell written text.,MISCONCEPTION,48147.0,
831,61787,Can correctly spell written text.,MISCONCEPTION,48147.0,
832,61814,Can correctly spell written text.,MISCONCEPTION,48147.0,
833,61842,Can correctly spell written text.,MISCONCEPTION,48147.0,
834,61868,Can correctly spell written text.,MISCONCEPTION,48147.0,
