taskId,language,description,topic_id,word_count
2810,adoECk379fi7XbekmJ1S47_RD,DE,gefahrlich naß hande hantieren,,4
2861,8vE22fUmqBm6vXcdBMnHGn_RD,DE,begrund magnet geben nordpol model luchow normalerweis gegenseitig trotzdem munz schraubenmutt gehalt munze zeihen streichen magnet mehrmal stahl nadel buroklamm stricknadel marzel alfr schwabisch untersuchen stricknadel durchtrennt stricknadel beid magnen jeweil elementarmagnen beobachtung stellen vieler klein magneter elementarmagnen elementarmagnen schwabisch gmund konnen ordnung normal stricknadel gelingen tatsachlich mehrere hammerschlage stricknadel magnen stark eisennagel lassen sogar stricknadel stahl besond hauptsachlich nord treten teilen zwei neu magnet jeweil nord sudpol stellen geordnet magnet geben magnet bestehen magnet mitt bleiben ordnung immer elementarmagneten zersagen daran magnetisiert eisendrahen hilf erschutterung elementarmagnen durcheinand gegenstand sowohl sudpol erlaut vorstellung elementarmagneten eisen magnen zugewandt eisenstuck zugewandt eisenstuck sudpol magnen nordpol daher fall,,105
2862,99iolfmsz8p75Ift6DYTo1_RD,DE,gegenstand werfen rotem zwei smartphonedisplay buch zeigen leuchtend farbe stecken jeweil darstellung lampen grun rotem blauem erzeugen farbig fleck fleck ergeben neu lichtfarbe addit grun rotem gemischt ergeben licht rot blau mischt blau ergeben drei farbe ergeben wissen sech farbe lassen farbkreis lassen beide mischen gegenuberliegend farbe komplementarfarben ergeben mischung wissen licht display smartphon stelle bild sogenannt bestehen subpixel farbe rot konn rgb farb raum aufbau drei subpixel klein aug wahrnehmen erscheinen pixel wissen rot grune leucht blau erscheinen gelb subpixel lassen pixel farbe erzeug subtraktiv farbmischung farbfilen weißem licht bestimmt farbe z b lbfilen lassen farb passieren komplementarfarb farbfiltern magenta konne subtraktiv mischfarben erzeugen ubereinand liegend cyanfarben lassen magenta magenta ergeben weis entstehen farbkrei drei filter ergeben schwarz licht farbe herausgefiltern cmyk farbprofil magenta yellow black aktuel farbmodel vierfarbdruck mischung magenta yellow eher reflexion gegenstand farbanteil herausgefiltern beispiel tomat grun blau herausgefiltern restliche ergeben addit rot additiv grun blau subtraktiv farbmischung mischung farbe gelb cyan,,156
2865,3DGlAE2KlPX925FHjibrFZ_RD,DE,onli a refer the detector,,5
2866,2y9HXaw1enc88QFGAuaMNC_RD,DE,drachen dürfen hochspannungsleitung steigen lassen begrund,,6
2867,a2psh1LO0U81dWjagXxI3_RD,DE,notier zweck magnet verwenden magnet zettel kuhlschranktur funktionieren tur wirken aufeinand zeihen bestimmen gegenstand anziehung treten gegenstand metal eisen nickel cobalt enthalten bezeichnen daher stoff gegenstand gla kunststoff kupfer silber meister dagegen angezog eisen enthalt holz magnen kuhlschrank ziehen papier sodass ma gnet kuhlschranktur einklemmen dabei treten anziehung gegenstand direkt beruhren wirkung magnet groß legt stabmagnen schachtel magnet nagel hangen mitt nagel stabmagnen großt wirkung wirkung magnet magnen pole magnet pol magnen stoß bedingung magnet anzieh experi herausfind zwei farbig kennzeichnen experimentiermagnet ziehen seite gegenubersteh stoße ab gleichfarbig seite gegenubersteh ma gnen verschiedenartig pol abstoßung magnet mitt drehbar lagern richten immer richtung magnet eisenhaltig gegenstand nahe befinden pol magnet nordpol nennen experimentiermagneter pol stabmagnen zeigen suden heißen sudpol experimenti magnet oft grun gefarbt magneter meist verschieden kennzeichnen trotzdem nordpol sudpol zeigen vorder immer sudpol angebracht außen hinteren end waggon weisen nordpol magnet außen magnet ziehen eisen nickel cobalt enthalt gegenstand magnen zwei pol nordpol wirkung starksten zwei zeihen verschiedenartig magnet stoß ab gegenubersteh,,163
2868,5vYSuVvzUtj7grNpHl2P9E_RD,DE,geraten warum,,2
2869,33QeKB7ZdGo7FnMVlGg2cR_RD,DE,elektrisch kraftwerk stadt leiten kunststoff ummantelt erklar,,7
2870,3tdzQYnZUNk9RSotrI19Jp_RD,DE,gib hilf farbkreis farbpaar grun smartphonedisplay gelingen farbe darzustell buch abdrucken bild ebenfal leuchtend stecken jeweil farbe rotem blauem licht erzeug fleck ergeben neu farbe verschied addit grun rotem licht mischen gelb licht blau mischt grun blau ergeben cyan zusammen wissen sech lassen farbkrei farb farbkreis lassen additiv farbe mischen gegenuberliegend komplementarfarben mischung wissen monitor stelle bild einzeln bildpunkt sogenannt pixel dar bestehen drei blau konn rgb farb raum aufbau subpixeln klein aug konn erscheinen wissen rot grune subpixel leucht pixel gelb farbmischung blend farbfilt bestimmen z b licht farb gelb absorbiert farbfiltern cyan konn mischfarb erzeugen ubereinand liegend gelb filt lassen hindurch magenta ergeben magenta gelb ergeben weis entstehen farbkrei ubereinanderleg filter ergeben schwarz licht farbe herausgefiltern cmyk farbprofil magenta black aktuel farbmodel fur schwarz mischung magenta yellow eher braunton reflexion gegenstand farbanteil tomat blau farbanteil reflektierten addit additiv farbe farbkreis mischung rot subtraktiv farbmischung farben mischung farbe gelb magenta,,151
2871,5CG1Bfk2A28P4zRQEgJsz_RD,DE,farb weißem licht herausfilter erhalten smartphonedisplay farbe brillant buch abdrucken zeigen ebenfal leuchtend technik grun rotem licht fleck fleck uberschneid ergeben farbe verschied lichtfarbe nennen grun licht blau ergeben cyan farben zusammen farbe lassen farbkrei farb farbkreis lassen additiv farbe mischen gegenuberliegend farbe kreis nennen komplementarfarben ergeben mischung display smartphon viel bildpunkt sogenannt dar bestehen drei farbe rot grun rgb farb raum aufbau pixel drei subpixel aug erscheinen rot subpixel blau pixel gelb helligkeiten subpixel lassen pixel farbe erzeug subtraktiv licht bestimmen farbe beleuchten b licht lassen farb gelb passieren komplementarfarb blau gelb magenta mischfarben cyanfarben filter lassen grun hindurch magenta ergeben blau magenta gelb weis entstehen farbkrei drei filter licht cmyk farbprofil magenta yellow aktuel farbmodel schwarz cyan magenta yellow eher dunkel braunton ergeben reflexion licht gegenstand herausgefiltern blau farbanteil restlich reflektierten ergeben rot farbmischung farbe farbkreis mischung farbe grun blau subtraktiv farbe mischung gelb cyan,,147
2872,8X9EsZitWeJ5w5e4dGkJaI_RD,DE,satz abgebilden je stark teilch bewegen desto temperatur verandern abgeben warm steigen temperatur warm abgeben sinken temperatur korper messen thermomet temperaturen warm steigen temperatur hand heizung warm hand bild frei gehen tragt geben hand ab kalt wannen wann befinden wasser liter beid c c endtemperatur beide wassermeng dafur zugefuhrt litern wasser warm zugefuhrt liter gleich temperatur c beispiel temperatur brown schen schottisch pollenstaub beobachten brown sche nennen kommen experen pollenstaub flugfahig brown sch bewegung erklart wasserteilchen pollenteilchen setze hangen temperatur korper zusammen temperatur bewegen energi energi teilchen speichern je teilch beweg desto hoch desto hoch thermisch bewegen teilch korper niedrig temperatur energi korper abkuhlen nehmen bewegung teilchen immer irgendwann kalt teilchen mehr temperatur moglich niedrigst nullpunkt c absolut nullpunkt wahlen nullpunkt temperatur skala kelvin skala c absolut absolut total thermomet zeigen warm zugefuhrt abgeben stark innerer korper desto hoch energi korper,,141
2873,6HrnmpY9nRA9CnyKIKYEwQ_RD,DE,fur brown sch bewegung warm abgeben korper warm zugefuhrt temperatur korper sinken korper thermomet zeigen temperaturen warm bild steigen temperatur kalt hand frei gehen handschuh tragen hand kalt temperatur gleich zeigen zwei wann befinden beid wassermengen c erwarmen wassermeng gleich warm unterschiedlich mehr zugefuhrt liter gleich beispiel warm temperatur unterscheid bewegung jahr brown wasser beobachten pollenstaub standig bewegen wurd bewegung woher bewegung botanik botanik expern pflanze pollenstaub leicht mannlich sam blute teilchenbewegung bewegung teilchenmodel erklart stoßen standig bewegung temperatur telchenbewegung hangen korper temperatur erhohen teilchen schnell thermisch bewegung teilchen speichern thermisch je teilch hoher energi bewegen langsam temperatur gering absolut immer abkuhlen immer irgendwann teilchen mehr konn niedrigst temperatur erreichen moglich bezeichnen nullpunkt liegen nullpunkt wahlen lord fur kelvin skala absolut absolut vollstandig merk thermomet zeigen temperatur teilch korper hoch temperatur energi korper,,133
2874,27Qq1erHQdB9qnkggs6u00_RD,DE,energi z bei comput begrund natur viel maschine gerat alltag erleichtern einfach komfortabl z b elektrisch kuchenger waschmaschinen mobiltelefon viel gerat gemeinsam woher nehmen energi energiequell fur erd sonn groß nutzbaren energi tageszeit erdrot anziehungskraft verursachen gezeit verbindung sonn verursachen erwarmung erd verfugung energi erdinner drehung eigen regen heuen verstarkt energiequell gehor windenergi energi biomass wasserkraft regenerativ allerd energiequell weit beispiel haufig wind stark wehen kosten fur kraftwerk regen energiequell kraftwerk bauen kraftwerk vorantreiben anteil energiequell nachst jahr fossil brennstoff brennstoff kohl erdga wichtig grundlag hoch lebensstandard begrenzt mussen geschont nutzung energiequell musse lernen energi sparsamer gut konn energievorr schon energi ursprung sonnenenergi brennstoff pflanzen erst lebensfahig fur wachstumsprozess sagen großt teil ursprung sonnenenergi sprechen naturlich nutzenergi erdga gastherm verbrannt direkt umwandeln fall thermisch energi nennen nutzenergi vieler falle umwandeln folgend dabei primarenergi teilweis elektrisch energi umwandeln haushalt transportieren gewunscht nutzenergi beispiel elektrisch licht merk natur unterscheiden nutzenergi,,148
2875,a4HcdfckiB590dMjGlD11t_RD,DE,nenn auftreten sehen kuhlturm schornstein gebaudn uber groß geland verteilen schon einfach verdeutlichen teekessel wasser wasser klein verbinden dynamo elektrisch modellversuch findest chemisch energi -- erdol gespeichert elektrisch energi zeigen funktionieren elektrisch energi warmekraftwerk warm frei energi entwerten grafik chemisch restlich rund entwerten braunkohlekraftwerk decken etwa halft bedarf elektrisch deutschland ab kraftwerk elektrisch w reichen großstadt strom kraftwerk rund t braunkohl entsprechen rund treibhauseffekt verbrennung kohl erdol erdga entstehen groß schadstoff kohlenstoffdioxid schwefeldioxid stickstoffoxid aschenstaub schadstoff konn aufwendig filteranlag gelange schadstoff ungehindert schadstoff treibhauseffekt warmekraftwerken energi erzeugen umwandlung entwerten entsteh verstark,,91
2876,2NSbJ4DMaCV6GD4niJgZKo_RD,DE,gaskraftwerk funktionieren groß warmekraftwerk funktionieren warmekraftwerk sehen kuhlturm gebaud geland schon versuch verdeutlichen warmekraftwerk teekessel sieden wasser dampf treiben klein verbinden drehen erzeugen elektrisch energi ablauf warmekraftwerken warmekraftwerken chemisch b speichern zunachst warm elektrisch energi grafik kohlekraftwerk energieentwertung umwandlung elektrisch energi gelingen vollstandig frei nutzen entwerten grafik warmekraftwerken eingesetzt energi entwerten kohlekraftwerk braunkohlekraftwerk etwa energi deutschland ab einzig kraftwerk erzeugen elektrisch zwei strom versorgen tag kraftwerk t verbrennen lastwagen ladung verstarkung treibhauseffekt verbrennung kohl mengen schadstoff z kohlenstoffdioxid stickstoffoxid aschenstaub schadstoff konn trotzdem viel schadstoff atmosphar merk elektrisch energi umwandlung schadstoff treibhauseffekt,,92
2877,59RXfuDkHDL9kD72qQkpCQ_RD,DE,lie materi gib begrunden kaufempfehlung fur neu auto achtung immer eindeutig kannst auto materi ratsel auto passen wem auto -- benzinmotor auto c d km km innerort km innerort km außerort taglich auto mehrer kilomet katrin berger moglichst wenig bezahlen maier fahr gelegentlich besuch entfernt wohnend mocht schadstoff auto ausstoßen lisa huth,,52
2878,7f9pAtWaOvl75k805g4X65_RD,DE,zahl beispiel schief eben schief eben mensch offentlich gebaud vorhanden rampe zugang gebaud erleichtern ramp beispiel schief eben schrage schief versuchsaufbau untersuch schiefen eben kraft haltst experimentierwagen federkraftmess schiefen eben fest festhalten benotigst dabei groß hangabtriebskraft wagen schief schiefen eben last oben gelten klein steigungswinkel klein hangabtriebskraft f gleich zugkraft z schiefen eben sparen kraftweg klein steigungswinkel immer mechanik gelten schiefen merk eben sparen kraftweg entsprechend,,66
2879,4zK0X1NHrgm6FEIDZSbNeU_RD,DE,beurteil hebel wipp hebel fast spielplatz wipp sitzen je konn miteinand schaukeln hebel hebel drehpunken stangen drehbar bezeichnen geben link recht drehpunken wipp bezeichnen deshalb kraftwandl hast bestimmt schon junge funktionieren uben kind wipp kraft klein madchen uben kraft jung drehpunken madch kraft deshalb hebel beispiel madch je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen hart nuss nuss reichen brauchst geeignet werkzeug nussknack lang griff befinden drehpunken ganz hebel nussknack lang nutzen zudruck einseitig hebel befinden beide seit drehpunkt einseitigen hebel schubkarr anwendung werkzeug kraftwandlung ausnutzen schraubenschlussel hebeln griff kraftaufwand fur handwerk klein zwei hebelarmen einseitig hebel hebel sparen je hebelarm desto klein,,105
2880,aGW937vZMWD9q9Wo1dhguy_RD,DE,schraube schraubenschlussel gelost schraub besond helfen eisenrohr hebel fast kind sitzen je end wipp miteinand schaukeln physikalisch wipp drehpunken greifen stang wipp recht hebelarm wipp bezeichnen zweiseitig kraftwandl wipp hast bestimmt schon beobachten klein madch junge gewicht wipp kraft unten klein madchen uben groß jung sitzen deshalb madch groß jung anhebe hebel kraft sagen deshalb hebel kraftwandl hebel kraft je lang hebelarm desto klein kraftaufwand kraft hart knacken willst nuss zerdrucken reichen muskelkraft geeignet eignen lang bei nussknack befinden drehpunken hebelarm bei nussknack hebelarm nutzen zudrucken hebel befinden beide hebelarm drehpunken sprechen einseitigen hebel beispiel fur einseitig nussknack schubkarr hebeln vieler werkzeug hebel astsch werkzeug hebeln griff handwerk bestehen zwei hebelarmen hebel hebel je lang desto,,116
2881,a1sgoDWTGBX6VpC1Ohr3LE_RD,DE,christoph sagen neu beschleunigt sekund erklar fachbegriffen christoph aussag bedeuten bei formel rennen laut ausgeht drucken fahrer gaspedal rennwag immer schnell geschwindigkeit nehmen genau beschleunigung zunehmen beschleunigung geschwindigkeitszunehmen formelzeich beschleunigung bewegung andert geschwindigkeit tachomet solang beschleunigen nehmen geschwindigkeit immer z km pro sekund wert gelten formel rennwag straßenverkehr klein wert tachomet tachomet geschwindigkeit km h zehn sekunde autotest finden haufig sekunde verkurzen sprechweis folgend bedeuten km herau sekund geschwindigkeit h einheit beschleunigung oben fur einheit km h verwenden geschwindigkeit s gelten beschleunigung betragen m es pro sekund s m schreiben m es gleichmaßig beschleunigen gehen immer gleich bleiben gleichmaßig beschleunigen realitat geben manchmal konn vernachlassig vernachlassig beacht zeit geschwindigkeit diagramm mocht herausfind neu auto beschleunigen auto wahrend freund dariu notwendig messwert pro sekund m es tabel stehend t diagramm zeit geschwindigkeit diagramm ubertragen ansteigend tabel v m es geschwindigkeitszunehmen pro beschleunigung m es nehmen,,144
2882,9TQxH9BjYoh6nPuOqAo5lt_RD,DE,vergleich formel rennwag straßenverkehr bei start laut ausgehen drucken gaspedal rennwagen immer schnell nehmen fahrzeug beschleunigung geben bestimmt geschwindigkeitszunahm zeit formelzeich formel beschleunigt bewegung andert geschwindigkeit sehen fahrzeug beschleunigen nehmen geschwindigkeit b km pro sekund gelten formel rennwag wert tachomet tachomet messgerat zeigen geschwindigkeit fahrzeug h zehn sekunde autotest haufig aussagen sekunde verkurzen folgend bedeut auto beschleunigen km h erreichen zeit sekund geschwindigkeit km h einheit beschleunigung oben fur geschwindigkeit km h geschickt geschwindigkeit einheit m -- angeben fur gelten betragen m s sekund m es formelzeichen schreiben a gleichmaßig gehen davon immer nennen gleichmaßig beschleunigen bewegung realitat geben abweichung konn vernachlassig vernachlassig zeit geschwindigkeit diagramm eriona mocht beschleunigung auto notwendig messwert tabel eriona pro m tabel messweren t v zeit geschwindigkeit diagramm ubertragen entstehen ansteigend gerad tabel messweren t v m -- merk beschleunigung einheit m es nehmen,,139
2883,7hy2LxaEqhmaiOnFAk9P4t_RD,DE,fahrstuhl lo sowohl tur fahrstuhlschacht fest verschließen entscheid schaltung vorliegen druckt zweiter lauft beid gleichzeitig drucken dagegen betatigen elektrisch gerat anlage z elektrisch heckensch sicherheitsschaltunge benutzen z heckensch zwei schalter betatig beide schalten schalter s schalter schließen heißen daher schaltung mehrfamilienhau schalten klingeln sprechen entwed rot grune hierfur benotigen umschalt abwechselnd bzw grun groß raume treppenhausern beleuchtung zwei stelle ausschalt wechselschaltung verwend zwei verbinden zeigen lamp wechseln umgekehrt umschalt betatigen schaltung liegen schalter schließen schaltung schalter schalten stromkrei mindest schalter stromkrei zwei stelle offnen schließen,,85
2884,9RQyrKG4prV5xpPE2eLoOl_RD,DE,fohn luft informier uber,,4
2885,2NdtSlbc6fGauIBtarjmGJ_RD,DE,elektrisch mehrer nenn beispiel wollen mehrer gleichzeitig,,7
2886,9VdOaN7sWNE96fMK37mrxh_RD,DE,lichtschrank lichtquel lichtempfindlich elektrisch bauteil stromkrei schließen licht tresor uhr motor ausschalten lichtweg unterbrechen rauch lichtschrank breiten uberleg warum fur verwendung lichtschranken jugendlich stadt darauf endlich weit wurd neu rutschenanlag schwimmbad eroffnen parallel bahn gegeneinand start ziel bahn zeit stoppen fahrgast u bahn automatisch ausstatten solang person einstiegsbereich befinden schon schild angebracht stehen fall nutzen stockwerk aufgrund feuer total aufzug wurd hochhaus deutschland bestimmen hoch besond schlussel feuerwehr steuern,,69
2887,U9Ib7VHVCr8q32015qciH_RD,DE,uber hemispharen link steuern recht kontrollieren,,6
2888,4FJImK2vkZ26KNtKVzWy2P_RD,DE,erklar bleistift dicken drei teil kommen link klein traut bauch flugelflossen scheinen wasser gestreckt kopf her schwimm bauch pinguin wasser befinden versetzen licht kommen richtung abbildung versuch schulerin visiern rohr munz boden liegen schieben stab rohr munz munz gehen munz zweiter lichtquel end rohr sehen gelingen rohr abbilden ausgerichtet eben lini foto verlauf lichtbundel wasser oberflach treffen licht teil licht ubertritt knicken lichtweg licht treten licht durchsichtige ubertritt luft brechungswinkel β einfallswinkel licht einfallslot wegen umkehrbarkeit lichtweg ubergang brechungswinkel klein einfallswinkel licht grenzflach senkrecht licht brechen genau betrachtung lichtbundel eben licht stark brechen optisch wasser optisch dichter optisch gla dichter lichtbundel bei ubergang durchsichtigen ausbreitungsrichtung nennen brechung einfallend brechen lichtbundel liegen,,111
2889,1e8JELgUNWy7k1bvzYicQy_RD,DE,gehirn getrennt link steuern recht seit recht bitt eingeben,,9
2890,34MDIBJ3eNGaa82pWucgPt_RD,DE,text genannt fossile geben viel maschine gerat einfach komfortabl z b elektrisch kuchenger waschmaschinen mobiltelefon viel mehr gemeinsam benotigen energi woher energiequel fur erd groß nutzbaren energi abhangig wetter tageszeit jahreszeit energiequel erdrot erdrot mond verursachen erdrot unterschiedlich erwarmung erd schließlich stehen verfugung energi erdinneren erdrot erdrot eigen heuen nutzen verstarkt sogenennen regen erneuernd gehor energi biomass regenerativen fast unbegrenzt erneuern immer allerd regenerativ energiequellen weit beispiel windenergi haufig nutzbar regelmaßig stark hoch fur kraftwerk regen energiequell kraftwerk selten bauen zeit deutschland ausbau kraftwerk regenerativ energiequelle vorangetrieben anteil regenerativ energiequell nachst jahr fossil brennstoff fossilen kohl erdga erdol grundlag lebensstandard begrenzt vorrat mussen geschont neben ausbau nutzung energiequellen lernen energi sparsam motor gut verandern helfen energievorr energi brennstoffen ursprung sonnenenergi entstehen million jahr uberrest pflanze tier lebensfahig fur wachstumsprozess benotigt teil unser energi ursprung vorkommen primarenergi primarenergi nutzenergi erdga gastherm verbrannt direkt gewunscht umwandeln energi nutzenergi fallen primarenergi jedoch direkt nutzenergi verdeutlichen beispiel kohl verbrennen teilweis energi umgewandelt lassen leicht haushalt transportieren elektrisch energi nutzenergi uberfuhren lamp wandeln beispiel merk art ursprung,,172
2891,6fUZ5CMyPUP5OnlFOReoAb_RD,DE,fest lasten bewegen schwer mithilf seil seil dabei roll folgend schwer last art haus transportierten heuen mithilf seil last seilend seil laufen uber roll balken befestigt roll fest roll arbeit ziehen last oben notwendig zugkraft genauso groß last arbeit m sagen kraftweg lastweg gleich fest roll kraft last gegenstand last angebracht seil laufen uber oben hau balken balkon last oben roll lose nennen zusammen zugkraft heben last anwenden groß n roll kraftweg z b m angehob m weit beweg merk fest richtung verandern zugkraft genau groß gewichtskraft roll zugkraft gewichtskraft last kraftweg groß,,93
2892,6R8qEcSfsq86rZbiPRemMQ_RD,DE,warum schwer lasten verwenden last bewegen schwer lasten kannst mithilf seil seil dabei folgend siehst mensch fruh schwer lasten oberer stockwerk haus transportierten heuen last roll seile hochgehoben roll last seilend uber befestigen fest arbeit seil unten dadurch notwendig zugkraft genauso gewichtskraft last angehoben arbeit m sagen kraftweg groß andern richtung kraft last wichen gegenstand lose roll angebracht seil lauft roll arbeit stehen balkon ziehen seil roll balkon roll lose last bewegen dabei heben last halb groß betragen gewichtskraft b n zugkraft n roll sparen dafur kraftweg lang m seil m merk fest roll richtung verandern zugkraft groß gewichtskraft losen roll halb groß last kraftweg dafur doppelt groß,,108
2893,5FBVri0iGGB6Rj3tvM4OYd_RD,DE,nenn einheit elektrisch widerstand widerstand strom geben ungeordnet drahen teil grafik spannungsquel elektron drahen pluspol unter grafik elektron stoßen dabei immer drahen dadurch elektron bewegung eingeschranken je mehr zusammenstoß stattfinden desto beginnen heftig machen erwarmung drahen metal drahen bauteil schrank elektrisch strom eigenschaft elektrisch nennen spannung widerstand bauteil ab spannung elektron strom jedoch widerstand bauteil gleich gelten je groß widerstand desto elektrisch kannst berechnen dividierst spannung stromstark spannung i elektrisch widerstand einheit wurd physik georg simon ohm benannt buchstabe ω widerstand kω mω ohm volt m k ω k ω dividieren groß teil beispiel elektrisch beispiel elektrisch widerstand u -- suchen r rechnung r i v a v a r spannung v widerstand ω merk leiter elektrisch gerat schranken strom eigenschaft elektrisch bezeichnen groß widerstand formel berechnen r formelzeich,,129
2894,6J6LeClJEo8aO8n8VA3oFu_RD,DE,mochtest widerstand bestimmen widerstand geben frei elektronen ungeordnet draht ober grafik drahen spannungsquel anschließen elektron drahen pluspol treiben teil grafik stoßen dabei atome drahen zusammen dadurch elektron bewegung je mehr stattfinden desto elektronenstrom heftig außen draht bemerkbar metal drahen elektrisch schranke elektrisch strom elektrisch widerstand spannung widerstand stromkrei ab spannung treiben elektrisch strom jedoch widerstand bauteil eingeschrankt gleich spannung gelten desto stromstark berechnung widerstand widerstand elektrischen berechne dividierst spannung elektrisch spannung stromstark i widerstand einheit ohm wurd physik georg simon einheit ohm griechisch buchstabe ω abgekurzt widerstand kiloohm mω angeben ohm amper k ω k ω dividieren groß berechnung elektrisch widerstand beispiel kannst widerstand berechnen u v i ma r rechnung r u i r r v r spannung v lampch widerstand ω strom eigenschaft elektrisch widerstand bezeichnen groß widerstand i formelzeich r ohm ω,,135
2895,69cWhu8WUa29ncgl98NDQf_RD,DE,hilf kg ortsfaktor fremd planet lassen korper tragen geschwindigkeit erst langsam bewegungsrichtung uben kraft gleiter verleihen alternativ experi kraft t v ermitteln statt zugkraft mass ergeben ahnlich t v der beschleunigung versuch konstant proport antriebskraft -- umgekehrt proport a insgesamt gelten konstant kraft f m mathematisch k a k m uberprufung liefern z b f m beschleunigung k betrag kraft f gleich produkt mass beschleunigung f m -- bzw f m -- grundgleichung mechanik beruhen gesetzlich definit krafteinheit newton n -- uber korper definieren n bisher dehnung normfed kraft n korper grundgleichung mechanik m fallbeschleunigung es kraft f ortsfaktor g wert n kg krafteinheit wurd einheit ortsfaktor ubereinstimmen kg kg m kg m -- grundgleichung mechanik kraft f korper gleich produkt beschleunigung f m a,,125
2896,4w0FbGp7bBZ8y5vuj0fmdH_RD,DE,gegenstand federkatapult energetisch sicht robert mayer notieren tagebuch verworren idee uber umwandlung bewegung neu physik fachweln begegnen damal abweisend heut folgen ide erhaltungsgroßen frei fahrt achterbahn beginnen hoch gelegen geschwindigkeit wagen bergab bergauf ab wahrend fahrt hoch geschwindigkeit sehen groß kennzeichn zustand erst bahn erd zusammengehorig auffassen physik daher eindeutig beschreibung vorgang notig system fallend schnell bei aufpral bod streck v m abgebremst verformen dabei springen hoch verschiede zustand vorstellung entwickeln beobachtbaren veranderung unveranderlich groß heißen energi quantit uber konn gehen zwei groß jeweilig system messbar hoch h h geschwindigkeit bewegungsenergi -- verformung -- fur e beschreibung verwendet groß wechselwirkung system sprechen system z b system verlassen system bleiben erhalten betrachten luftkissenbahn antriebsgewichen sieh bewegungsenergi solang antriebsmass stattfind system abschließen energi zwei ter hohenenergi g h e b v term einheit kg -- j joul hohenenergi hangen festlegung nullniveau hoch bewegungsenergi hohendifferenz entsprechend differenz anfang endgeschwindigkeit reibungsarm gelagert beschleunigen sieh spannenergi hierbei gleiter ter d es ter energi abbildung erd system betrachten konstant zeitpunkt bewegung summ hohenenergi h e wobei lassen energietermen bestimmen z b geschwindigkeit loop herunterzufall durchfahr erst kraft energiekonzept konn kenntni bewegungsgleichunge bewegung groß liefern angabe ablauf durchfallen h unabhangig sten lang bewegung dauern flummi e bewegungsenergi e b spannenergi e -- ineinand uberfuhren einzeln energiekontenmodel darstellen betrachten flummi boden abschließen system ball aufpral erreichen liegen hohenenergi reibungsfreien mechanik gesamtenergi mechanischen spannenergi reibung energi entziehen mehr vollstandig mechanisch e h e b -- umsetzbar system abschließen zeigen bei sprunghoh immer bei uberfuhrung energi verbinden erhaltungssatz wirklichkeit energieumsetzung reibung nie ganz system dadurch erweitern weit ebenfal berucksichtigen erhaltung bewegungsenergi kinetisch e kin hohenenergi begriff energi e pot energi lassen ter hohenenergi e h m g e b m v e d s vorgang abgeschlossen summ spannenergi energieerhaltungssatz mechanik,,290
2897,7d2nAk0XyGQ7YM4Wuy6eQN_RD,DE,nennen merkmal schwingung unser umwelt haufig vorgang wiederholen uhrpendel klingende gleichartig der immer umkehrt bestimmt zeit wiederholen schwingungsfahig system bezeichnen erfolgen umkehrpunkt oft geben punkt heißen ruhelag auslenkung s s m real schwingung nehmen amplitud regel ab hort gewiß zeit liegen bewegung nehmen konstant amplitud schwingung idealisiert schwingung period vorstellen benotigen zeitdauer bezeichnen periodendau f t heißen period sekund ehre hertz einheit hertz bewegung weis lassen nennen bewegung t diagramm schwingung oszil sinuskurv geeignet wahl koordinatensyst ursprung verlauft bewegung heißen harmonisch schwingung graph gleichung -- t -- sin t dabei s konstant amplitud ω einheit ω t zahlenweren winkel bogenmaß beginn d h passieren -- ω t erneut ruhelag ω steigung liefern zeitpunkt v t t v t steigung t v graphen ergeben beschleunigung t -- t a m sin t messunge zeigen maximal bzw beschleunigung gelten s m ω v es schwingungen der t s diagramm sinuskurv beschreiben heißen harmonisch fur gelten s t -- m sin t ω v t v m t v m ω -- m α m sin ω t α m,,177
2903,88IiMqzfjZU6Qt32rivyjB_RD,DE,nenn bewegungsart zweierreih stehen rennwagen gespannt grun rennwag auto sagen konn geschwindigkeit geschwindigkeit streck zeit streck -- t m es lie meter sekund angeben einheit fur kennst auto pro verwenden umrechn kannst rennstreck beschleunigen großer beschleunigen bewegung erster rennwag abbremse geschwindigkeit rennwage verzogert kurv verandern richtung bewegung folgen oft gerad streck uber streckenabschnitten bleiben geschwindigkeit rennwagen zwingen fahrer abzubrems fahren beschleunigen bewegung verzogert bewegung kurvenfahrt gleichformig bewegung wechseln rennstreck standig renn merk geschwindigkeit quotient streck einheit geschwindigkeit s h bewegung immer kurvenfahrt andern richtung bewegung korper immer schnell beschleunigen bewegung klein,,91
