taskId,language,description,topic_id,word_count
2879,4zK0X1NHrgm6FEIDZSbNeU_RI,DE,beurteil flaschenoffn hebel wipp hebel fast spielplatz befinden wipp kind sitzen je end wipp konn miteinand schaukeln physikalisch betrachten wipp hebel hebel drehpunken griff stang drehbar lagern bezeichnen hebel wipp geben link recht drehpunken hebelarm wipp bezeichnen deshalb zweiseitigen hebel hebel kraftwandl wipp hast bestimmt schon beobachten klein madch groß jung anhebe funktionieren gewicht uben kind wipp kraft unten klein leicht madchen uben korpergewichen wenig kraft groß jung sitzen drehpunken deshalb madch groß jung anhebe hebel konn kraft verandern sagen deshalb hebel kraftwandl beispiel klein madch erkennst hebel kraft sparen je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen hart nuss knacken willst nuss zerdrucken reichen muskelkraft allein brauchst geeignet werkzeug gut eignen nussknack lang griff bei nussknack befinden drehpunken ganz end hebel geben kurz lang hebelarm bei nussknack lang hebelarm nutzt zudruck einseitig hebel befinden beide hebelarm seit drehpunkt sprechen einseitigen hebel beispiel fur einseitigen hebel nussknack schubkarr anwendung hebeln viele werkzeugen kraftwandlung hebeln ausnutzen astsch schraubenschlussel beispiel fur werkzeug hebeln verlangerung griff kraftaufwand fur handwerk klein merk hebel bestehen drehpunken zwei hebelarmen geben einseitig zweiseitig hebel hebel kraft sparen je lang hebelarm desto klein kraftaufwand,,188
2880,aGW937vZMWD9q9Wo1dhguy_RI,DE,schraube schraubenschlussel gelost sitzen schraub besond fest five hundr helfen eisenrohr erklar wipp hebel fast spielplatz befinden wipp kind sitzen je end wipp konn miteinand schaukeln physikalisch betrachten wipp hebel hebel drehpunken griff stang drehbar lagern bezeichnen hebel wipp geben link recht drehpunken hebelarm wipp bezeichnen deshalb zweiseitigen hebel hebel kraftwandl wipp hast bestimmt schon beobachten klein madch groß jung anhebe funktionieren gewicht uben kind wipp kraft unten klein leicht madchen uben korpergewichen wenig kraft groß jung sitzen drehpunken deshalb go madch groß jung anhebe hebel konn kraft verandern sagen deshalb hebel kraftwandl beispiel klein madch erkennst hebel kraft sparen je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen hart nuss knacken willst nuss zerdrucken reichen muskelkraft allein brauchst geeignet werkzeug gut eignen nussknack lang griff bei nussknack befinden drehpunken ganz end hebel geben kurz lang hebelarm bei nussknack lang hebelarm nutzt zudruck einseitig hebel befinden beide hebelarm seit drehpunkt sprechen einseitigen hebel beispiel fur einseitigen hebel nussknack schubkarr anwendung hebeln viele werkzeugen kraftwandlung hebeln ausnutzen astsch schraubenschlussel beispiel fur werkzeug hebeln verlangerung griff kraftaufwand fur handwerk klein merk hebel bestehen drehpunken zwei hebelarmen geben einseitig zweiseitig hebel hebel kraft sparen je lang hebelarm desto klein kraftaufwand,,198
2881,a1sgoDWTGBX6VpC1Ohr3LE_RI,DE,christoph sagen neu wagen beschleunigen sekund erklar physikalisch fachbegriffen christoph aussag bedeuten bei start formel rennen laut ampel ausgehen drucken fahrer gaspedal rennwag immer schnell geschwindigkeit nehmen kilometr sagen fahrzeug beschleunigen genau beschleunigung beschleunigung geben geschwindigkeit bestimmt zeit zunehmen beschleunigung geschwindigkeitszunehmen zeit beschleunigung formelzeichen -- beschleunigung formel beschleunigt bewegung andert geschwindigkeit formel fahrer sehen tachomet fahrzeug solang fahrzeug beschleunigen nehmen geschwindigkeit immer z b km h pro sekund wert gelten fur formel rennwag auto straßenverkehr profession klein wert tachomet tachomet messgerat zeigen geschwindigkeit fahrzeug km h zehn sekunde autotest finden haufig aussagen sekunde verkurzen sprechweis folgend bedeuten auto beschleunigen stillstand km h herau erreichen zeit sekund geschwindigkeit km h einheit beschleunigung beispielen oben fur geschwindigkeit einheit km h verwenden geschickt geschwindigkeit einheit m -- angeben fur formel rennwagen gelten beschleunigung betragen m es pro sekund m s -- m es schreiben formelzeichen schreiben a m es gleichmaßig beschleunigen beispielen gehen davon beschleunigung a immer gleich bleiben nennen gleichmaßig beschleunigen bewegung realitat geben manchmal abweichung konn vernachlassig vernachlassig vernachlassig beacht zeit geschwindigkeit diagramm eriona mocht experi herausfind beschleunigung neu auto beschleunigen auto wahrend freund dariu notwendig messwert tabel festhalt eriona dariu erkennen auto pro sekund m es schnell tabel stehend messwert t v diagramm zeit geschwindigkeit diagramm ubertragen entstehen ansteigend gerad tabel fur messweren t -- v m -- merk beschleunigung a geschwindigkeitszunehmen pro zeit einheit beschleunigung m s beschleunigt bewegung nehmen geschwindigkeit,,232
2882,9TQxH9BjYoh6nPuOqAo5lt_RI,DE,vergleich genannt beschleunigung formel rennwag auto straßenverkehr bei start formel rennen laut ampel ausgehen drucken fahrer gaspedal rennwag immer schnell geschwindigkeit nehmen sagen fahrzeug beschleunigen genau beschleunigung beschleunigung geben geschwindigkeit bestimmt zeit zunehmen beschleunigung geschwindigkeitszunehmen zeit beschleunigung formelzeichen -- chapeau beschleunigung formel beschleunigt bewegung andert geschwindigkeit formel fahrer sehen tachomet fahrzeug solang fahrzeug beschleunigen nehmen geschwindigkeit immer z b km h pro sekund wert gelten fur formel rennwag auto straßenverkehr klein wert tachomet tachomet messgerat zeigen geschwindigkeit fahrzeug km h zehn sekunde autotest finden haufig aussagen sekunde verkurzen sprechweis folgend bedeuten auto beschleunigen stillstand km h inward herau erreichen zeit sekund geschwindigkeit km h einheit beschleunigung beispielen oben fur geschwindigkeit einheit km h verwenden geschickt geschwindigkeit einheit m -- angeben fur formel rennwagen gelten beschleunigung betragen m es pro sekund m s -- m es schreiben formelzeichen schreiben a m es gleichmaßig beschleunigen beispielen gehen davon beschleunigung a immer gleich bleiben nennen gleichmaßig beschleunigen bewegung realitat geben manchmal abweichung konn vernachlassig vernachlassig vernachlassig beacht zeit geschwindigkeit diagramm eriona mocht experi herausfind beschleunigung neu auto beschleunigen auto wahrend freund dariu notwendig messwert tabel festhalt eriona dariu erkennen auto pro sekund m es schnell tabel stehend messwert t v diagramm zeit geschwindigkeit diagramm ubertragen entstehen ansteigend gerad tabel fur messweren t -- v m -- merk beschleunigung a geschwindigkeitszunehmen pro zeit einheit beschleunigung m s beschleunigt bewegung nehmen geschwindigkeit,,227
2883,7hy2LxaEqhmaiOnFAk9P4t_RI,DE,fahrstuhl fahren erst lo sowohl tur fahrstuhlkabin tur fahrstuhlschacht fest verschließen entscheid begrunden schaltung vorliegen heckensch anlauft versehentlich einschalt drucken zweiter schalter lauft beid schalter gleichzeitig gedruckt turklingel mehrfamilienhau funktionieren dagegen entwed klingeltast hauseingang klingeltast wohnungstur betatigen vieler elektrisch gerat anlage z b elektrisch heckensch sicherheitsschaltunge benutzen z b versehentlich einschalt verletz heckensch einschalt gleichzeitig zwei schalter betatig beide schalter reih schalten motor heckensch elek trisch strom schalt s schalter es schließen schaltung heißen daher schaltung mehrfamilienhau wohnungsklingel tussl klingelknopf sowohl hau wohnungstur betatig tastschalt parallel schalten klingeln mindester beide schalter gedruckt sprechen daher schaltung fußgangerampel entwed rot grun licht leucht hierfur benotigt umschalt abwechselnd stromkrei roten amyotroph later sclerosi bzw grun lamp schließen groß raume treppenhausern lassen beleuchtung zwei stelle ausschalt wechselschaltung verwend zwei leitung miteinand verbinden abbildung zeigen lamp wechseln umgekehrt beide umschalt gleichgultig betatigen schaltung liegen schalter reih schalter schließen stromkrei schließen schaltung schalter parallel schalten stromkrei geschlossen mindest schalter schließen wechselschaltung stromkrei zwei stelle offnen schließen,,160
2884,9RQyrKG4prV5xpPE2eLoOl_RI,DE,fohn kommen heiß diethylstilboestrol luft informier uber wirkungsweis fohn perish beschreib,,11
2885,2NdtSlbc6fGauIBtarjmGJ_RI,DE,elektrisch gerat zeigen mehrer wirkungen gleichzeitig nenn drei beispiel erklar coni wollen geraten mehrer wirkungen gleichzeitig auftret,,17
2886,9VdOaN7sWNE96fMK37mrxh_RI,DE,lichtschranke bestehen lichtquel lichtempfindlich elektrisch bauteil sogenannt fotodiod stromkrei unterbrech schließen sobald licht bauteil fallen konn tresor schutzen uhren starten d stoppen motor tur ausschalten person lichtweg unterbrechen rauch scheinen lichtschrank aktivieren licht breiten schnell uberleg warum eigenschaft fur verwendung lichtschranke wichtig kind jugendlich stadt sehnsuchtig darauf warten endlich weit gestern wurd neu rutschenanlag schwimmbad eroffnen parallel verlaufend bahn gegeneinand antreten lichtschranken start ziel bahn zeit stoppen fahrgast u bahn angst automatisch schließend turen gerat eingang zug lichtschranke ausstatten schließen tur verhindern solang person gegenstand einstiegsbereich befinden schon lesen aufzug schild angebracht stehen fall brand nutzen dürfen stockwerk aufgrund feuer total verraucht wurd rauch lichtschrank tur blockieren massachusett institut of technolog aufzug wurd weiterfahren hochhaus deutschland mussen ab bestimmten hoch besonder feuerwehraufzug konn schlusseln feuerwehr steuern,,126
2887,U9Ib7VHVCr8q32015qciH_RI,DE,gehirn verfugt expir uber zwei trennen hemispharen link steuern recht seit korper buy the farm kontrollieren recht,,17
2888,4FJImK2vkZ26KNtKVzWy2P_RI,DE,erklar wieso scheinen sein bleistift dick glasplatt drei teil zerbrochen kommen schrag link klein pinguin zoo aquarium traut auge bauch flugelflossen scheinen atom number wasser neben wasser gestreckt kopf her schwimme sehen bauch pinguin wasser befinden gegenub kopf seitlich versetzen licht bauch ausgehen kommen richtung abbildung zeigen hideout versuch schulerin visiern rohr munz boden wasserwann liegen schieben gerade stab rohr vermeintlich ort munz treffen munz stab gehen uber munz hinweg zweiter experi versuchen rohr lichtquel end zweiter rohr wasser sehen gelingen beide rohr abbilden ausgerichtet eben lini foto zeigen verlauf lichtbundel wasser kommend oberflach treffen teil licht zuruck wasser reflektieren teil licht wasser luft ubertritt knicken lichtweg ab nennen brechung licht treten licht durchsichtigen stoff ubertritt bei ubergang wasser luft brechungswinkel β immer groß einfallswinkel α licht einfallslot brechen wegen umkehrbarkeit lichtweg bei ubergang luft wasser brechungswinkel β immer klein einfallswinkel α licht grenzflach lot brechen senkrecht auftreffend licht brechen genau betrachtung zeigen lichtbundel eben liegen stoff licht stark brechen nennen optisch dichter wasser optisch dichter luft optisch dunner gla optisch dichter gla diamant lichtbundel bei ubergang durchsichtig stoff ausbreitungsrichtung nennen brechung licht einfallend lichtbundel lot brechen lichtbundel liegen eben,,190
2889,1e8JELgUNWy7k1bvzYicQy_RI,DE,gehirn verfugt uber zwei trennen hemispharen go bad link steuern recht seit korper kontrollieren recht bitt antwort stichwort eingeben,,19
2890,34MDIBJ3eNGaa82pWucgPt_RI,DE,zahl text genannt fossile brennstoff geben viel maschine gerat alltag erleichtern einfach komfortabl z b elektrisch kuchenger waschmaschinen comput mobiltelefon viel mehr gerat gemeinsam benotigen energi woher nehmen energi energiequell wichtigst energiequel fur erd sonn groß nutzbaren energi sonn abhangig ort wetter tageszeit jahreszeit energiequel erdrot erdrot anziehungskraft mond verursachen gezeit verbindung sonn verursachen erdrot wind unterschiedlich erwarmung erd schließlich stehen erdwarm verfugung energi erdinneren erdrot erdrot drehung erd eigen ach regen energiequelle heut nutzen verstarkt sogenennen regen erneuernd energiequell gehor beispiel windenergi gezeitenenergi energi biomass energi wasserkraft regenerativ energiequellen fast unbegrenzt erneuern immer allerd stehen regenerativ energiequellen weit verfugung beispiel windenergi haufig nutzbar wind regelmaßig stark wehen fruh kosten hoch fur kraftwerk regen energiequell nutzen daher werden kraftwerk selten bauen seit zeit deutschland ausbau kraftwerk regenerativ energiequellen deutlich vorantreiben anstrengung anteil regenerativ energiequell nachst jahr steigern fossil brennstoff fossilen brennstoff kohl erdga erdol wichtig grundlag hoch lebensstandard begrenzt vorrat mussen geschont neben ausbau nutzung regenerativ energiequellen musse lernen energi sparsam umzugeh sparsam motor gut gebaudedammunge verandern lebensgewohnheit konne helfen fossil energievorr schon energi fossil brennstoff speichern ursprung sonnenenergi brennstoff entstehen million jahr uberrest pflanze tier erst energi sonn lebensfahig fur wachstumsprozess benotigt sagen großt teil unser energi ursprung pass sonnenenergi sprechen naturlich vorkommen primarenergi primarenergi nutzenergi erdga gastherm verbrannt primarenergi direkt gewunscht energieform expir umwandeln fall thermisch energi wunschen energi nennen nutzenergi vieler fallen primarenergi jedoch direkt nutzenergi umwandeln verdeutlichen folgend beispiel kohl kohlekraftwerk verbrennen dabei primarenergi teilweis elektrisch energi umgewandelt lassen leicht einzeln haushalt transportieren elektrisch energi gewunscht nutzenergi uberfuhren lamp wandeln beispiel elektrisch energi licht merk art energi ursprung natur unterscheiden primarenergi nutzenergi,,266
2891,6fUZ5CMyPUP5OnlFOReoAb_RI,DE,beschreib unterschi fest lose roll last bewegen schwer lasten kannst mithilf seil rolle beweg seil laufen dabei uber roll folgend grafik siehst mensch fruh schwer lasten verschied art oberer stockwerk haus transportierten heuen last mithilf roll seile hochgehoben bewegen fest roll last seilend befestigen seil lauft uber roll balken befestigt roll fest roll nennen arbeit ziehen seil unten dadurch last oben anheben notwendig zugkraft dabei genauso coni groß gewichtskraft last last m anheben arbeit m seil ziehen sagen kraftweg lastweg gleich groß fest roll andern richtung kraft last wichen gegenstand lose roll roll last angebracht seil laufen uber roll oben hau balken befestigen arbeit stehen balkon ziehen seil roll last oben balkon roll lose roll nennen zusammen last bewegen dabei zugkraft heben last anwenden halb groß gewichtskraft betragen gewichtskraft z b n betragen zugkraft n losen roll kraft sparen dafur kraftweg doppelt lang last z b m angehoben seil m weit beweg merk fest roll richtung kraft verandern zugkraft genau groß gewichtskraft losen roll zugkraft halb groß gewichtskraft last kraftweg dafur doppelt groß lastweg,,174
2892,6R8qEcSfsq86rZbiPRemMQ_RI,DE,begrund warum heben schwer last lose rolle verwenden last bewegen schwer lasten kannst mithilf seil rolle beweg seil laufen dabei uber roll folgend grafik siehst mensch fruh schwer lasten verschied art oberer stockwerk haus transportierten heuen last mithilf roll seile hochgehoben bewegen fest roll last seilend befestigen seil lauft uber roll balken befestigt roll fest roll nennen arbeit ziehen seil unten dadurch last oben anheben notwendig zugkraft dabei genauso groß gewichtskraft last last m anheben arbeit m seil ziehen sagen kraftweg lastweg gleich groß fest roll andern richtung kraft last wichen gegenstand lose roll roll last angebracht seil laufen uber roll oben hau balken befestigen arbeit stehen balkon ziehen seil roll last oben balkon roll lose roll nennen zusammen last bewegen dabei zugkraft heben last anwenden halb groß gewichtskraft betragen gewichtskraft z b n betragen zugkraft n losen roll kraft sparen dafur kraftweg doppelt lang last z b deceas m angehoben seil m weit beweg merk fest roll richtung kraft verandern zugkraft genau groß gewichtskraft losen roll zugkraft halb groß gewichtskraft last kraftweg dafur doppelt groß lastweg,,177
2893,5FBVri0iGGB6Rj3tvM4OYd_RI,DE,nenn formelzeich einheit elektrisch widerstand widerstand strom metal drahen geben frei elektronen ungeordnet draht bewegen ober teil grafik drahen spannungsquel anschließen frei elektron drahen pluspol treiben unter teil grafik elektron stoßen dabei immer atomen drahen zusammen dadurch elektron bewegung eingeschranken je mehr zusammenstoß stattfinden desto gering elektronenstrom zusammenstoß beginnen atom heftig schwingen außen machen milliamper erwarmung drahen bemerkbar metal drahen elektrisch bauteil schrank elektrisch strom eigenschaft elektrisch widerstand nennen spannung widerstand stark strom stromkrei hangen spannung elektrisch widerstand bauteil ab spannung treiben elektron elektrisch strom jedoch widerstand bauteil eingeschrankt gleich spannung gelten georg simon ohm je groß widerstand bauteil desto klein elektrisch stromstark berechnung widerstand widerstand elektrisch bauteil kannst berechnen dividierst spannung stromstark elektrisch widerstand spannung stromstark r u i elektrisch widerstand formelzeich r einheit ohm wurd physik georg simon ohm benannt einheit ohm griechisch buchstabe ω omega abgekurzt groß widerstand kω kiloohm mω megaohm angeben ohm volt amp m ω k ω k ω ω dividier dividieren groß groß teil beispiel berechnung elektrisch widerstand beispiel kannst sehen elektrisch widerstand berechnen geben u v i ma a suchen r rechnung r u i r v a r v a r ω spannung v lampch widerstand ω merk leiter elektrisch gerat schranke elektrisch strom eigenschaft elektrisch widerstand bezeichnen groß widerstand formel berechnen r u i formelzeich r einheit ohm ω,,219
2894,6J6LeClJEo8aO8n8VA3oFu_RI,DE,mochtest widerstand experimentierlamp bestimmen beschreib vorgehst widerstand strom metal drahen geben frei elektronen ungeordnet draht bewegen ober teil grafik drahen spannungsquel anschließen frei elektron drahen pluspol treiben unter teil grafik elektron stoßen dabei immer atomen drahen zusammen dadurch elektron bewegung eingeschranken je mehr zusammenstoß stattfinden desto gering elektronenstrom zusammenstoß beginnen atom heftig schwingen außen machen erwarmung draht bemerkbar metal drahen elektrisch bauteil schrank elektrisch strom eigenschaft elektrisch widerstand nennen spannung widerstand stark strom stromkrei hangen spannung elektrisch widerstand bauteil ab spannung treiben elektron elektrisch strom jedoch widerstand bauteil eingeschrankt gleich spannung gelten je groß becom flat widerstand bauteil desto klein elektrisch stromstark berechnung widerstand widerstand elektrisch bauteil kannst berechnen dividierst spannung stromstark elektrisch widerstand spannung stromstark r u i elektrisch widerstand formelzeich r atom number einheit ohm wurd physik georg simon ohm benannt einheit ohm griechisch buchstabe ω omega abgekurzt groß widerstand kω kiloohm mω megaohm angeben ohm volt amp m ω k ω k ω ω dividier dividieren groß groß teil beispiel berechnung elektrisch widerstand beispiel kannst sehen elektrisch widerstand berechnen geben u v i ma a suchen r rechnung r u i r v a r v a r ω spannung v lampch widerstand ω merk leiter elektrisch gerat schranke elektrisch strom eigenschaft elektrisch widerstand bezeichnen groß widerstand formel berechnen r u i formelzeich r einheit ohm ω,,220
2895,69cWhu8WUa29ncgl98NDQf_RI,DE,beschreiben zwei unterschiedlich experiment hilf kg massestuck ortsfaktor fremd planet bestimmen lassen korper tragen geschwindigkeit erst kraft lassen korper schnell langsam bewegungsrichtung ubt antriebskorp kraft gleiter luftkissenbahn verleihen pass away konstant beschleunigung alternativ experi kraft beschleunigung beschleunigung t v diagramm ermitteln statt zugkraft bewegen mass variieren ergeben ahnlich t v diagramm der wiederum beschleunigung bestimmen versuch zeigen konstant mass beschleunigung proport antriebskraft gelten -- f konstant kraft beschleunigung umgekehrt proport mass gelten -- m insgesamt gelten konstant mass konstant kraft a f definit m mathematisch ergeben darau k konstant -- k f m uberprufung messung liefern z b fur f n m kg beschleunigung a m -- k betrag kraft f gleich produkt mass beschleunigt korper beschleunigung f m -- bzw f m a gesetz heißen grundgleichung mechanik beziehung beruhen gesetzlich definit krafteinheit newton n kg m es uber beschleunigung korper definieren krafteinheit n wert bisher dehnung normfed erzeugen kraft n fallend korper wirken grundgleichung mechanik kraft f m g fallbeschleunigung g m es kraft gewichtskraft f g ortsfaktor g wert n kg krafteinheit wurd festlegen einheit ortsfaktor fallbeschleunigung ubereinstimmen n kg kg m kg s m -- grundgleichung mechanik kraft f korper beschleunigung a erteilen gleich produkt mass korper m beschleunigung f m a,,205
2896,4w0FbGp7bBZ8y5vuj0fmdH_RI,DE,beschreiben hochschleudern gegenstand hilf federkatapult energetisch sicht skizzieren zugehorig energiekontenmodel schiffsarzt robert mayer notieren tagebuch verworren idee uber umwandlung bewegung warm gleichzeitig meinen neu system physik mitbringen fachweln begegnen damal abweisend heut folgen ide erhaltungsgroßen frei fahrt achterbahn beginnen hoch gelegen startpunkt geschwindigkeit wagen nehmen bergab bergauf ab wahrend fahrt two hoch geschwindigkeit wagen standig fur sehen groß relativ kennzeichn zustand wagen erst wagen bahn erd zusammengehorig auffassen physik betrachten daher korper eindeutig beschreibung vorgang notig system fallend flummi immer schnell bei aufpral bod kurz streck v m -- abgebremst verformen dabei springen hoch andernd groß geschwindigkeit hoch verformung zeigen verschied zustand system ball erd physik vorstellung entwickeln beobachtbaren veranderung unveranderlich groß geben große heißen energi quantit aussagen uber energi konn gehen zwei annahmen energi groß erfassen jeweilig zustand system messbar hoch h fur hohenenergi e h geschwindigkeit v fur bewegungsenergi e -- verformung -- fur spannenergi system e es durfen beschreibung energi verwendet groß wechselwirkung korpern system sprechen abgeschlossen system z -- energi system verlasst konstant system energi bleiben erhalten betrachten gleiter luftkissenbahn herabsinkend antriebsgewicht beschleunigen sieh experi bewegungsenergi solang system erd luftkissenbahn gleiter antriebsmass weit energieuberfuhrunge stattfind system abgeschlosse lassen mechanisch energi zwei ter beschreiben hohenenergi e h m g h bewegungsenergi e b m v ter ergeben einheit fur energi kg m s j joul wert hohenenergi hangt festlegung nullniveau fur hoch ab hohenenergi bewegungsenergi uberfuhrt kommen hohendifferenz ausgang endlag unabhangig bezugsniveau anderung bewegungsenergi entsprechend differenz quadrat anfang endgeschwindigkeit bestimmen entspannend fed reibungsarm gelagert gleiter beschleunigen sieh experi spannenergi hierbei spannenergi bewegungsenergi uberfuhrt mass geschwindigkeit gleiter zugehorig ter hergeleiten spannenergi e -- d es ter fur mechanisch energi abbildung achterbahn wagen erd abschließen system betrachten gesamtenergi konstant fur zeitpunkt bewegung summ hohenenergi e h bewegungsenergi e -- wobei der anteil laufend konn hoch geschwindigkeit lassen energietermen bestimmen z b geschwindigkeit hochsten punkt loop ausreicht hochsten punkt herunterzufall durchfahre erst betrachtung kraft beurteilen energiekonzept konn kenntni bewegungsgleichungen beschreibung bewegung wichtig groß bestimmen energiekonzept liefern angabe zeitlich ablauf durchfallen hoch h fuhren unabhangig bahnkurv sten selber endgeschwindigkeit lang bewegung dauern sagen hupfenden flummi hohenenergi e h bewegungsenergi e -- spannenergi e -- ineinand uberfuhren betrag einzeln anteil konn farbig anzeig energiekontenmodel darstellen betrachten flummi boden abschließen system ball aufpral ausgangshoh erreichen liegen hohenenergi reibungsfreien vorgangen gelten energieerhaltungssatz mechanik gesamtenergi abgeschlossen mechanisch system summ hohenenergi bewegungsenergi spannenergi konstant reibung system energi entziehen thermisch energi mehr vollstandig mechanisch energi e h e b e -- umsetzbar system reibung mehr abschließen zeigen bei flummi sprunghoh nehmen immer ab verformung bei aufpral uberfuhrung thermisch energi verbinden erhaltungssatz idealisierung wirklichkeit lassen energieumsetzungen reibung strahlung nie ganz v meiden betrachten system dadurch erweitern weit ter anderung thermischen energi ebenfal berucksichtigen zeigen wiederum erhaltung gesamtenergi bewegungsenergi korper kinetisch energi e kin bezeichnen fur hohenenergi verwenden begriff lageenergi e l potenziel energi e pot mechanisch energi lassen folgend ter beschreiben hohenenergi e h m g h bewegungsenergi e b m v spannenergi e -- d -- perish reibungsfreien vorgangen abgeschlossen system summ hohenenergi bewegungsenergi spannenergi konstant energieerhaltungssatz mechanik,,501
2897,7d2nAk0XyGQ7YM4Wuy6eQN_RI,DE,nennen merkmal harmonisch schwingung unser umwelt beobachten haufig vorgang wiederholen z -- bewegung schaukel uhrpendel bunge spring klingend gitarrensait gleichartig bewegungsablauf der richtung immer umkehrt bestimmt zeit wiederholen heißen schwingungen schwingungsfahig system bezeichnen oszillator schwingung erfolgen zwei umkehrpunkt oft geben ausgezeichnet punkt gleichgewicht ruhelag heißen momentan entfernung ruhelag heißen auslenkung s elong es maximalwern bezeichnen amplitud -- m real ablaufend schwingungen nehmen amplitud regel ab bewegung hort gewiß zeit liegen dampfen schwingung idealisieren bewegung nehmen konstant amplitud sprechen ungedampft schwingung idealisiert schwingung standig wiederholung bewegungsabschnitt period vorstell dafur benotigt zeitdauer bezeichnen periodendau t quotient f t heißen frequenz geben anzahl period sekund ehre heinrich hertz heißen einheit frequenz hertz hz h z es bewegung weis beschreiben lassen nennen periodisch bewegung t -- diagramm idealisiert schwingung oszil sinuskurv geeignet wahl koordinatensyst ursprung verlauft bewegung heißen harmonisch schwingung graph gleichung -- t -- m sin ω t beschreiben dabei -- m konstant amplitud ω faktor einheit -- sodass ω t zahlenweren winkel bogenmaß interpretieren winkel heißen phase schwingung beginn d h fur s bewegen oszil aufwart period passieren -- t s m sin ω t aufwartsbewegung erneut ruhelag ω t π steigung t -- diagramm liefern zeitpunkt geschwindigkeit v t v t v m co ω t steigung t v graphen ergeben beschleunigung a t a t a m sin ω t messung zeigen fur maximal geschwindigkeit bzw beschleunigung gelten v m ω -- m -- m ω v m ω -- m schwingungen der t s diagramm sinuskurv beschreiben heißen harmonisch schwingung fur gelten folgend bewegungsgesetz -- t s m sin ω t ω π t v t v m co ω t v t m ω -- m α t α m sin ω t α m ω v m ω -- m,,293
2903,88IiMqzfjZU6Qt32rivyjB_RI,DE,nenn drei unterschiedlich bewegungsart zweierreih stehen rennwag start gespannt sehen rennfahr startampel grun gehen lo rennwagen schnell auto atom number sagen konn hoch geschwindigkeit erreichen geschwindigkeit geschwindigkeit quotient streck zeit geschwindigkeit streck zeit v -- t geschwindigkeit m s lie meter pro sekund angegeb einheit fur geschwindigkeit kennst auto einheit km h lie kilomet pro stund verwenden einheit umrechnen kannst zeigen grafik rennstreck passieren bei start renn rennwag beschleunigen geschwindigkeit groß beschleunigen bewegung erster kurv muss fahrer rennwag abbremse geschwindigkeit klein rennwag fuhr verzogert bewegung kurv verandert richtung bewegung danach folgen oft gerad streck fahrer rennwag beschleunig hochstgeschwindigkeiten uber km h konn gerade streckenabschnitten erreichen gerade streckenabschnitten bleiben geschwindigkeit rennwagen gleich gleichformig bewegung rennstreck zwingen fahrer standig abzubrems kurv fahren beschleunigen bewegung verzogert bewegung kurvenfahrt streckenabschnitt gleichformig bewegung wechseln rennstreck standig ab streckenabschnitt streckenabschnitt go teil renn streck merk geschwindigkeit quotient streck zeit einheit geschwindigkeit m s km h gleichformigen bewegung korper immer gleich geschwindigkeit kurvenfahren andern richtung bewegung korper immer schnell fuhrt beschleunigen bewegung verzogert bewegung geschwindigkeit immer klein,,170
2904,1snChMsOdf75V9fK5OyP0c_RI,DE,auto fahrt geschwindigkeit km h gib geschwindigkeit m es zweierreih stehen rennwag start gespannt sehen rennfahr startampel grun gehen lo rennwagen schnell auto sagen konn hoch geschwindigkeit erreichen geschwindigkeit geschwindigkeit quotient streck zeit geschwindigkeit streck zeit v -- t geschwindigkeit m s lie meter pro sekund angegeb einheit fur geschwindigkeit kennst auto einheit km h lie kilomet pro stund verwenden einheit umrechnen kannst zeigen grafik rennstreck passieren bei start drop dead renn rennwag beschleunigen geschwindigkeit groß beschleunigen bewegung erster kurv muss fahrer rennwag abbremse geschwindigkeit klein rennwag fuhr verzogert bewegung kurv verandert richtung bewegung danach folgen oft gerad streck fahrer rennwag beschleunig hochstgeschwindigkeiten uber km h konn gerade streckenabschnitten erreichen gerade streckenabschnitt five hundr bleiben geschwindigkeit rennwagen gleich gleichformig bewegung rennstreck zwingen fahrer standig abzubrems kurv fahren beschleunigen bewegung verzogert bewegung kurvenfahrt streckenabschnitt gleichformig bewegung wechseln rennstreck standig ab streckenabschnitt streckenabschnitt teil renn streck merk geschwindigkeit quotient streck zeit einheit geschwindigkeit m s km h gleichformigen bewegung korper immer gleich geschwindigkeit kurvenfahren andern richtung bewegung korper immer schnell fuhrt beschleunigen bewegung verzogert bewegung geschwindigkeit immer klein,,176
