index,taskId,language,description,context,topic_id,word_count
837,3071,5KgxQUShvpd7UZ4GDJKSYt,EN,clara letter find problem,"  We can do even better – by Lindsay Fern (21/1/2017) 1. Our country is rich in natural resources, like gas, oil, wood and water. Canada is also a world leader in using its natural resources to produce energy. Compared to other countries, we are doing quite well when it comes to using modern technology and renewable energy – after all, Canada produces ten percent of the world’s electricity produced from water power. But are we doing enough? 2. Canada mainly relies on traditional resources, like natural gas and oil, for energy. Over the last couple of years, technology has improved so much that today we have access to oil and gas reserves that weren’t available before. But these ways of exploiting natural resources come with their own particular problems. They seriously affect the environment. A good example is ‘fracking’, where a mixture of chemicals, sand and huge amounts of water is used. This mixture is pushed into the ground under great pressure in order to break open the rock which holds the gas. After that the gas rises and can be collected. Clara Hall, an expert on energy technology, explains, “Fracking has allowed us to extract natural gas that is very deep in the ground.” But there is not enough information available on which chemicals are used for fracking. The local people are afraid that these chemicals could poison them and pollute nearby rivers. Even worse, in some places the damage done to the ground by fracking has already caused earthquakes. There is always the danger of a major explosion when dealing with gas. Oil is a controversial source of energy too. Most of Canada’s oil comes from the oil sands of Alberta. Oil sands are a mixture of sand, water and very heavy oil. They cover a huge area of the province. In the past it was too expensive to get the oil out of this mixture, but in the last 30 years the price of oil has increased so much that it has become financially worth it. In addition, there is a political advantage: if Canada has its own source of oil, it will become more independent from other countries. But a lot of people worry about the pollution that the extraction of oil may cause. “We haven’t seen the end of this yet,” says Jeff Tanner, a protester who leads the campaign against the oil companies. “CO2 emissions from the oil sands are very high. This project not only disturbs animals in their normal lives, but the oil companies have also destroyed a huge area where millions of wild animals, like rare birds, used to live.” 3. There is also another problem: transport. Since the decision to build a new pipeline from Alberta to the Pacific Coast, the protests haven’t stopped. Supporters of the project claim that it will create thousands of new jobs in the oil industry and reduce fuel prices. They say that the new pipeline will be able to transport a lot more oil than at present. Jeff Tanner, however, thinks that there will only be a few new jobs and most of them will be temporary. As most of the oil will be exported, the prices for oil in Canada won’t change. “What worries us most are leaks in the pipeline,” he adds. “It will cross miles of farmland and many rivers. A leak could do great damage to both people and wildlife.” Many experts agree with his view. 4. And then, of course, there is the problem that oil and gas are not renewable – which means that when we have used them up, there simply won’t be any more. Sooner or later we will have to replace them completely. Using the power of moving water can be one way of doing that. At the time of writing, 7% of Canada’s energy came from water power. There are water power plants all across the country; the biggest project is the James Bay Project in Quebec. However, these projects often also affect and change large regions. 5. In addition, we have been increasing the amount of energy produced from wind over the last few years and there are new projects to use geothermal energy too. It takes heat from deep in the earth and uses it to heat water. The hot water drives a power plant, which produces electricity. But both activists like Jeff Tanner and experts like Clara Hall think that we need to concentrate on renewable energy sources even more to make Canada ready for the future. We can do even better – and we will have to.   The sound of ice I’m standing on the ice, looking back at our ship for the last time. The HMS Erebus is in the same place off King William Island that she has been for nearly two years. A little further behind her I see the HMS Terror, also stuck in the ice. There is activity as crew from both ships load supplies and the sick men onto boats and sledges. Commander Fitzjames has checked to make sure we all have warm clothes on before we start walking south. Thankfully it is April now, and the sun is shining today. The months from November to March are terrible this far north. I was expecting to feel cold much of the time, but I had not imagined what it would feel like not to see the sun for months. However, I have experienced many things which I couldn’t have imagined when I began this voyage. Back then I had never been further north from Kent than London. Now, I am almost as far north as a man can go on earth and we are about to leave our ships to walk into the icy wilderness to find help. Many of our crew are sick and dying; we are all starving. How did we get to this point? Things were so different at the beginning of the voyage. Everything was going well after we left Greenland behind in July 1845. I had already had experience of working as a ship’s doctor, having worked on other ships for seven years. My job was to look after Sir John Franklin, the captain of the Erebus and the officers. Those first months at sea were busy and exciting. We had good winds and made progress to the northwest. Two of the senior officers often made trips onto land to do their scientific experiments. Back on the ship, they would try to explain how the magnetic readings they took on the coast were to make a magnetic chart of the world. They had to be far away from the ships to do this work, as any metal objects nearby would affect the readings. The officers were optimistic and excited. They told us that science and discovery were going to change the world. They believed their work would make sure that the British Empire would stay the most powerful nation on earth. Captain Franklin was also sure that it was only a question of time before we found a way through the ice and discovered the ‘northwest passage’, a sea route from Europe to Asia. All that didn’t mean much to most of the men on the ship, though. They found their entertainment watching Jacko, the ship’s monkey, dance around or do tricks for carrots from our tinned food rations. The monkey stole things from time to time and ran around the ship with them, but all the men on board liked her anyway. It’s a strange feeling to be leaving our ships behind. Of the 129 crew members who were with me at the start of this voyage in 1845, there are now only 105 still alive. People think that ice is still and silent. I have learned that this is not the case. Our first winter camp, from 1845 to 1846, was near Beechey Island. It was a good location, near land, and it was a good place to hunt. We added rabbits and partridges to our rations and even had a winter party on the ice, under bright torches. However, everything started to go wrong when one of our crew died there on the first day of 1846. Two more men passed away while we were still at that camp and we buried them there. The weather didn’t change much until June. After we could finally continue our journey, we’d only been at sea for a few weeks before we came to an ice river. Reid, our ice master, led us through difficult waters filled with fast-moving blocks of ice the size of houses. The temperature dropped and the sea quickly froze around the ships. The noise was terrible. It was easy to imagine a monster roaming around outside making those sounds. Thankfully the temperature rose enough to release us before the ice crushed our ships to pieces. But the thaw didn’t last long and we had hardly travelled any distance before the temperature dropped again and the ice forced us to make camp where we had got stuck. That is how we ended up here, off King William Island, in September of 1846. This is a terrible, empty place. There seem to be no wild animals or birds anywhere around. Still sledging parties went out onto land to hunt, hoping to add some fresh meat to our rations. They came back with nothing. The best they did was to kill several seals, but those tasted terrible and made us all feel ill. We somehow got through one winter here, though. Spirits were still high and through the long, dark nights we put on concerts and theatre shows for our entertainment. We were hoping that in the spring the ice would melt and allow us to continue our voyage. But the promised thaw did not arrive. The most awful thing then happened on 11th June 1847 when Sir John Franklin died. He had become ill with what seemed to be a cold. I did my best to attend to him, but still he got weaker and weaker. Commander Fitzjames became our new leader. The weather showed no sign of change and the ice had stopped our wonderful voyage of discovery. When I look back now I only see this as the time when the men began getting sick. Was the lack of fresh food making the men sick? Or was the reason the isolation of being out here in this endless white wilderness? The only other people we met in all this time was a party of five Inuit hunters who showed up one day travelling across the ice with their dog team. They spoke no English, so the officers used sign language and pictures drawn on the ice to communicate with them. They were here to hunt seals. Even the Inuit were struggling to find food because the weather had been so bad this year. Fitzjames invited one of the Inuit men on board, and with his help the officers got a better idea of our location on the maps. The crew invited the Inuit to come on board for dinner, but at dusk they disappeared with their dogs. And we never saw them again. Another winter passed here. We felt like trapped animals on our ships. I advised Commander Fitzjames to increase the ration of lemon juice, thinking that it was scurvy that made so many of the men tired and sick. But it didn’t make any difference. Our only source of food was the salted meat and tinned soups and vegetables in our stores. However, some of our tinned food had gone bad and some of the food had large pieces of metal in it from the soldering. Was it the tinned food that made us sick? I remembered that Jacko, the monkey, had loved the tinned carrots and that was all she ate. They remembered how she ran around the ship madly before she died. So it is, with our energy gone and our crew sick and dying, that on this day, 22nd April 1848, Commander Fitzjames made the decision to leave the ships and start walking, trying to make it to Back’s Fish River. We closed the ships and made them secure. Perhaps if the thaw comes suddenly those fit enough can come back to them and sail out of this terrible situation. Who knows what lies ahead of us, but surely it can’t be worse than going mad or dying here. I see movement. The men have loaded all the boats and sledges. I will take my place next to those fit enough to pull them across the ice. Let’s hope we find some food or meet some Inuit who can help us to find a trading post. I’m taking one last look at the ship that has been my home for the past three years and then we will travel into the unknown. Stephen Samuel Stanley – ship’s doctor, HMS Erebus   In New Zealand   Working in India Get to know India and work as a volunteer Teaching young children in an orphanage in Jaipur Building and repairing schools in Goa Helping stray dogs in Ranchi For more information contact Mrs Lal. (a.lal@vii.com) My name is Emma De Santis. I’m from Germany and I’m 18 years old. I took part in a project at an orphanage in Jaipur last year. My English isn’t bad and I used to work as a babysitter for our neighbours’ kids. I could choose to work from four weeks to ten months. I decided to stay for eight weeks. Before I went to India, I had to get all the important papers. I also knew that I would have to pay the organization almost €2,000. The flight was not included. So I decided to work in a supermarket to earn the money. When I got the contract for the project in India, I booked my flight and I was ready to go. When I arrived in Jaipur, I was very tired from the journey and the time difference. The heat, the noise and the smells made it even worse. But I still remember a cow lying in front of the phone shop. During the orientation days I met other volunteers from different countries, which was great. After that I met my host family. They were very friendly people. However, I was homesick during the first days, and I had some problems with the food. It was so spicy. At the time I thought, “If I don’t feel better soon, I’ll have to quit.” But I got over it quickly. My job was great but challenging too. The working conditions were OK. I was teaching 10-year-old girls English and organizing some free-time activities for the younger ones. The staff were very helpful. They all spoke English, which made things a little easier. I quickly found out that things are different in India. Most people’s attitude in India is “Whatever happens, happens.” And usually that’s OK for everyone. Wherever I went, people were smiling at me. But they didn’t just show interest in me, many of them actually stared at me. But you learn to ignore it. I can really recommend taking part in a project like this. I met wonderful people, made new friends and learned a lot about myself. If you go to India, you’ll never forget it.   ‘I have a dream’ - Martin Luther King, Jr. On April 4, 1968 the African-American minister 1 and US civil rights 2 leader Martin Luther King, Junior was shot in Memphis, Tennessee. The week after his death there were violent protests in cities across the United States. But who was this man whose death shook both a nation and also people around the rest of the world? King was born in the American South, in Atlanta, Georgia, on January 15, 1929. He grew up in a religious family. His father was a Baptist pastor and his mother was a church organist. At that time the people in the American South were segregated 3 . Laws made sure that in the Southern states African-American people did not have the same rights as whites. They had to go to different schools and eat in different restaurants. They weren’t allowed to work with white people. African Americans had to sit at the back of buses and give up their seats to white people. King never wanted to accept this segregation. When he was little, his best friend was a white boy. King, however, had to go to a school for African Americans, while his friend went to a school for whites. So King lost his friend. Over the years King realized how unfair his family and neighbors were treated. He wanted to fight for the civil rights of African Americans. At the age of 18 King decided to become a minister. He felt that the church could give him the best chance to help people and society. He finished college in 1951. He got married to his girlfriend Coretta Scott in 1953, and together they had four children. A year later he became pastor of a Baptist church in Montgomery, Alabama. Protests against racial segregation began in 1955. African-American Rosa Parks hadn’t wanted to give up her bus seat to white people in the city of Montgomery. Rosa Parks was arrested. King started a campaign 4 . For 381 days people didn’t use the city’s public transportation. The campaign was led by Martin Luther King, Jr. During this time his house was bombed and he was arrested too. In the end racial segregation on all Montgomery public transportation was made illegal 5 . It was the first victory 6 for the Civil Rights Movement and it made King a very famous person. In 1957 King and other civil rights activists founded the Southern Christian Leadership Conference (SCLC). They wanted to use non-violent protests to achieve 7 civil rights reform. King was influenced by Mahatma Gandhi and his successful non-violent protest against the British Empire in the 1940s. The SCLC started a campaign against racial segregation in Birmingham, Alabama, in 1963. Everything was peaceful until the police used water cannons and police dogs against the protesters, even against children. When this was shown on national TV, many white Americans were shocked. The Birmingham campaign was successful and African Americans now had more access 8 to public places. ‘White Only’ and ‘Black Only’ signs were removed from restrooms 9 , for example. Early in the Birmingham campaign, King had been arrested again. In his cell he realized that freedom for African-American people would be a long and hard struggle 10 . Later that year King helped organize the March on Washington on August 28, 1963. Its goal was to protest against the way African Americans were treated in Southern states. The protesters wanted an end to racial segregation in schools and at work. They also wanted to protect workers from police brutality. More than 250,000 people joined the march. At the time it was the largest meeting of protesters in the history of Washington, D.C. During this event King gave his most famous speech – ‘I have a dream’. It became one of the greatest American speeches. Soon after, civil rights became the most important goal for black and white reformers in the United States. Most of the civil rights became law in 1964 and 1965. King got the Nobel Peace Prize in 1964 for his role in the Civil Rights Movement. He was also named ‘Person of the Year’ by Time magazine. In March 1968 King went to Memphis, Tennessee. He wanted to support African-American workers there who were on strike 11 against bad working conditions. On April 4, 1968 he was shot. James Earl Ray, a white escaped convict 12 , was arrested and was sentenced 13 to 99 years in prison. Since 1983 the third Monday in January has become a national holiday 14 in honor of Martin Luther King, Jr. The house where King was born and his grave in Atlanta are national monuments. Streets in towns and cities all over the United States have been named after him. King was the leader of the Civil Rights Movement for almost 13 years. During that time African Americans made a lot of progress on the way towards equality 15 in America. However, many black Americans still experience racial discrimination today. King is known as one of the greatest non-violent leaders in world history. ___ 1 minister [ˈmɪnɪstə] − Pfarrer, Pfarrerin ; 2 civil rights [ˌsɪvl ˈraɪts] − Bürgerrechte ; 3 segregated [ˈsegrɪgeɪtɪd] − getrennt (nach Hautfarbe) ; 4 campaign [kӕˈpeɪn] − Kampagne, Aktion ; 5 illegal [ɪˈli:gl] − illegal, gesetzeswidrig ; 6 victory [ˈvɪktri] − Sieg ; 7 to achieve [əˈt∫i:v] − erreichen ; 8 access [ˈӕkses] − Zugang, Zutritt ; 9 restroom [ˈrestˌrʊm] − Toilette ; 10 struggle [ˈstrʌgl] − Kampf ; 11 to be on strike [ɒn ˈstraɪk] − streiken ; 12 escaped convict [ɪˌskeɪpd ˈkɒnvɪkt] − flüchtiger Sträfling ; 13 to sentence [ˈsentəns] − verurteilen ; 14 national holiday [ˌnӕ∫nl ˈhɒlədeɪ] − (nationaler) Feiertag ; 15 equality [ɪˈkwɒləti] − Gleichheit   What should I do? He didn’t tell me. Clara ( online ) 15th June 2021, 19:17 Hi Linda, I don’t know what to do. I’m 17 and my boyfriend, Danny, is 19. Danny is the coolest guy in the world – and he’s so cute. We’ve been together since last April. I still go to school in Christchurch, but Danny left school two months ago. I thought he was only looking for a job in Christchurch. Then last week, while we were walking to the cinema, he told me that he got a job as an apprentice chef at a hotel in Wellington. He told me after he had already accepted the job. I was so upset! Danny said that there were no jobs here and he really needed one. We could video chat every day and he would come back to Christchurch whenever he could. But it takes a whole day to get to Wellington by train and ferry. That’s too far! I really love Danny and I don’t want to lose him. We belong together! I’m thinking about leaving school and living with him in Wellington. Of course, my parents don’t understand. We had a big argument and haven’t really made up since. They just told me to concentrate on school. Please help me. I really need some advice. Clara RE: He didn’t tell me. Linda ( online ) 16th June 2021, 8:55 Hello Clara, I understand how you feel. Danny means everything to you. You want to spend every minute with him. Now Danny made an important decision without discussing it with you first. That hurts, doesn’t it? Maybe it’s time to talk about what each of you really wants. Ask yourself: What do you want? What are you worried about? Is it really only because Wellington is so far away, or don’t you trust your boyfriend? Are you afraid that he will cheat on you? How would you feel about breaking up? Whatever you do, don’t make decisions now that you may not be happy about later. If you want to stay together, you could stay with Danny during the school holidays for a start. That might be OK for your parents. You could still move in with him later, after you’ve finished school. Good luck! Linda ",,4
838,3073,3EoN7DIcYL57i360TaDolo,EN,last year high school write text plan school school magazin includ follow inform name age class like dislik good interest plan go colleg find job appli travel write word,,,29
839,3075,1QPhN3J8uLV922tAqHajDv,EN,write poem chant work coal mine first ver work coal mine alway tire work hard want get fire make ver like help eat bread soon dead ga smell feel well coal mine dirti get old thirti billi friend end,"""A deadly silence

1. My name is Jonas Fox and I’m twelve years old. I work in the mines and my job is to sit near a door in the tunnel every day. I must open the door when the coal arrives. Then, after it’s gone, I quickly close the door again. Every day I sit in the dark, but I’m never scared. That’s because my friend Billy is always there with me. Billy sings all day long. He’s yellow with little black eyes which look like they are made of glass. Billy is a canary, you see? It’s never boring with Billy around. I would love to sing too, but I can’t even talk. 
2. Sometimes there is gas in the mine. And when gas touches a flame, it explodes. Last year a terrible gas explosion in a mine killed 30 miners and ten boys. A canary notices gas much sooner than a man. So when the canaries sing, the tunnels are OK. But if they go quiet, you know that there’s gas in the mine. Their deadly silence tells you that you must hurry. You only have a few minutes to leave the tunnels. 
3. My brother, Bart, worked in the mine too. We always ate bread and laughed together on the way to the mine. One day Bart started to cough and he never stopped coughing after that. Then one night my brother coughed so badly that he died. That was when I stopped talking. I don’t know why, really. I still had words in my head and I opened my mouth, but I couldn’t speak. The men in the mine started to call me ‘Silent Jonas’ after that. They probably thought I was a bit strange. 
4. The day when things got really bad started like any other. Billy was singing like he always did. I heard the people in the tunnels and the noise of the coal trucks. I opened the door and I felt a cold wind in the tunnel. I closed the door again. Billy stopped singing. For a moment I didn’t understand. But then, suddenly, I did: There was gas in the mine! And it could explode any second. I didn’t have time to run down the tunnel to warn the men. If only I could talk, if only I could shout! 
5. I knew I had to warn everyone in the mine. So I opened my mouth and tried to say it: “Gas.” But there was no sound. Nothing came out. I closed my eyes and opened my mouth again. Nothing. I panicked. We could die in here – I had to speak! I tried again. This time the sound was quiet, but I made a sound. At last! I opened the door and shouted, “Gas. Gas. GAS!” A moment later I heard the sound of the miners’ boots in the tunnels. I took Billy’s cage and ran too. 
6. I ran through the tunnel as fast as I could. But my head hurt and I couldn’t breathe in the gas. Suddenly I heard a voice. I couldn’t tell where it was coming from. “Come on, boy!” it said. Somebody picked me up. I turned around and saw that it was one of the miners. He took me out of the mine. All this time I still had Billy’s cage with me, but I was sure he was dead. I couldn’t just leave him in there, could I? He was my friend, you know. At last we were outside and I could breathe again. 
7. BOOM! The sound of the explosion was awful. My ears hurt. I closed my eyes because they were sore too. Then I opened them again and looked around. I saw that the men and boys from the mine were all safe outside. Somebody asked, “Who warned us?” “Me!” I said. They were so surprised; they all looked at me with their mouths open. When they could speak again, everyone said thank you. “Silent Jonas found his voice!” a miner shouted. But how could I feel happy? My friend Billy had died. I looked in his cage to say goodbye to him. Suddenly I heard a small ‘Tweet’. Billy was alive! I opened the cage … 

There were canaries in mines until 1987. Today miners use machines to find out if there is gas in the mine.""",,39
840,3076,aLwFy3GUOol7l1biGDMTSH,EN,write messag joe say find good blog also ask question help congratul sound interest tri recip know give tip plea,"  A lucky day for Luke It was after school. Luke and Gwen were on the bus. “Dad said we can get a takeaway pizza tonight,” said Gwen. “I love tuna pizza. What’s your favourite pizza, Luke?” Luke didn’t answer. “Did you hear me?” asked Gwen. “Sorry. I’m playing this game on my phone,” said Luke. “I have a really high score. Look!” “I can’t see that,” said Gwen. “Sorry. I forgot you have a problem with your eyes,” said Luke. “You forgot Dave’s birthday. You forgot your homework. You forget everything,” said Gwen. “No, I don’t,” said Luke. He looked out of the window. “Oh no! This is my stop. I forgot where we are! Bye Gwen, see you tomorrow.” Luke rushed down the stairs and got off the bus. He wanted to finish his game. He put his hand in his pocket, but his phone wasn’t there! “Oh no, I must have forgotten it on the bus!” He looked up. But the bus wasn’t there any more. Luke went home and phoned the bus company. They wanted to help but first they needed a special number from his phone – and he didn’t know the number! Luke didn’t enjoy his dinner at all that night. Why wasn’t he more careful with his phone? Suddenly the doorbell rang. “Gwen’s here!” shouted Luke’s mum from the hall. Luke went to the door. Gwen and her dad were there. “I heard something fall on the floor when you got off the bus,” said Gwen. “I asked a woman to see what it was.” Gwen gave Luke his phone. “Wow!” said Luke. “Today is my lucky day! Thanks, Gwen.” “That’s what friends are for!” said Gwen. “Come on, Gwen. Let’s get that pizza!” said Gwen’s dad. Luke put his phone in his pocket. It really was his lucky day. Maybe he could get his best ever high score too.   How I won a prize The TV show ‘Teen chef of the year’ tries to find the UK’s best young chef. Twenty-four kids took part in the competition this year. They cooked lots of different meals for the judges – three chefs. The kids also answered many questions about food. At the end of the competition one kid was the winner – and that kid was me! My name is Joe Reedman. My entry form for the show: Entry form: Teen chef of the year Age: ‬13 Favourite food: scrambled eggs Favourite meal: breakfast Why I started: When I was six, I watched my mum in the kitchen. She was making a cake. The eggs, milk and flour became a delicious cake and it was like magic. I wanted to do magic cooking too! Ambition: to have my own restaurant ",,20
841,3128,6djKwYzu2uLasWvaYgKLGX,EN,happen next stori write five six sentenc use word bedroom play game high score talk gwen,"  A lucky day for Luke It was after school. Luke and Gwen were on the bus. “Dad said we can get a takeaway pizza tonight,” said Gwen. “I love tuna pizza. What’s your favourite pizza, Luke?” Luke didn’t answer. “Did you hear me?” asked Gwen. “Sorry. I’m playing this game on my phone,” said Luke. “I have a really high score. Look!” “I can’t see that,” said Gwen. “Sorry. I forgot you have a problem with your eyes,” said Luke. “You forgot Dave’s birthday. You forgot your homework. You forget everything,” said Gwen. “No, I don’t,” said Luke. He looked out of the window. “Oh no! This is my stop. I forgot where we are! Bye Gwen, see you tomorrow.” Luke rushed down the stairs and got off the bus. He wanted to finish his game. He put his hand in his pocket, but his phone wasn’t there! “Oh no, I must have forgotten it on the bus!” He looked up. But the bus wasn’t there any more. Luke went home and phoned the bus company. They wanted to help but first they needed a special number from his phone – and he didn’t know the number! Luke didn’t enjoy his dinner at all that night. Why wasn’t he more careful with his phone? Suddenly the doorbell rang. “Gwen’s here!” shouted Luke’s mum from the hall. Luke went to the door. Gwen and her dad were there. “I heard something fall on the floor when you got off the bus,” said Gwen. “I asked a woman to see what it was.” Gwen gave Luke his phone. “Wow!” said Luke. “Today is my lucky day! Thanks, Gwen.” “That’s what friends are for!” said Gwen. “Come on, Gwen. Let’s get that pizza!” said Gwen’s dad. Luke put his phone in his pocket. It really was his lucky day. Maybe he could get his best ever high score too. ",,16
842,3129,6sPY9w0jSwl6cynhL17bQW,EN,answer nisha email help hi thank email bye name hi back holiday nice go durham visit grandpar grandpa big parti th birthday realli love birthday cake favourit cousin get plane ticket sad lot outsid weather aw parti nice summer holiday visit nice place see later nisha,"  A lucky day for Luke It was after school. Luke and Gwen were on the bus. “Dad said we can get a takeaway pizza tonight,” said Gwen. “I love tuna pizza. What’s your favourite pizza, Luke?” Luke didn’t answer. “Did you hear me?” asked Gwen. “Sorry. I’m playing this game on my phone,” said Luke. “I have a really high score. Look!” “I can’t see that,” said Gwen. “Sorry. I forgot you have a problem with your eyes,” said Luke. “You forgot Dave’s birthday. You forgot your homework. You forget everything,” said Gwen. “No, I don’t,” said Luke. He looked out of the window. “Oh no! This is my stop. I forgot where we are! Bye Gwen, see you tomorrow.” Luke rushed down the stairs and got off the bus. He wanted to finish his game. He put his hand in his pocket, but his phone wasn’t there! “Oh no, I must have forgotten it on the bus!” He looked up. But the bus wasn’t there any more. Luke went home and phoned the bus company. They wanted to help but first they needed a special number from his phone – and he didn’t know the number! Luke didn’t enjoy his dinner at all that night. Why wasn’t he more careful with his phone? Suddenly the doorbell rang. “Gwen’s here!” shouted Luke’s mum from the hall. Luke went to the door. Gwen and her dad were there. “I heard something fall on the floor when you got off the bus,” said Gwen. “I asked a woman to see what it was.” Gwen gave Luke his phone. “Wow!” said Luke. “Today is my lucky day! Thanks, Gwen.” “That’s what friends are for!” said Gwen. “Come on, Gwen. Let’s get that pizza!” said Gwen’s dad. Luke put his phone in his pocket. It really was his lucky day. Maybe he could get his best ever high score too.   How I won a prize The TV show ‘Teen chef of the year’ tries to find the UK’s best young chef. Twenty-four kids took part in the competition this year. They cooked lots of different meals for the judges – three chefs. The kids also answered many questions about food. At the end of the competition one kid was the winner – and that kid was me! My name is Joe Reedman. My entry form for the show: Entry form: Teen chef of the year Age: ‬13 Favourite food: scrambled eggs Favourite meal: breakfast Why I started: When I was six, I watched my mum in the kitchen. She was making a cake. The eggs, milk and flour became a delicious cake and it was like magic. I wanted to do magic cooking too! Ambition: to have my own restaurant ",,46
843,3190,7FMzLYhiwZL80oHBRPZcRZ,EN,l entepris alexandra pour objectif de maitris le cout de main œuvr mai egal de fair diminu le heur supplementair de employ comment le cadr peuvent il proce une comparaison optimal de avantag de chaqu objectif,,,36
844,3232,8T4FAKkSueV7jVP2QQ1qA5,EN,ist der oberbegriff rand karott lauch bohn,,,7
845,3235,8c3aHzy274K8CxY8mVyXcE,EN,describ chang physic state evapor charact,,,6
846,3240,3kgE2MdqNTU6GygdJfDMcg,EN,describ chang physic state evapor charact,,,6
847,3294,Ry6IZB4CG2anssBKVsKg4,EN,transformi den folgenden satz in prateritum passiv ein alter mann liest ein buch i m park,,4816.0,16
848,3295,4UGorA0ELVB8knzWDl2zCU,EN,translat follow sentenc english wir sitzen vor dem comput,,,9
849,3296,1Ye1SrK0z9K8WIIRfNewwS,EN,write sentenc past ten use follow word yesterday tell stori,,,10
850,3529,82ynova45HLavEoCLp8jGK,EN,capit usa,,,2
851,3532,6ROesqeuPJA6ABHXMOlpuu,EN,schreib den satz i m passiv prasen da paket sollen bringen,,,11
852,3542,yqjln1Xkhq6sBUWiG3HU7,EN,modifi task chang default aspect ad task,,,7
853,3543,a0MfFF7ZBqT9KPSp9QYupz,EN,write sentenc futur ten use follow word today read stori,,,10
854,3544,5sfYvW5OuJt5z1ZG8IaOOj,EN,translat follow sentenc englisch wir sitzen vor dem comput,,,9
855,3545,LFjJdqwcqB9di6Akll84S,EN,translat follow sencenc english da wocheneden war super schon,,,9
856,3546,1evEEGuxXhF8xv1tOWtjxQ,EN,translat follow sentenc englisch wir sitzen vor dem comput,,,9
857,3547,1KRvjczLAGnagj5slATYTp,EN,describ interact girl dog follow pictur,,4815.0,6
858,3549,4gAaXE0y1jN6vk1VynBJp0,EN,burn fossil fuel contribut greenhous effect global warm,,,8
859,3550,aosVrO8fJc96Q0q8o6lGNv,EN,societi adapt rise sea level increa risk extrem weather event caus climat chang particularli vulner coastal commun,,,17
860,3552,2AJnHGFoIcW9tW66xKFRAx,EN,primari sourc greenhous ga emiss,,,5
861,3553,6T8MgBKFn8a7Yl8DcqBr4p,EN,write place area help lake castl park cave near town weekend last summer famili go kayak sport meet friend go swim sport meet friend like relax beauti interest excit fun beauti interest excit,Write about a place in your area,,33
862,3568,7tdnrdrMDFm6cTs9xegrNH,EN,ubersetzen sie den satz dieser loffel ist fur supp gedacht,,,10
863,3569,3ovitrjiuTsazplG1e3wJx,EN,ubersetzen sie den satz dieser loffel ist fur supp gedacht,,,10
864,3575,7Jj0FHJYZDz9GO9kJhtHaU,EN,translat follow sentenc englisch wir sitzen vor dem comput,,,9
865,3584,B2WThFwMC9aiNtTroNYLZ,EN,ubersetzen sie den satz ich bar bezahlt werden,,,8
866,3585,4D6hh5irXkm7RrXZAr3LBD,EN,ubersetzen sie den satz ich bar bezahlt werden,,,8
867,3586,3yFWdyLYR9m6z9rvt5v68J,EN,ubersetzen sie den satz ich brauch keinen anwalt,,,8
868,3587,95pzhSkM1q65wNIdT4aPYi,EN,ubersetzen sie den satz dieser baum ist alt wie jener,,,10
869,3594,aNpz17Tdg5P9rEbnJleloi,EN,capit switzerland,,,2
870,3596,9ydBF6ZZG1J9iejKZ27pM7,EN,ubersetzen sie den satz ich beschloss arzt zu werden,,,9
871,3597,3wboyUA2lGb5PHMOaLLQZx,EN,ubersetzen sie den satz all waren auf meinen erfolg neidisch,,,10
872,3604,R24rmdBVmI9QUQ59CeCil,EN,write answer question dog,,,4
873,3605,a6BDgtSEoRG8s4x2AFB3Tx,EN,write answer question dog,,,4
874,3611,7yYOO15Sow28JlfQxGuTzq,EN,modifi task chang default aspect ad task,,,7
875,3635,903tkeH2sws5WBSNDdiZD6,EN,base articl anthoni lunch,They do good food in my school. I love the pizza. And on Friday I always have fish and chips ,,4
876,3636,2b3REJvYc589JzcZe1bGXE,EN,base articl georg lunch,"I take packed lunch. I make sandwiches in the morning. i always have a yoghurt and a banana, too. Oh, and sometimes have packet of crips",,4
877,3647,LrvxuC59Oo9nNImrCRMAp,EN,imagin hotel ask content market instagram page plea identifi type content would use,,,13
878,3675,26lq4xXMLS5axLxA0aexfK,EN,modifi task chang default aspect ad task,,,7
879,3676,5A8LWy2RGEGajYTakDd5AB,EN,write sentenc futur ten use follow word today read stori,,,10
880,3678,3Djh3SW7P7p7vZe1JVgsyw,EN,say climat chang two paragraph,,,5
881,3679,68RE5Cw3jm48eggO9ZPAJf,EN,say climat chang two paragraph,,,5
882,3680,21stAhEeOVC8UyCCQ6O2oC,EN,read follow articl write azara lunch,In my religion I can't eat some types of meat. But my school serves special meals. And I love their chicken curry! ,,6
883,3681,3KvZd4nmt7s8txzn4ZY5fC,EN,base articl azara lunch,In my religion I can't eat some types of meat. But my school ,,4
884,3682,2fYcznXxkC47s0tWIc8NVZ,EN,explain structur function human heart role circulatori system write essay explain,,,11
885,3684,2tnxdZKdrc46DbhPtgUUq6,EN,modifi task chang default aspect ad task,,,7
886,3688,2lqfJ6gZiLr7w2cuDlFWvF,EN,read follow articl answer georg eat lunch georg eat lunch,,,10
887,3689,16MreBTRQqA9TQI3zQU33G,EN,battl waterloo,,,2
888,3691,2Y84quLPFea7BcBhCN8prP,EN,say kati play footbal garden,,,5
889,3693,8CpVrD3MYb97CwyeNBXhgx,EN,think ball come back throw air,,,6
890,3718,3EWl6dkTeS05CnQlxBKren,EN,write sentenc past ten use follow word yesterday tell stori,,,10
891,3720,31dlDshU4qH9EreYVRnajS,EN,accord confuciu mean aspir becom superior man,,,7
