aspectId,description,type,groupId,categoryId
251,66,"Es wurde erkannt, dass Frauen im Eherecht benachteiligt sind.",CONCEPT,717.0,
252,67,"Es wurde erkannt, dass Frauen bei der Wahl ihrer Kleidung benachteiligt sind.",CONCEPT,696.0,
253,68,"Es wurde erkannt, dass Frauen im Erbrecht benachteiligt sind.",CONCEPT,684.0,
254,13473,"Es wurde erkannt, dass Frauen im Erbrecht benachteiligt sind.",CONCEPT,684.0,
255,13484,"Es wurde erkannt, dass Frauen bei der Wahl ihrer Kleidung benachteiligt sind.",CONCEPT,696.0,
256,13495,"Es wurde erkannt, dass Frauen bei der Wahl ihrer Kleidung benachteiligt sind.",CONCEPT,696.0,
257,13504,"Es wurde erkannt, dass Frauen im Eherecht benachteiligt sind.",CONCEPT,717.0,
258,13515,"Es wurde erkannt, dass Frauen im Reiserecht benachteiligt sind.",CONCEPT,729.0,
259,67344,"Es wurde erkannt, dass es bei der Lösung eines Konfliktes darum geht, eine Win-Win-Lösung zu finden. ",CONCEPT,54162.0,
260,184384,Die/Der Lernende gibt keine leere Antwort ab.,CONCEPT,76340.0,3.0
261,184389,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,CONCEPT,76253.0,7.0
262,184394,Die/Der Lernende verwendet angemessene Sprache.,CONCEPT,135883.0,3.0
263,184392,Die/Der Lernende gibt eine Antwort aus ganzen Wörtern ab.,CONCEPT,135881.0,3.0
264,184390,Die/Der Lernende gibt eine zum Thema relevante Antwort.,CONCEPT,135879.0,3.0
265,197983,Die/Der Lernende kann den Prozess der Lichtreflexion an der Grenze zwischen Wasser und Luft verstehen,CONCEPT,147662.0,8.0
266,197987,Die/Der Lernende kann den Zusammenhang zwischen dem Blickwinkel des Betrachters zur Wasseroberfläche und der Spiegelung identifizieren.,CONCEPT,147667.0,8.0
267,184429,Die/Der Lernende erklärt in der Antwort.,CONCEPT,135947.0,3.0
268,198107,"Die/Der Lernende versteht, dass die Gestalt der Blendenöffnung in einer Lochkamera das Bild bei einer ausgedehnten Lichtquelle nicht verändert.",CONCEPT,147767.0,8.0
269,184395,Die/Der Lernende begründet in der Antwort.,CONCEPT,135885.0,3.0
270,198179,"Die/Der Lernende versteht die Gemeinsamkeiten der Bilder, die durch Lochblenden und Sammellinsen erzeugt werden.",CONCEPT,147826.0,8.0
271,198183,"Die/Der Lernende versteht die Unterschiede der Bilder, die durch Lochblenden und Sammellinsen erzeugt werden.",CONCEPT,147831.0,8.0
272,198187,"Die/Der Lernende versteht, wie Bilder durch Lochblenden und Sammellinsen entstehen.",CONCEPT,147836.0,8.0
273,198021,Die/Der Lernende nennt in der Antwort.,CONCEPT,147697.0,3.0
274,198313,Die/Der Lernende kann das Konzept des absoluten Nullpunkts verstehen.,CONCEPT,147941.0,8.0
275,198287,"Die/Der Lernende kann das Teilchenmodell verwenden, um verschiedene Konzepte zu erklären.",CONCEPT,147921.0,8.0
276,198405,Die/Der Lernende kennt die wesentlichen Bestandteile eines Wärmekraftwerks wie Dampferzeuger oder Brenner. ,CONCEPT,148019.0,8.0
277,198495,Die/Der Lernende kann Aussagen zur Energieeffizienz beurteilen. ,CONCEPT,148091.0,8.0
278,198499,Die/Der Lernende versteht den Zusammenhang zwischen dem Wirkungsgrad von Energieumwandlungsprozessen und der Energieeffizienz.,CONCEPT,148096.0,8.0
279,198503,Die/Der Lernende versteht die Effizienzverluste bei der Umwandlung von Primärenergie in verschiedene Endenergieformen.,CONCEPT,148102.0,8.0
280,184549,Die/Der Lernende beurteilt in der Antwort.,CONCEPT,136052.0,3.0
281,198533,Die/Der Lernende kann die individuellen Bedürfnisse und Anforderungen verschiedener Personen analysieren,CONCEPT,148128.0,8.0
282,198537,Die/Der Lernende kann die Kosten-Nutzen-Aspekte verschiedener Fahrzeugtypen analysieren.,CONCEPT,148134.0,8.0
283,198541,Die/Der Lernende versteht die Umweltauswirkungen verschiedener Antriebsarten.,CONCEPT,148139.0,8.0
284,198644,Die/Der Lernende versteht die Beziehung zwischen Zugkraft und Gewichtskraft bei Rollen.,CONCEPT,148223.0,8.0
285,198648,Die/Der Lernende vervollstaendigt einen Satz in der Antwort.,CONCEPT,148230.0,3.0
286,198842,"Die/Der Lernende kennt Werkzeuge und Geräte identifizieren, bei denen Hebel vorhanden sind",CONCEPT,148388.0,8.0
287,198353,Die/Der Lernende antwortet in einer Aufzählung.,CONCEPT,147977.0,3.0
288,198868,Die/Der Lernende kann die Bestandteile eines Hebels identifizieren.,CONCEPT,148408.0,8.0
289,198898,"Die/Der Lernende kann zwischen einseitigen und zweiseitigen Hebeln bei Astschere, Schubkarre, Nussknacker und Schraubenschlüssel unterscheiden.",CONCEPT,148432.0,8.0
290,198902,Die/Der Lernende versteht die spezifischen Merkmale des Schraubenschlüssels.,CONCEPT,148437.0,8.0
291,198988,"Die/Der Lernende versteht, wann physikalische Arbeit verrichtet wird.",CONCEPT,148506.0,8.0
292,199038,Die/Der Lernende kann Geschwindigkeiten umrechnen.,CONCEPT,148547.0,8.0
293,214521,Die/Der Lernende kann durch mathematisches Berechnen eine Lösung finden,CONCEPT,158856.0,3.0
294,208858,Die/Der Lernende kann einen Lösungsweg aufzeigen,CONCEPT,158755.0,3.0
295,199258,"Die/Der Lernende erkennt, dass bei einer gleichförmigen Bewegung die zurückgelegte Wegstrecke direkt proportional zur verstrichenen Zeit ist.",CONCEPT,148716.0,8.0
296,199286,Die/Der Lernende kann den Fachbegriff 'Momentangeschwindigkeit' identifizieren,CONCEPT,148738.0,8.0
297,199314,Die/Der Lernende kennt verschiedene Geschwindigkeitsarten.,CONCEPT,148760.0,8.0
298,199018,Die/Der Lernende kennt verschiedene Bewegungsarten,CONCEPT,148531.0,8.0
299,199422,Die/Der Lernende versteht das Konzept der elektischen Stromstärke.,CONCEPT,148843.0,8.0
300,193514,Die/Der Lernende beschreibt in der Antwort.,CONCEPT,144222.0,3.0
301,199448,Die/Der Lernende kennt Formelzeichen für physikalische Grössen.,CONCEPT,148863.0,8.0
302,199452,Die/Der Lernende kennt Einheiten für physikalische Grössen.,CONCEPT,148868.0,8.0
303,199509,Die/Der Lernende versteht die Umrechnung von Stromstärken.,CONCEPT,148915.0,8.0
304,199535,Die/Der Lernende versteht das Konzept des elektrischen Widerstands.,CONCEPT,148935.0,8.0
305,184531,Die/Der Lernende erläutert in der Antwort.,CONCEPT,136040.0,3.0
306,199676,"Die/Der Lernende versteht, wie man die physikalische Grösse Kraft berechnet.",CONCEPT,149051.0,8.0
307,199180,Die/Der Lernende berechnet in der Antwort.,CONCEPT,148659.0,3.0
308,199734,"Die/Der Lernende versteht, wie man die Zentripetalbeschleunigung berechnet.",CONCEPT,149100.0,8.0
309,199760,Die/Der Lernende versteht die Formeln zur Berechnung der Zentripetalbeschleunigung.,CONCEPT,149120.0,8.0
310,199764,Die/Der Lernende kann den scheinbaren Widerspruch bei der Zentripetalbeschleunigung klären.,CONCEPT,149125.0,8.0
311,199922,"Die/Der Lernende versteht Vorteile, die von der Sonne ausgehen.",CONCEPT,149260.0,8.0
312,199926,Die/Der Lernende versteht Gefahren die von der Sonne ausgehen.,CONCEPT,149265.0,8.0
313,199952,Die/Der Lernende versteht den Aufbau der Sonne.,CONCEPT,149285.0,8.0
314,199978,Die/Der Lernende versteht das Phänomen der relativen Bewegung in Inertialsystemen.,CONCEPT,149305.0,8.0
315,199982,Die/Der Lernende kann das Konzept von Inertialsystemen iauf die Praxis anwenden.,CONCEPT,149310.0,8.0
316,200056,Die/Der Lernende kann die Geschwindigkeit eines Elektrons in einer Elektronenstrahlröhre unter dem Einfluss einer gegebenen Beschleunigungsspannung bestimmen,CONCEPT,149365.0,8.0
317,197827,"Die/Der Lernende kann erklären, dass bei Neumond die Himmelskörper in der Reihenfolge Sonne - Mond - Erde stehen, was eine Sonnenfinsternis ermöglicht.",CONCEPT,147528.0,8.0
318,197847,"Die/Der Lernende kann erklären, wie der Abstand zwischen Erde und Mond die sichtbare Größe der Mondscheibe beeinflusst",CONCEPT,147544.0,8.0
319,214840,"Die/Der Lernende versteht das Prinzip, durch das die verkleinerte Mondscheibe die Sonne nicht mehr vollständig verdecken kann.",CONCEPT,159100.0,8.0
320,197911,"Die/Der Lernende kann erklären, wie Lichtbündel, die von einem Objekt unter Wasser ausgehen, an der Wasseroberfläche gebrochen werden.",CONCEPT,147599.0,8.0
321,197915,"Die/Der Lernende kann die richtige Zielposition wählen, um das Objekt zu treffen.",CONCEPT,147604.0,8.0
322,197919,"Die/Der Lernende kann den Einfluss von Variablen wie der Tiefe des Wassers, der Position des Fisches und der Entfernung zum Zielort berücksichtigen",CONCEPT,147609.0,8.0
323,197929,Die/Der Lernende skizziert in der Antwort.,CONCEPT,147618.0,3.0
324,183875,Die/Der Lernende kann Regeln für den sicheren Umgang mit elektrischem Strom formulieren.,CONCEPT,135273.0,5.0
325,183962,Die/Der Lernende kann den geschlossenen Stromkreis in der Straßenbahn identifizieren.,CONCEPT,135409.0,5.0
326,184433,"Die/Der Lernende versteht, dass die Ausrichtung der Elementarmagnete in einem Material entscheidend für dessen magnetische Eigenschaften ist.",CONCEPT,135949.0,8.0
327,184435,"Die/Der Lernende versteht, dass physische Einwirkungen wie Schläge die magnetischen Eigenschaften eines Materials verändern können.",CONCEPT,135950.0,8.0
328,184374,"Die/Der Lernende versteht, dass Magnete aus geordneten Elementarmagneten bestehen.",CONCEPT,135865.0,8.0
329,185592,"Die/Der Lernende versteht, dass Wasser ein elektrischer Leiter ist.",CONCEPT,136688.0,8.0
330,185594,Die/Der Lernende kennt die drohende Gefahr eines Stromschlags beim Hantieren mit Elektrik mit feuchten Händen.,CONCEPT,136689.0,8.0
331,185596,Die/Der Lernende begreift die Wichtigkeit einer intakten Isolierung bei elektrischen Geräte.,CONCEPT,136690.0,8.0
332,184376,"Die/Der Lernende versteht, dass Zerteilungen des Magneten die grundlegende magnetische Eigenschaft nicht beeinflussen.",CONCEPT,135867.0,8.0
333,184378,"Die/Der Lernende versteht, dass ein Magnet mit nur einem Nordpol oder nur einem Südpol nicht existieren kann, da die magnetische Polarität immer in Paaren auftritt.",CONCEPT,135868.0,8.0
334,198017,Die/Der Lernende kann das Konzept der additiven Farbmischung verstehen.,CONCEPT,147692.0,8.0
335,198077,"Die/Der Lernende kann erklären, wie das menschliche Auge Licht verschiedener Wellenlängen wahrnimmt.",CONCEPT,147742.0,8.0
336,184919,"Die/Der Lernende versteht, dass der Kontakt mit elektrischen Systemen einen geschlossenen Stromkreis bilden kann.",CONCEPT,136341.0,8.0
337,184921,"Die/Der Lernende versteht, elektrischer Strom, der durch den Körper fliesst, tödlich sein kann.",CONCEPT,136344.0,8.0
338,208942,"Die/Der Lernende versteht, dass Magnete in verschiedenen Objekten, wie Spielzeugen, Kopfhörern, Motoren und Schlössern eingesetzt werden.",CONCEPT,155585.0,8.0
339,184537,Die/Der Lernende notiert die Antwort.,CONCEPT,136043.0,3.0
340,184981,"Die/Der Lernende versteht, dass die Ummantelung von elektrischen Leitungen im Haushalt dazu dient, Menschen vor unbeabsichtigtem Kontakt mit elektrischem Strom zu schützen.",CONCEPT,136373.0,8.0
341,184983,"Die/Der Lernende versteht, dass Ummantelungen von Kabeln meistens aus Kunststoff bestehen.",CONCEPT,136374.0,8.0
342,185509,"Der/Die Lernende versteht, dass die hohen Leitungen die Sicherheit erhöhen.",CONCEPT,136654.0,8.0
343,185511,"Die/Der Lernende versteht, dass Luft ein schlechter Leiter für elektrischen Strom ist.",CONCEPT,136655.0,8.0
344,198013,"Die/Der Lernende kann den Farbkreis verwenden, um die Mischfarbe zu bestimmen, die durch die Addition des Farbpaares Blau und Grün entsteht.",CONCEPT,147687.0,8.0
345,198043,Die/Der Lernende kann das Konzept der Farbmischung durch Filtration verstehen.,CONCEPT,147713.0,8.0
346,198047,Die/Der Lernende kennt die spektrale Zusammensetzung der Farben Weiss und Cyan. ,CONCEPT,147718.0,8.0
347,198219,Die/Der Lernende kennt den Zusammenhang zwischen der Bewegung der Teilchen und der Temperatur.,CONCEPT,147860.0,8.0
348,198223,Die/Der Lernende ergänzt in der Antwort.,CONCEPT,147865.0,3.0
349,198245,Die/Der Lernende kann das Konzept der Brownschen Bewegung verstehen.,CONCEPT,147881.0,8.0
350,198249,Die/Der Lernende kennt den Zusammenhang zwischen der Brownschen Bewegung und der Temperatur eines Mediums.,CONCEPT,147886.0,8.0
351,198375,"Die/Der Lernende versteht, dass elektrische Energie ihren Ursprung in natürlichen Ressourcen hat.",CONCEPT,147994.0,8.0
352,198379,Die/Der Lernende versteht den Prozess der Energieerzeugung in Kraftwerken.,CONCEPT,147999.0,8.0
353,198433,"Die/Der Lernende kennt die Probleme, die bei der Erzeugung elektrischer Energie auftreten können",CONCEPT,148040.0,8.0
354,198460,Die/Der Lernende versteht die Funktionsweise eines Gaskraftwerks.,CONCEPT,148060.0,8.0
355,198469,Die/Der Lernende kennt den typischen Wirkungsgrad von Gaskraftwerken,CONCEPT,148071.0,8.0
356,198704,Die/Der Lernende kennt Anwendungsbeispiele für schiefe Ebenen.,CONCEPT,148277.0,8.0
357,198928,Die/Der Lernende kennt die Merkmale eines Hebels.,CONCEPT,148457.0,8.0
358,198932,Die/Der Lernende erkennt den Flaschenöffner als Hebel.,CONCEPT,148462.0,8.0
359,198962,Die/Der Lernende versteht das Prinzip der Verlängerung des Kraftarms.,CONCEPT,148486.0,8.0
360,199366,"Die/Der Lernende kann erklären, was eine Aussage über die Beschleunigungswerte eines Fahrzeugs bedeutet.",CONCEPT,148799.0,8.0
361,199396,Die/Der Lernende kann den Unterschied in der Beschleunigung zwischen verschiedenen Fahrzeugtypen verstehen,CONCEPT,148823.0,8.0
362,198157,Die/Der Lernende vergleicht in der Antwort.,CONCEPT,147810.0,3.0
363,193588,Die/Der Lernende kann zwischen UND- und ODER-Schaltungen unterscheiden. ,CONCEPT,144356.0,8.0
364,193506,Die/Der Lernende kann die grundlegende Funktionsweise eines Föhns verstehen.,CONCEPT,144212.0,8.0
365,215147,Die/Der Lernende kann die Schlüsselkomponenten wie z.B. den Propeller eines Föhns identifizieren.,CONCEPT,159322.0,8.0
366,196749,"Die/Der Lernende kann für alle genannten Geräte korrekt begründen, ob mehrere Wirkungen des elektrischen Stromes gewollt sind.",CONCEPT,146701.0,8.0
367,188271,"Die/Der Lernende ist in der Lage, Elektrogeräte wie Glühlampen und Föhne aufzuzählen.",CONCEPT,139705.0,8.0
368,193310,Die/Der Lernende nennt drei Geräte in der Antwort.,CONCEPT,143980.0,3.0
369,197763,"Die/Der Lernende versteht, wie die schnelle Lichtausbreitung ermöglicht, dass auf Veränderungen in Echtzeit reagiert werden kann.",CONCEPT,147473.0,8.0
370,197771,Die/Der Lernende kann die Vorteile von Lichtschranken in Anwendungen erklären.,CONCEPT,147483.0,8.0
371,203870,Die/Der Lernende verwendet angemessene Sprache.,CONCEPT,151846.0,3.0
372,203872,Die/Der Lernende gibt eine zum Thema relevante Antwort.,CONCEPT,151847.0,3.0
373,203874,Die/Der Lernende gibt keine leere Antwort ab.,CONCEPT,151848.0,3.0
374,203876,Die/Der Lernende gibt eine Antwort aus ganzen Wörtern ab.,CONCEPT,151849.0,3.0
375,215871,"Die/Der Lernende versteht, wie die Kontrolle des Körpers durch die getrennten Hirnhemisphären erfolgt.",CONCEPT,159789.0,8.0
376,197949,Die/Der Lernende versteht den Prozess der Lichtbrechung an einer Grenzfläche zwischen zwei Materialien.,CONCEPT,147632.0,8.0
377,197953,"Die/Der Lernende kann den visuellen Effekt erklären, der durch die Lichtbrechung an der Grenzfläche zwischen zwei Materialien entsteht.",CONCEPT,147637.0,8.0
378,197957,Die/Der Lernende versteht die visuelle Wahrnehmung im Gehirn.,CONCEPT,147642.0,8.0
379,215897,Die/Der Lernende kann in einem Stichwort antworten.,CONCEPT,159829.0,3.0
380,198349,Die/Der Lernende kann fossile Brennstoffe wie Kohle und Holz identifizieren.,CONCEPT,147971.0,8.0
381,198605,Die/Der Lernende kennt die Unterschiede zwischen festen und losen Rollen,CONCEPT,148195.0,8.0
382,215713,Die/Der Lerndende versteht die Zug- und Gewichtskraft im Bezug auf Rollen.,CONCEPT,159666.0,8.0
383,198601,Die/Der Lernende versteht den Mechanismus von Rollen.,CONCEPT,148188.0,8.0
384,199560,Die/Der Lernende kennt das Formelzeichen für den elektrischen Widerstands.,CONCEPT,148954.0,8.0
385,199564,Die/Der Lernende kennt die Einheiten für den elektrischen Widerstand.,CONCEPT,148959.0,8.0
386,199594,Die/Der Lernende kann den Prozess zur Bestimmung des elektrischen Widerstands verstehen.,CONCEPT,148983.0,8.0
387,199598,"Die/Der Lernende versteht, kann die Formel R = U x I richtig anwenden.",CONCEPT,155163.0,8.0
388,199702,Die/Der Lernende kann zwei Experimente zum Thema aufbauen.,CONCEPT,149073.0,8.0
389,199708,"Die/Der Lernende versteht, wie man den Ortsfaktor eines fremden Planeten bestimmt.",CONCEPT,149078.0,8.0
390,199790,Die/Der Lernende versteht die physikalische Grösse Energie.,CONCEPT,149145.0,8.0
391,199794,Die/Der Lernende kann die physikalische Grösse Energie in praktischen Anwendungen beschreiben,CONCEPT,149150.0,8.0
392,200008,Die/Der Lernende kann die charakteristischen Merkmale einer harmonischen Schwingung erkennen und beschreiben,CONCEPT,149330.0,8.0
393,199854,Die/Der Lernende versteht den Begriff der Messunsicherheit.,CONCEPT,149200.0,8.0
394,199858,Die/Der Lernende versteht den Begriff der Unbestimmtheit.,CONCEPT,149205.0,8.0
395,199862,Die/Der Lernende erkennt den Unterschied zwischen Messunsicherheit und quantenmechanischer Unbestimmtheit.,CONCEPT,149210.0,8.0
396,206120,"Die/Der Lernende kennen die Ursachen für eine defekte Taschenlampe, zum Beispiel einen defekten Schalter oder leere Batterien.",CONCEPT,153416.0,8.0
397,184551,Die/Der Lernende nennt drei Ursachen in der Antwort.,CONCEPT,136054.0,3.0
398,214982,Die/Der Lernende kann die Eigenschaften des durch eine Sammellinse erzeugten Bildes beschreiben.,CONCEPT,159210.0,8.0
399,214986,Die/Der Lernende versteht die ähnlichen optischen Eigenschaften eines wassergefüllten Glases und einer Sammellinse.,CONCEPT,159215.0,8.0
400,199650,"Die/Der Lernende versteht, wie man die Stromstärke berechnet.",CONCEPT,149029.0,8.0
401,199896,Die/Der Lernende kann Volumen- und Massenunterschiede berechnen.,CONCEPT,149240.0,8.0
402,184543,"Die/Der Lernende versteht, dass Magnete Gegenstände, die Eisen, Kobalt oder Nickel enthalten, anziehen können.",CONCEPT,136048.0,8.0
403,184547,"Die/Der Lernende versteht, dass die 5-Cent-Münze wahrscheinlich Eisen, Kobalt oder Nickel enthält, während die 10-Cent-Münze aus anderen, nicht magnetischen Materialien besteht.",CONCEPT,136050.0,8.0
404,200082,"Die/Der Lernende versteht die physikalische Beziehung zwischen magnetischer Flussdichte, Stromstärke, Leiterlänge und der darauf wirkenden Kraft.",CONCEPT,149385.0,8.0
405,199820,Die/Der Lernende versteht den Energieerhaltungssatz der Mechanik.,CONCEPT,149170.0,8.0
406,215795,Die/Der Lernende wendet das Konzept der schiefen Ebene auf das Verladen eines Baggers auf einen Tieflader an.,CONCEPT,159728.0,8.0
407,198768,Die/Der Lernende stellt in der Antwort etwas vor.,CONCEPT,148332.0,3.0
408,198790,Die/Der Lernende kennt verschiedene Anwendungsbeispiele für Zahnräder.,CONCEPT,148348.0,8.0
409,199090,"Die/Der Lernende erkennt die Gefahren, die durch das Fehleinschätzen von Geschwindigkeiten im Straßenverkehr entstehen können",CONCEPT,148586.0,8.0
410,199150,"Die/Der Lernende versteht, wie Laser-Geschwindigkeitsmessgeräte (Laser-Pistolen) funktionieren.",CONCEPT,148635.0,8.0
411,184855,"Die/Der Lernende versteht, dass Magnete nicht alle Metalle anziehen.",CONCEPT,136305.0,8.0
412,208884,"Die/Der Lernende versteht, dass Magnete nur Gegenstände, die bestimmte Metalle enthalten, anziehen können.",CONCEPT,155536.0,8.0
413,199479,Die/Der Lernende versteht die Anschlussweise eines Amperemeters im Stromkreis.,CONCEPT,148889.0,8.0
414,185489,"Die/Der Lernende versteht, dass das äußere Kabel eines Elektrogeräts zwei oder drei innere Kabel enthält.",CONCEPT,136639.0,8.0
415,185491,"Die/Der Lernende versteht, wie durch die inneren Kabel in einem Kabel ein geschlossener Stromkreis entsteht.",CONCEPT,136640.0,8.0
416,206298,"Die/Der Lernende versteht, dass die elektrische Leitfähigkeit von Wasser durch darin gelöste Stoffe beeinflusst wird.",CONCEPT,153557.0,8.0
417,185153,"Die/Der Lernende versteht, dass destilliertes Wasser im Gegensatz zu Leitungswasser extrem wenig oder keine gelösten Stoffe enthält.",CONCEPT,136494.0,8.0
418,206306,Die/Der Lernende stellt in der Antwort eine Hypothese auf.,CONCEPT,153566.0,3.0
419,186297,Die/Der Lernende gibt keine leere Antwort ab.,CONCEPT,138054.0,3.0
420,189788,Die/Der Lernende verwendet angemessene Sprache.,CONCEPT,141046.0,3.0
421,189782,Die/Der Lernende gibt eine Antwort aus ganzen Wörtern ab.,CONCEPT,141038.0,3.0
422,189780,Die/Der Lernende gibt eine zum Thema relevante Antwort.,CONCEPT,141035.0,3.0
423,189796,Die/Der Lernende begründet in der Antwort.,CONCEPT,141053.0,3.0
424,218843,"Die/Der Lernende versteht, dass Regresse wichtig sind für den Know-How-Aufbau.",CONCEPT,161545.0,8.0
425,218841,"Die/Der Lernende versteht, dass Regresse wichtig sind um Prämienerhöhung zu verhindern.",CONCEPT,161543.0,8.0
426,218845,"Die/Der Lernende versteht, dass Regresse wichtig sind für Schadenverhütungsmassnahmen Seitens des Versicherten.",CONCEPT,161546.0,8.0
427,218864,"Die/Der Lernende nennt zusätzliche Antworten, warum Regresse wichtig sind in der Transportversicherung.",CONCEPT,161571.0,8.0
428,218870,"Die/Der Lernende versteht, dass Regresse wichtig sind weil damit das Rendement des einzelnen Kunden verbessert wird.",CONCEPT,161579.0,8.0
429,185349,"Die/Der Lernende kann angeben, dass sich UND-Schaltungen beispielsweise am Bedienpanel oder in der Tür befinden.",CONCEPT,136577.0,8.0
430,185351,"Die/Der Lernende führt nur Elektrogeräte an, beispielsweise die Spülmaschine oder eine elektrische Heckenschere, die aus Sicherheitsgründen mit UND-Schaltungen ausgestattet sind",CONCEPT,136578.0,8.0
431,214700,Der/Die Lernende versteht die verschiedenen Auswirkungen elektrischen Stroms auf Elektrogeräte.,CONCEPT,158983.0,8.0
432,198409,"Die/Der Lernende versteht, dass das Abschleppen des Schiffs bei einer Havarie Gross eine Rettungsmassnahme ist.",CONCEPT,148039.0,8.0
433,198325,"Die/Der Lernende versteht, dass das Überbordwerfen eines Teils der Ladung bei einer Havarie Gross eine Rettungsmassnahme ist.",CONCEPT,147959.0,8.0
434,198459,"Die/Der Lernende versteht, dass das Überforcieren der noch funktionstüchtigen Schiffsmaschinen bei einer Havarie Gross eine Rettungsmassnahme ist.",CONCEPT,148065.0,8.0
435,186380,"Die/Der Lernende versteht, dass bei einer Havarie Grosse nur über die Versicherungssumme hinaus bezahlt wird, wenn Havarie Grosse und (Partikular-)Schaden im Nach- oder Vortransport vorliegt.",CONCEPT,138216.0,8.0
436,190194,Die/Der Lernende erklärt in der Antwort.,CONCEPT,141490.0,3.0
437,199456,"Die/Der Lernende versteht, dass bei einer Havarie Grosse über die Versicherungssumme hinaus bezahlt wird.",CONCEPT,148940.0,8.0
438,186315,Die/Der Lernende hat drei korrekte Argumente genannt warum die Durchführung von Regressen in der Transportversicherung wichtig ist.,CONCEPT,138088.0,8.0
439,186317,Die/Der Lernende hat zwei korrekte Argumente genannt warum die Durchführung von Regressen in der Transportversicherung wichtig ist.,CONCEPT,138088.0,8.0
440,186318,Die/Der Lernende hat ein korrektes Argument genannt warum die Durchführung von Regressen in der Transportversicherung wichtig ist.,CONCEPT,138088.0,8.0
441,186345,"Die/Der Lernende versteht, dass bei einer Havarie Grosse Ware und Schiff gleichzeitig bedroht sind.",CONCEPT,161593.0,8.0
442,186347,"Die/Der Lernende versteht, dass zur gemeinsamen Rettung aussergewöhnliche Massnahmen vorsätzlich und vernünftigerweise getroffen werden, damit die Reise beendet werden kann.",CONCEPT,161590.0,8.0
443,186349,"Die/Der Lernende versteht, dass die entstandenen Kosten und Schäden einer Havarie Grosse anteilig (nach Zeitwert) auf Schiff, Fracht und  Ladung verteilt werden.",CONCEPT,138142.0,8.0
444,196787,Die/Der Lernende zeigt Verständnis für die Anwendung von Elektromagnetismus-Konzepten.,CONCEPT,146734.0,8.0
445,196791,Die/Der Lernende kann die Pole des Elektromagneten identifizieren.,CONCEPT,146739.0,8.0
446,214786,"Die/Der Lernende kann erklären, dass bei Vollmond die Himmelskörper in der Reihenfolge Sonne - Erde - Mond stehen, was eine Mondfinsternis ermöglicht.",CONCEPT,159057.0,8.0
447,214866,"Die/Der Lernende versteht, wie die Erdatmosphäre das Sonnenlicht während einer totalen Mondfinsternis bricht und die blauen Lichtanteile wegstreut.",CONCEPT,159120.0,8.0
448,214870,"Die/Der Lernende kann erklären, das der Zustand der Erdatmosphäre die Intensität und Farbgebung des Mondes beeinflusst.",CONCEPT,159125.0,8.0
449,203864,"Die/Der Lernende identifiziert, dass Theorie X davon ausgeht, dass Mitarbeiter grundsätzlich nicht gerne Arbeiten.",CONCEPT,151843.0,8.0
450,203868,"Die/Der Lernende erfasst, wie strenges Management die Abneigung gegen Arbeit verstärkt.",CONCEPT,151845.0,8.0
451,203866,"Die/Der Lernende versteht, wie die Annahmen über Arbeitsscheu zu strenger Kontrolle und einem „herumkommandieren“ führt.",CONCEPT,151844.0,8.0
452,198734,Die/Der Lernende kann die Merkmale einer Treppe als schiefe Ebene identifizieren.,CONCEPT,148303.0,8.0
453,198275,Die/Der Lernende versteht den Begriff der thermischen Energie.,CONCEPT,147906.0,8.0
454,198279,Die/Der Lernende versteht den Begriff der Temperatur.,CONCEPT,147911.0,8.0
455,198283,Die/Der Lernende kann den Begriff der Wärme von der thermischen Energie und der Temperatur unterscheiden.,CONCEPT,147916.0,8.0
456,12513,Sehr gut! Sie haben die Auswirkungen eines geringeren Siedepunktes erwähnt.,CONCEPT,55249.0,
457,224122,Die/Der Lernende gibt keine leere Antwort ab.,CONCEPT,164422.0,675.0
458,224123,Die/Der Lernende verwendet angemessene Sprache.,CONCEPT,164423.0,677.0
459,224125,Die/Der Lernende gibt eine Antwort aus ganzen Wörtern ab.,CONCEPT,164424.0,676.0
460,224127,Die/Der Lernende gibt eine zum Thema relevante Antwort.,CONCEPT,164425.0,3.0
461,276966,Die/Der Lernende gibt keine leere Antwort ab.,CONCEPT,234443.0,3.0
462,276968,Die/Der Lernende verwendet angemessene Sprache.,CONCEPT,234444.0,3.0
463,276970,Die/Der Lernende gibt eine Antwort aus ganzen Wörtern ab.,CONCEPT,234445.0,3.0
464,276972,Die/Der Lernende wendet die Regeln der Rechtschreibung an.,CONCEPT,234446.0,7.0
465,276974,Die/Der Lernende kann Adverbiale bzw. Satzpartikel bestimmen. ,CONCEPT,234447.0,20.0
466,186301,"Die/Der Lernende versteht, dass der Spediteur bei Beizug von Unterbeauftragten nur für deren sorgfältige Auswahl und Instruktion haftet.",CONCEPT,138056.0,8.0
467,189997,"Die/Der Lernende versteht, dass der Spediteur haftet.",CONCEPT,141294.0,8.0
468,36,"Es wurde erkannt, dass Frauen eine starke Verhandlungsposition haben, da sie sich um 1) Kinder und 2) ältere, pflegebedürftige Menschen kümmern (alternative Nennung möglich). ",CONCEPT,599.0,
469,46,"Es wurde erkannt, dass Frauen einen grossen Einfluss auf die soziale Gesellschaft haben. ",CONCEPT,680.0,
